player,pos,salary,date
Corey Brewer,SG/SF,3000,2017-10-31
Mirza Teletovic,SF/PF,3000,2017-10-31
Patrick Patterson,PF/C,3000,2017-10-31
Timofey Mozgov,C,3000,2017-10-31
Andrew Bogut,C,3000,2017-10-31
Jared Dudley,PF,3000,2017-10-31
Jon Leuer,PF/C,3000,2017-10-31
Tyler Zeller,C,3000,2017-10-31
Nick Collison,PF/C,3000,2017-10-31
Quincy Acy,PF/C,3000,2017-10-31
Reggie Bullock,SG/SF,3000,2017-10-31
Tyler Ennis,PG/SG,3000,2017-10-31
JaKarr Sampson,SF/PF,3000,2017-10-31
Eric Moreland,PF/C,3000,2017-10-31
Langston Galloway,PG/SG,3000,2017-10-31
Dwight Buyks,PG,3000,2017-10-31
Damien Wilkins,SG/SF,3000,2017-10-31
Jack Cooley,PF,3000,2017-10-31
Joseph Young,PG/SG,3000,2017-10-31
Rashad Vaughn,PG/SG,3000,2017-10-31
Josh Huestis,SF/PF,3000,2017-10-31
Luis Montero,SF,3000,2017-10-31
Boban Marjanovic,C,3000,2017-10-31
Isaiah Whitehead,PG/SG,3000,2017-10-31
DeAndre Liggins,PG/SG,3000,2017-10-31
Henry Ellenson,PF/C,3000,2017-10-31
Gary Payton II,SG,3000,2017-10-31
Alex Poythress,SF,3000,2017-10-31
Alex Abrines,SG/SF,3000,2017-10-31
Derrick Jones Jr.,SF,3000,2017-10-31
Georgios Papagiannis,C,3000,2017-10-31
Malachi Richardson,SG/SF,3000,2017-10-31
Joel Bolomboy,PF,3000,2017-10-31
Yakuba Ouattara,SG,3000,2017-10-31
Jarrett Allen,PF/C,3000,2017-10-31
Luke Kennard,SG,3000,2017-10-31
Edmond Sumner,PG,3000,2017-10-31
Ike Anigbogu,PF/C,3000,2017-10-31
Thomas Bryant,PF/C,3000,2017-10-31
Alex Caruso,PG/SG,3000,2017-10-31
Josh Hart,PG/SG,3000,2017-10-31
Vander Blue,PG/SG,3000,2017-10-31
Sterling Brown,SG,3000,2017-10-31
D.J. Wilson,SF/PF,3000,2017-10-31
Dakari Johnson,C,3000,2017-10-31
Terrance Ferguson,SG/SF,3000,2017-10-31
Davon Reed,SG,3000,2017-10-31
Alec Peters,SF/PF,3000,2017-10-31
Justin Jackson,SG/SF,3000,2017-10-31
Harry Giles,PF/C,3000,2017-10-31
Frank Mason III,PG/SG,3000,2017-10-31
TJ Leaf,SF/PF,3000,2017-10-31
PJ Dozier,PG/SG,3000,2017-10-31
Daniel Hamilton,SF,3000,2017-10-31
Jacob Wiley,PG,3000,2017-10-31
Giannis Antetokounmpo,PG/SF,12000,2017-11-01
DeMarcus Cousins,PF/C,11400,2017-11-01
Anthony Davis,PF/C,11200,2017-11-01
James Harden,PG/SG,11000,2017-11-01
LeBron James,SF/PF,10400,2017-11-01
John Wall,PG,9500,2017-11-01
Blake Griffin,PF/C,9200,2017-11-01
Karl-Anthony Towns,C,9000,2017-11-01
Kristaps Porzingis,PF/C,8900,2017-11-01
Ben Simmons,PG/SF,8800,2017-11-01
Nikola Jokic,C,8700,2017-11-01
Kyrie Irving,PG,8500,2017-11-01
Damian Lillard,PG,8200,2017-11-01
Rudy Gobert,C,8000,2017-11-01
Joel Embiid,C,7900,2017-11-01
Hassan Whiteside,C,7900,2017-11-01
DeMar DeRozan,SG/SF,7900,2017-11-01
Victor Oladipo,PG/SG,7800,2017-11-01
Devin Booker,SG/SF,7800,2017-11-01
Chris Paul,PG/SG,7700,2017-11-01
Kyle Lowry,PG,7700,2017-11-01
Kemba Walker,PG,7600,2017-11-01
Marc Gasol,C,7600,2017-11-01
Kevin Love,PF/C,7500,2017-11-01
Dwight Howard,C,7500,2017-11-01
Al Horford,PF/C,7400,2017-11-01
Myles Turner,C,7400,2017-11-01
DeAndre Jordan,C,7300,2017-11-01
Ricky Rubio,PG,7200,2017-11-01
Bradley Beal,SG,7200,2017-11-01
Otto Porter,SF/PF,7100,2017-11-01
Jimmy Butler,SG,7100,2017-11-01
Jrue Holiday,PG/SG,7100,2017-11-01
Nikola Vucevic,C,7000,2017-11-01
Dennis Schroder,PG,7000,2017-11-01
Aaron Gordon,SF/PF,6900,2017-11-01
Goran Dragic,PG,6900,2017-11-01
Andrew Wiggins,SF/PF,6900,2017-11-01
C.J. McCollum,PG/SG,6800,2017-11-01
Clint Capela,C,6800,2017-11-01
Khris Middleton,SG/SF,6800,2017-11-01
Mike Conley,PG,6800,2017-11-01
Eric Gordon,SG,6700,2017-11-01
Paul Millsap,PF/C,6700,2017-11-01
Isaiah Thomas,PG,6600,2017-11-01
Evan Fournier,SG/SF,6600,2017-11-01
Eric Bledsoe,PG/SG,6500,2017-11-01
Elfrid Payton,PG,6500,2017-11-01
Jeff Teague,PG,6400,2017-11-01
Danilo Gallinari,SF,6300,2017-11-01
Darren Collison,PG,6200,2017-11-01
Jeremy Lamb,SG/SF,6200,2017-11-01
Jayson Tatum,SF/PF,6100,2017-11-01
James Johnson,PF,6100,2017-11-01
Lauri Markkanen,PF,6100,2017-11-01
Enes Kanter,PF/C,6000,2017-11-01
Robert Covington,SF/PF,6000,2017-11-01
Jaylen Brown,SG/SF,5900,2017-11-01
Marcin Gortat,C,5900,2017-11-01
Justin Holiday,SG/SF,5900,2017-11-01
Will Barton,SG/SF,5900,2017-11-01
Jusuf Nurkic,C,5800,2017-11-01
Dion Waiters,SG/SF,5800,2017-11-01
De'Aaron Fox,PG,5700,2017-11-01
Domantas Sabonis,PF/C,5700,2017-11-01
Robin Lopez,C,5700,2017-11-01
Patrick Beverley,PG/SG,5700,2017-11-01
Harrison Barnes,SF/PF,5700,2017-11-01
Marcus Smart,SG/SF,5600,2017-11-01
Bobby Portis,PF,5600,2017-11-01
Kelly Olynyk,PF/C,5600,2017-11-01
Willie Cauley-Stein,PF/C,5500,2017-11-01
Taurean Prince,SG/SF,5500,2017-11-01
Tim Hardaway Jr.,SG/SF,5400,2017-11-01
Malcolm Brogdon,PG/SG,5400,2017-11-01
Jerian Grant,PG/SG,5400,2017-11-01
Gary Harris,SG,5400,2017-11-01
Rajon Rondo,PG,5400,2017-11-01
Thaddeus Young,SF/PF,5300,2017-11-01
Tyreke Evans,SG/SF,5300,2017-11-01
Kent Bazemore,SG/SF,5300,2017-11-01
Serge Ibaka,PF/C,5300,2017-11-01
Jakob Poeltl,PF/C,5300,2017-11-01
Dennis Smith Jr.,PG/SG,5300,2017-11-01
Rodney Hood,SG/SF,5200,2017-11-01
Kelly Oubre Jr.,SG/SF,5200,2017-11-01
Josh Richardson,SG/SF,5200,2017-11-01
Jamal Murray,PG/SG,5200,2017-11-01
Zach Randolph,PF/C,5100,2017-11-01
Joe Ingles,SG/SF,5100,2017-11-01
Dwyane Wade,PG/SG,5100,2017-11-01
T.J. Warren,SF/PF,5100,2017-11-01
Al-Farouq Aminu,SF/PF,5000,2017-11-01
Markieff Morris,SF/PF,5000,2017-11-01
Jabari Parker,SF/PF,5000,2017-11-01
Frank Kaminsky,PF/C,5000,2017-11-01
T.J. McConnell,PG,5000,2017-11-01
Nikola Mirotic,PF/C,5000,2017-11-01
Louis Williams,PG/SG,5000,2017-11-01
Derrick Favors,PF/C,4900,2017-11-01
Derrick Rose,PG,4900,2017-11-01
Ryan Anderson,PF/C,4900,2017-11-01
Trevor Ariza,SG/SF,4900,2017-11-01
D.J. Augustin,PG/SG,4900,2017-11-01
John Collins,PF/C,4900,2017-11-01
Jonas Valanciunas,C,4900,2017-11-01
Lucas Nogueira,PF,4900,2017-11-01
Austin Rivers,PG/SG,4900,2017-11-01
Alex Len,PF/C,4800,2017-11-01
JaMychal Green,SF/PF,4800,2017-11-01
Jonathon Simmons,SG/SF,4800,2017-11-01
Kris Dunn,PG,4800,2017-11-01
Wesley Matthews,SG/SF,4800,2017-11-01
Jarrett Jack,PG,4700,2017-11-01
Mike James,PG,4700,2017-11-01
J.J. Redick,SG/SF,4700,2017-11-01
Denzel Valentine,SG/SF,4700,2017-11-01
Wilson Chandler,SF/PF,4700,2017-11-01
Dirk Nowitzki,PF/C,4700,2017-11-01
Skal Labissiere,PF/C,4600,2017-11-01
Marcus Morris,SF/PF,4500,2017-11-01
Bogdan Bogdanovic,SG/SF,4500,2017-11-01
Dewayne Dedmon,C,4500,2017-11-01
Dario Saric,PF/C,4500,2017-11-01
Tyler Johnson,PG/SG,4500,2017-11-01
Zach LaVine,PG/SG,4500,2017-11-01
Buddy Hield,SG/SF,4400,2017-11-01
Evan Turner,SG/SF,4400,2017-11-01
Jae Crowder,SF/PF,4400,2017-11-01
Kyle O'Quinn,PF/C,4400,2017-11-01
John Henson,C,4400,2017-11-01
Markelle Fultz,PG/SG,4400,2017-11-01
Emmanuel Mudiay,PG,4400,2017-11-01
Juan Jose Barea,PG/SG,4400,2017-11-01
Jameer Nelson,PG/SG,4400,2017-11-01
Terry Rozier,PG/SG,4200,2017-11-01
George Hill,PG/SG,4200,2017-11-01
Jeff Green,SF/PF,4200,2017-11-01
Greg Monroe,PF/C,4200,2017-11-01
Marco Belinelli,SG,4200,2017-11-01
Pascal Siakam,PF,4200,2017-11-01
Taj Gibson,PF/C,4200,2017-11-01
E'Twaun Moore,SG/SF,4200,2017-11-01
Tristan Thompson,PF/C,4100,2017-11-01
Courtney Lee,SG/SF,4100,2017-11-01
Marquese Chriss,PF/C,4100,2017-11-01
Tyson Chandler,C,4100,2017-11-01
Cody Zeller,C,4100,2017-11-01
Jerryd Bayless,PG/SG,4100,2017-11-01
Nerlens Noel,C,4100,2017-11-01
Maurice Harkless,SF/PF,4000,2017-11-01
Bojan Bogdanovic,SG/SF,4000,2017-11-01
Joakim Noah,C,4000,2017-11-01
Ramon Sessions,PG,4000,2017-11-01
Nicolas Batum,SG/SF,4000,2017-11-01
Michael Kidd-Gilchrist,SF,4000,2017-11-01
Jarell Martin,PF/C,4000,2017-11-01
Terrence Ross,SG/SF,4000,2017-11-01
Ersan Ilyasova,SF/PF,4000,2017-11-01
Justise Winslow,SF/PF,4000,2017-11-01
Delon Wright,PG/SG,4000,2017-11-01
Seth Curry,PG/SG,4000,2017-11-01
Yogi Ferrell,PG/SG,4000,2017-11-01
Milos Teodosic,PG/SG,4000,2017-11-01
Shabazz Muhammad,SG/SF,4000,2017-11-01
Ed Davis,PF/C,3900,2017-11-01
P.J. Tucker,SF/PF,3900,2017-11-01
Tyler Ulis,PG,3900,2017-11-01
Josh Jackson,SG/SF,3900,2017-11-01
Malik Monk,PG/SG,3900,2017-11-01
Marvin Williams,SF/PF,3900,2017-11-01
James Ennis,SG/SF,3900,2017-11-01
Dillon Brooks,SG/SF,3900,2017-11-01
Richaun Holmes,PF/C,3900,2017-11-01
Norman Powell,SG/SF,3900,2017-11-01
C.J. Miles,SG/SF,3900,2017-11-01
Ian Clark,PG/SG,3900,2017-11-01
Aron Baynes,C,3800,2017-11-01
Donovan Mitchell,PG/SG,3800,2017-11-01
J.R. Smith,SG/SF,3800,2017-11-01
Glenn Robinson III,SG/SF,3800,2017-11-01
Malcolm Delaney,PG/SG,3800,2017-11-01
Mason Plumlee,PF/C,3800,2017-11-01
Juan Hernangomez,SF/PF,3800,2017-11-01
Jamal Crawford,SG,3800,2017-11-01
Caleb Swanigan,PF,3700,2017-11-01
Iman Shumpert,PG/SG,3700,2017-11-01
Kyle Korver,SG/SF,3700,2017-11-01
Guillermo Hernangomez,PF/C,3700,2017-11-01
Luc Mbah a Moute,SF/PF,3700,2017-11-01
Jason Smith,PF/C,3700,2017-11-01
Tim Frazier,PG,3700,2017-11-01
Tony Snell,SG/SF,3700,2017-11-01
Jahlil Okafor,C,3700,2017-11-01
Mike Muscala,C,3700,2017-11-01
Bam Adebayo,PF/C,3700,2017-11-01
Joe Johnson,SG/SF,3600,2017-11-01
Al Jefferson,PF/C,3600,2017-11-01
Frank Ntilikina,PG/SG,3600,2017-11-01
Thon Maker,PF/C,3600,2017-11-01
Mario Chalmers,PG,3600,2017-11-01
Bismack Biyombo,PF/C,3600,2017-11-01
Paul Zipser,SF/PF,3600,2017-11-01
Kosta Koufos,C,3500,2017-11-01
Noah Vonleh,PF/C,3500,2017-11-01
Thabo Sefolosha,SG/SF,3500,2017-11-01
Jonas Jerebko,SF/PF,3500,2017-11-01
Michael Beasley,SF/PF,3500,2017-11-01
Doug McDermott,SF/PF,3500,2017-11-01
Ian Mahinmi,C,3500,2017-11-01
Jodie Meeks,SG,3500,2017-11-01
Ben McLemore,SG/SF,3500,2017-11-01
David Nwaba,PG/SG,3500,2017-11-01
Kenneth Faried,PF/C,3500,2017-11-01
Dante Cunningham,SF/PF,3500,2017-11-01
Garrett Temple,PG/SG,3400,2017-11-01
Tarik Black,PF/C,3400,2017-11-01
Bobby Brown,PG,3400,2017-11-01
Alan Williams,C,3400,2017-11-01
Dragan Bender,PF/C,3400,2017-11-01
Jonathan Isaac,SF/PF,3400,2017-11-01
Shelvin Mack,PG,3400,2017-11-01
Chandler Parsons,SF/PF,3400,2017-11-01
Amir Johnson,PF/C,3400,2017-11-01
Wesley Johnson,SF/PF,3400,2017-11-01
Cheick Diallo,PF,3400,2017-11-01
Nemanja Bjelica,SF/PF,3400,2017-11-01
Shabazz Napier,PG/SG,3300,2017-11-01
Cory Joseph,PG,3300,2017-11-01
Nene Hilario,C,3300,2017-11-01
Mike Scott,PF,3300,2017-11-01
Timothe Luwawu-Cabarrot,SG/SF,3300,2017-11-01
Wayne Ellington,SG/SF,3300,2017-11-01
Gorgui Dieng,PF/C,3300,2017-11-01
Zach Collins,PF/C,3200,2017-11-01
Lance Stephenson,SG/SF,3200,2017-11-01
Matthew Dellavedova,PG/SG,3200,2017-11-01
Michael Carter-Williams,PG,3200,2017-11-01
Dwight Powell,PF/C,3200,2017-11-01
Devin Harris,PG/SG,3200,2017-11-01
Alec Burks,PG/SG,3100,2017-11-01
Dante Exum,PG/SG,3100,2017-11-01
Channing Frye,PF/C,3100,2017-11-01
Andrew Harrison,PG/SG,3100,2017-11-01
Brandan Wright,PF/C,3100,2017-11-01
Guerschon Yabusele,PF/C,3000,2017-11-01
Daniel Theis,PF/C,3000,2017-11-01
Jabari Bird,SG,3000,2017-11-01
Kadeem Allen,SG,3000,2017-11-01
Gordon Hayward,SG/SF,3000,2017-11-01
Abdel Nader,PF,3000,2017-11-01
Shane Larkin,PG,3000,2017-11-01
Semi Ojeleye,SF/PF,3000,2017-11-01
Frank Mason III,PG/SG,3000,2017-11-01
Justin Jackson,SG/SF,3000,2017-11-01
Vince Carter,SG/SF,3000,2017-11-01
Jack Cooley,PF,3000,2017-11-01
Malachi Richardson,SG/SF,3000,2017-11-01
Harry Giles,PF/C,3000,2017-11-01
Georgios Papagiannis,C,3000,2017-11-01
JaKarr Sampson,SF/PF,3000,2017-11-01
Pat Connaughton,SG/SF,3000,2017-11-01
Meyers Leonard,PF/C,3000,2017-11-01
Wade Baldwin,PG,3000,2017-11-01
C.J. Wilcox,SG/SF,3000,2017-11-01
Jake Layman,SF/PF,3000,2017-11-01
Royce O'Neale,SF,3000,2017-11-01
Raulzinho Neto,PG,3000,2017-11-01
Eric Griffin,SF/PF,3000,2017-11-01
Tony Bradley,PF/C,3000,2017-11-01
Ekpe Udoh,PF/C,3000,2017-11-01
Nate Wolters,PG,3000,2017-11-01
London Perrantes,PG,3000,2017-11-01
John Holland,SG/SF,3000,2017-11-01
Jose Calderon,PG,3000,2017-11-01
Ante Zizic,PF/C,3000,2017-11-01
Cedi Osman,SG/SF,3000,2017-11-01
TJ Leaf,SF/PF,3000,2017-11-01
Alex Poythress,SF,3000,2017-11-01
Edmond Sumner,PG,3000,2017-11-01
Damien Wilkins,SG/SF,3000,2017-11-01
Ike Anigbogu,PF/C,3000,2017-11-01
Joseph Young,PG/SG,3000,2017-11-01
Zhou Qi,PF/C,3000,2017-11-01
Troy Williams,SG,3000,2017-11-01
Chinanu Onuaku,PF/C,3000,2017-11-01
Briante Weber,PG,3000,2017-11-01
Demetrius Jackson,PG,3000,2017-11-01
Ron Baker,PG/SG,3000,2017-11-01
Damyean Dotson,SG,3000,2017-11-01
Isaiah Hicks,PF,3000,2017-11-01
Lance Thomas,SF/PF,3000,2017-11-01
Mindaugas Kuzminskas,SF,3000,2017-11-01
Luke Kornet,PF,3000,2017-11-01
Brandon Knight,PG/SG,3000,2017-11-01
Alec Peters,SF/PF,3000,2017-11-01
Derrick Jones Jr.,SF,3000,2017-11-01
Davon Reed,SG,3000,2017-11-01
Jared Dudley,PF,3000,2017-11-01
Troy Daniels,SG,3000,2017-11-01
Michael Young,PF,3000,2017-11-01
Carrick Felix,SG/SF,3000,2017-11-01
Sheldon McClellan,SG,3000,2017-11-01
Chris McCullough,PF/C,3000,2017-11-01
Tomas Satoransky,PG/SG,3000,2017-11-01
Devin Robinson,SG,3000,2017-11-01
D.J. Wilson,PF/C,3000,2017-11-01
Sterling Brown,SG,3000,2017-11-01
Jason Terry,PG/SG,3000,2017-11-01
Joel Bolomboy,PF,3000,2017-11-01
Rashad Vaughn,PG/SG,3000,2017-11-01
DeAndre Liggins,PG/SF,3000,2017-11-01
Gary Payton II,SG,3000,2017-11-01
Mirza Teletovic,SF/PF,3000,2017-11-01
Johnny O'Bryant,PF/C,3000,2017-11-01
Dwayne Bacon,SG/SF,3000,2017-11-01
Mangok Mathiang,PF/C,3000,2017-11-01
Julyan Stone,PG/SG,3000,2017-11-01
Treveon Graham,SG/SF,3000,2017-11-01
Marcus Paige,PG,3000,2017-11-01
Adreian Payne,PF,3000,2017-11-01
Arron Afflalo,SG/SF,3000,2017-11-01
Jamel Artis,SG/SF,3000,2017-11-01
Wesley Iwundu,SG/SF,3000,2017-11-01
Mario Hezonja,SG,3000,2017-11-01
Khem Birch,PF,3000,2017-11-01
Marreese Speights,PF/C,3000,2017-11-01
Vince Hunter,PF,3000,2017-11-01
Kobi Simmons,SG,3000,2017-11-01
Deyonta Davis,PF/C,3000,2017-11-01
Wayne Selden,PG/SG,3000,2017-11-01
Ivan Rabb,PF/C,3000,2017-11-01
Tyler Dorsey,PG/SG,3000,2017-11-01
Nicolas Brussino,SG/SF,3000,2017-11-01
Isaiah Taylor,PG,3000,2017-11-01
Josh Magette,PG,3000,2017-11-01
Luke Babbitt,SF/PF,3000,2017-11-01
Miles Plumlee,C,3000,2017-11-01
DeAndre Bembry,SG/SF,3000,2017-11-01
James McAdoo,PF,3000,2017-11-01
Justin Anderson,SF/PF,3000,2017-11-01
Jacob Pullen,PG,3000,2017-11-01
Nik Stauskas,PG/SF,3000,2017-11-01
Furkan Korkmaz,SG/SF,3000,2017-11-01
Quincy Pondexter,SG/SF,3000,2017-11-01
Cristiano Da Silva Felicio,PF/C,3000,2017-11-01
Antonio Blakeney,PG,3000,2017-11-01
Ryan Arcidiacono,PG,3000,2017-11-01
Kay Felder,PG,3000,2017-11-01
Cameron Payne,PG/SG,3000,2017-11-01
Jordan Mickey,PF/C,3000,2017-11-01
Rodney McGruder,SG/SF,3000,2017-11-01
Matt Williams,SG,3000,2017-11-01
Okaro White,SF/PF,3000,2017-11-01
Derrick Walton Jr.,PG,3000,2017-11-01
A.J. Hammons,C,3000,2017-11-01
Udonis Haslem,PF/C,3000,2017-11-01
Darrell Arthur,PF,3000,2017-11-01
Monte Morris,PG,3000,2017-11-01
Torrey Craig,SG/SF,3000,2017-11-01
Trey Lyles,SF/PF,3000,2017-11-01
Malik Beasley,SG,3000,2017-11-01
Tyler Lydon,PF,3000,2017-11-01
Richard Jefferson,SF/PF,3000,2017-11-01
Bruno Caboclo,SF,3000,2017-11-01
Fred VanVleet,PG,3000,2017-11-01
Lorenzo Brown,PG,3000,2017-11-01
OG Anunoby,SF/PF,3000,2017-11-01
Alfonzo McKinnie,PF,3000,2017-11-01
Malcolm Miller,PF,3000,2017-11-01
Salah Mejri,C,3000,2017-11-01
Josh McRoberts,PF/C,3000,2017-11-01
Johnathan Motley,PF/C,3000,2017-11-01
Gian Clavell,PG,3000,2017-11-01
Dorian Finney-Smith,SF,3000,2017-11-01
Maxi Kleber,PF,3000,2017-11-01
Jeff Withey,C,3000,2017-11-01
Sindarius Thornwell,SG,3000,2017-11-01
Montrezl Harrell,PF/C,3000,2017-11-01
Sam Dekker,SF/PF,3000,2017-11-01
C.J. Williams,SG,3000,2017-11-01
Jawun Evans,PG,3000,2017-11-01
Brice Johnson,PF/C,3000,2017-11-01
Jamil Wilson,SF/PF,3000,2017-11-01
Willie Reed,C,3000,2017-11-01
Omer Asik,C,3000,2017-11-01
Tony Allen,SG/SF,3000,2017-11-01
Frank Jackson,PG,3000,2017-11-01
Josh Smith,SF/PF,3000,2017-11-01
Charles Cooke,SG,3000,2017-11-01
Solomon Hill,SF/PF,3000,2017-11-01
Darius Miller,SF,3000,2017-11-01
Jalen Jones,SF,3000,2017-11-01
Alexis Ajinca,C,3000,2017-11-01
Anthony Brown,SG/SF,3000,2017-11-01
Tyus Jones,PG/SG,3000,2017-11-01
Cole Aldrich,C,3000,2017-11-01
Justin Patton,C,3000,2017-11-01
Aaron Brooks,PG/SG,3000,2017-11-01
Marcus Georges-Hunt,SG/SF,3000,2017-11-01
Kevin Durant,SF/PF,9700,2017-11-02
Damian Lillard,PG,9300,2017-11-02
Stephen Curry,PG/SG,9000,2017-11-02
LaMarcus Aldridge,PF/C,8300,2017-11-02
Kawhi Leonard,SF/PF,8000,2017-11-02
C.J. McCollum,PG/SG,7700,2017-11-02
Draymond Green,PF/C,7200,2017-11-02
Lonzo Ball,PG,7100,2017-11-02
Klay Thompson,SG,6700,2017-11-02
Jusuf Nurkic,C,5900,2017-11-02
Brandon Ingram,SG/SF,5800,2017-11-02
Brook Lopez,C,5600,2017-11-02
Dejounte Murray,PG,5500,2017-11-02
Pau Gasol,PF/C,5400,2017-11-02
Rudy Gay,SF/PF,5300,2017-11-02
Larry Nance Jr.,SF/PF,5200,2017-11-02
Kentavious Caldwell-Pope,SG,5100,2017-11-02
Danny Green,SG/SF,5000,2017-11-02
Al-Farouq Aminu,SF/PF,4900,2017-11-02
Kyle Kuzma,SF/PF,4800,2017-11-02
Julius Randle,PF/C,4700,2017-11-02
Kyle Anderson,SG/SF,4500,2017-11-02
Evan Turner,SG/SF,4400,2017-11-02
Jordan Clarkson,PG/SG,4000,2017-11-02
Ed Davis,PF/C,3900,2017-11-02
Maurice Harkless,SF/PF,3800,2017-11-02
Andre Iguodala,SG/SF,3800,2017-11-02
Tony Parker,PG,3700,2017-11-02
Manu Ginobili,SG/SF,3600,2017-11-02
Ivica Zubac,C,3500,2017-11-02
Caleb Swanigan,PF,3500,2017-11-02
Noah Vonleh,PF/C,3500,2017-11-02
Shaun Livingston,PG/SG,3500,2017-11-02
Patrick Mills,PG,3500,2017-11-02
Nick Young,SG,3400,2017-11-02
David West,PF/C,3300,2017-11-02
Zaza Pachulia,C,3200,2017-11-02
Shabazz Napier,PG/SG,3100,2017-11-02
Zach Collins,PF/C,3000,2017-11-02
Corey Brewer,SG/SF,3000,2017-11-02
Vander Blue,PG/SG,3000,2017-11-02
Thomas Bryant,PF/C,3000,2017-11-02
Luol Deng,SF/PF,3000,2017-11-02
Alex Caruso,PG/SG,3000,2017-11-02
Andrew Bogut,C,3000,2017-11-02
Tyler Ennis,PG/SG,3000,2017-11-02
Josh Hart,PG/SG,3000,2017-11-02
C.J. Wilcox,SG/SF,3000,2017-11-02
Meyers Leonard,PF/C,3000,2017-11-02
Wade Baldwin,PG/SG,3000,2017-11-02
Jake Layman,SF/PF,3000,2017-11-02
Pat Connaughton,SG/SF,3000,2017-11-02
Omri Casspi,SF/PF,3000,2017-11-02
Chris Boucher,PF,3000,2017-11-02
Damian Jones,C,3000,2017-11-02
Kevon Looney,SF/PF,3000,2017-11-02
Patrick McCaw,SG/SF,3000,2017-11-02
JaVale McGee,C,3000,2017-11-02
Jordan Bell,PF/C,3000,2017-11-02
Quinn Cook,PG,3000,2017-11-02
Davis Bertans,SF/PF,3000,2017-11-02
Bryn Forbes,PG/SG,3000,2017-11-02
Darrun Hilliard,SG/SF,3000,2017-11-02
Joffrey Lauvergne,PF/C,3000,2017-11-02
Matt Costello,PF,3000,2017-11-02
Brandon Paul,SG,3000,2017-11-02
Derrick White,PG/SG,3000,2017-11-02
DeMarcus Cousins,PF/C,11500,2017-11-03
Anthony Davis,PF/C,11200,2017-11-03
Giannis Antetokounmpo,PG/SF,11200,2017-11-03
Russell Westbrook,PG,11100,2017-11-03
James Harden,PG/SG,11000,2017-11-03
LeBron James,SF/PF,10600,2017-11-03
John Wall,PG,9700,2017-11-03
Ben Simmons,PG/SF,9100,2017-11-03
Kristaps Porzingis,PF/C,8800,2017-11-03
Nikola Jokic,C,8600,2017-11-03
Kyrie Irving,PG,8400,2017-11-03
Joel Embiid,C,8300,2017-11-03
Andre Drummond,C,8200,2017-11-03
LaMarcus Aldridge,PF/C,8100,2017-11-03
Kawhi Leonard,SF/PF,8000,2017-11-03
Victor Oladipo,PG/SG,8000,2017-11-03
D'Angelo Russell,PG,7900,2017-11-03
Rudy Gobert,C,7800,2017-11-03
Chris Paul,PG/SG,7700,2017-11-03
Hassan Whiteside,C,7600,2017-11-03
Devin Booker,SG/SF,7600,2017-11-03
Kevin Love,PF/C,7500,2017-11-03
Paul George,SF,7500,2017-11-03
Bradley Beal,SG,7400,2017-11-03
Myles Turner,C,7400,2017-11-03
Aaron Gordon,SF/PF,7300,2017-11-03
Ricky Rubio,PG,7300,2017-11-03
Lonzo Ball,PG,7300,2017-11-03
Nikola Vucevic,C,7200,2017-11-03
Khris Middleton,SG/SF,7200,2017-11-03
Kemba Walker,PG,7200,2017-11-03
DeMar DeRozan,SG/SF,7100,2017-11-03
Al Horford,PF/C,7100,2017-11-03
Dennis Schroder,PG,7100,2017-11-03
Otto Porter,SF/PF,7100,2017-11-03
Dwight Howard,C,7000,2017-11-03
Carmelo Anthony,SF/PF,7000,2017-11-03
Evan Fournier,SG/SF,6900,2017-11-03
Clint Capela,C,6900,2017-11-03
Kyle Lowry,PG,6900,2017-11-03
Jrue Holiday,PG/SG,6800,2017-11-03
Eric Gordon,SG,6700,2017-11-03
Paul Millsap,PF/C,6700,2017-11-03
Tobias Harris,SF/PF,6600,2017-11-03
Goran Dragic,PG,6600,2017-11-03
Isaiah Thomas,PG,6600,2017-11-03
Elfrid Payton,PG,6500,2017-11-03
Eric Bledsoe,PG/SG,6500,2017-11-03
Darren Collison,PG,6500,2017-11-03
Reggie Jackson,PG,6400,2017-11-03
Lauri Markkanen,PF,6400,2017-11-03
Domantas Sabonis,PF/C,6300,2017-11-03
James Johnson,PF,6200,2017-11-03
Brandon Ingram,SG/SF,6100,2017-11-03
Steven Adams,C,6000,2017-11-03
Jaylen Brown,SG/SF,6000,2017-11-03
Jayson Tatum,SF/PF,6000,2017-11-03
Marcin Gortat,C,5900,2017-11-03
Brook Lopez,C,5900,2017-11-03
Robert Covington,SF/PF,5800,2017-11-03
Enes Kanter,PF/C,5800,2017-11-03
Dion Waiters,SG/SF,5800,2017-11-03
Justin Holiday,SG/SF,5800,2017-11-03
Tim Hardaway Jr.,SG/SF,5700,2017-11-03
Will Barton,SG/SF,5700,2017-11-03
Rondae Hollis-Jefferson,SF/PF,5700,2017-11-03
Larry Nance Jr.,SF/PF,5700,2017-11-03
Taurean Prince,SG/SF,5700,2017-11-03
Pau Gasol,PF/C,5600,2017-11-03
Robin Lopez,C,5600,2017-11-03
T.J. Warren,SF/PF,5600,2017-11-03
Bobby Portis,PF,5600,2017-11-03
Thaddeus Young,SF/PF,5500,2017-11-03
Avery Bradley,PG/SG,5500,2017-11-03
Harrison Barnes,SF/PF,5500,2017-11-03
Marcus Smart,SG/SF,5500,2017-11-03
Jeremy Lamb,SG/SF,5500,2017-11-03
Dejounte Murray,PG,5500,2017-11-03
