player,pos,salary,date
Dewayne Dedmon,PF/C,5700,2019-03-03
Derrick Rose,PG/SG,5700,2019-03-03
Marc Gasol,C,5600,2019-03-03
Serge Ibaka,PF/C,5600,2019-03-03
Jerami Grant,PF,5600,2019-03-03
Kris Dunn,PG/SG,5600,2019-03-03
Jeff Teague,PG,5500,2019-03-03
Kenneth Faried,PF/C,5500,2019-03-03
Reggie Jackson,PG/SG,5500,2019-03-03
Tristan Thompson,C,5500,2019-03-03
Jonathan Isaac,SF/PF,5500,2019-03-03
Dennis Schroder,PG/SG,5400,2019-03-03
Cedi Osman,SF/PF,5400,2019-03-03
Dwight Howard,C,5300,2019-03-03
Jordan Clarkson,PG/SG,5300,2019-03-03
Patrick Beverley,PG/SG,5200,2019-03-03
Joakim Noah,C,5100,2019-03-03
Robin Lopez,C,5100,2019-03-03
Jaren Jackson Jr.,PF/C,5100,2019-03-03
Marcus Morris,SF/PF,5000,2019-03-03
Terrence Ross,SG/SF,5000,2019-03-03
Terry Rozier,PG/SG,5000,2019-03-03
Emmanuel Mudiay,PG,5000,2019-03-03
Collin Sexton,PG,5000,2019-03-03
D.J. Augustin,PG,4900,2019-03-03
Kevin Knox,SF/PF,4900,2019-03-03
Eric Gordon,SG/SF,4800,2019-03-03
Jabari Parker,SF/PF,4800,2019-03-03
Tomas Satoransky,PG/SG,4800,2019-03-03
Ivan Rabb,PF/C,4800,2019-03-03
Taurean Prince,SF,4700,2019-03-03
Wendell Carter Jr.,PF/C,4700,2019-03-03
Kent Bazemore,SG/SF,4600,2019-03-03
Damyean Dotson,SG/SF,4600,2019-03-03
Jeff Green,PF/C,4500,2019-03-03
Avery Bradley,PG/SG,4500,2019-03-03
Marcus Smart,PG/SG,4500,2019-03-03
Jaylen Brown,SG/SF,4500,2019-03-03
Thomas Bryant,PF/C,4500,2019-03-03
Fred VanVleet,PG/SG,4400,2019-03-03
Markieff Morris,SF/PF,4300,2019-03-03
Delon Wright,PG/SG,4300,2019-03-03
Luke Kennard,SG/SF,4300,2019-03-03
Tyus Jones,PG,4200,2019-03-03
Ivica Zubac,C,4200,2019-03-03
Dario Saric,PF,4200,2019-03-03
Allonzo Trier,PG/SG,4200,2019-03-03
Jeremy Lin,PG/SG,4100,2019-03-03
Kyle Anderson,SF/PF,4100,2019-03-03
Ante Zizic,C,4100,2019-03-03
Gordon Hayward,SF/PF,4000,2019-03-03
Justin Holiday,SG/SF,4000,2019-03-03
Henry Ellenson,PF/C,4000,2019-03-03
Danny Green,SG/SF,3900,2019-03-03
Taj Gibson,PF/C,3900,2019-03-03
P.J. Tucker,SF/PF,3900,2019-03-03
Noah Vonleh,PF/C,3900,2019-03-03
JaMychal Green,SF/PF,3900,2019-03-03
Kevin Huerter,SG/SF,3900,2019-03-03
Nerlens Noel,C,3800,2019-03-03
Wayne Ellington,SG/SF,3700,2019-03-03
Kadeem Allen,PG/SG,3700,2019-03-03
Landry Shamet,SG/SF,3700,2019-03-03
Gerald Green,SG/SF,3600,2019-03-03
Alex Len,C,3600,2019-03-03
Marquese Chriss,PF/C,3600,2019-03-03
Shai Gilgeous-Alexander,PG/SG,3600,2019-03-03
Ishmael Smith,PG,3500,2019-03-03
Wilson Chandler,SF/PF,3500,2019-03-03
Ryan Arcidiacono,PG/SG,3500,2019-03-03
Omari Spellman,PF/C,3500,2019-03-03
Bruno Caboclo,SF/PF,3400,2019-03-03
Jerian Grant,PG,3400,2019-03-03
Alex Poythress,SF/PF,3400,2019-03-03
Frank Ntilikina,PG/SF,3400,2019-03-03
Isaiah Briscoe,PG/SG,3400,2019-03-03
Josh Okogie,SG/SF,3400,2019-03-03
Chandler Hutchison,SF/PF,3400,2019-03-03
Lance Thomas,SF/PF,3300,2019-03-03
Mario Hezonja,SF/PF,3300,2019-03-03
Luke Kornet,PF/C,3300,2019-03-03
Terrance Ferguson,SG/SF,3300,2019-03-03
Wesley Iwundu,SG/SF,3300,2019-03-03
Chandler Parsons,SF/PF,3200,2019-03-03
Aron Baynes,C,3200,2019-03-03
Raymond Felton,PG/SG,3200,2019-03-03
Luol Deng,SF/PF,3200,2019-03-03
Vince Carter,SF/PF,3200,2019-03-03
C.J. Miles,SG/SF,3200,2019-03-03
Patrick Patterson,PF/C,3200,2019-03-03
Matthew Dellavedova,PG/SG,3200,2019-03-03
Gorgui Dieng,PF/C,3200,2019-03-03
DeAndre Bembry,SG/SF,3200,2019-03-03
David Nwaba,SG/SF,3200,2019-03-03
Abdel Nader,SF,3200,2019-03-03
Daniel Theis,PF/C,3200,2019-03-03
Khem Birch,PF/C,3200,2019-03-03
Mohamed Bamba,C,3200,2019-03-03
Gary Clark,PF/C,3200,2019-03-03
Jevon Carter,PG/SG,3200,2019-03-03
Deonte Burton,PG/SG,3200,2019-03-03
Hamidou Diallo,SG/SF,3200,2019-03-03
Austin Rivers,PG/SG,3100,2019-03-03
Brandon Knight,PG/SG,3100,2019-03-03
Jerryd Bayless,PG/SG,3100,2019-03-03
Anthony Tolliver,SF/PF,3100,2019-03-03
Iman Shumpert,SG/SF,3100,2019-03-03
Jon Leuer,PF/C,3100,2019-03-03
Zaza Pachulia,C,3100,2019-03-03
Nene Hilario,C,3100,2019-03-03
Norman Powell,SG/SF,3100,2019-03-03
Thon Maker,PF/C,3100,2019-03-03
Shaquille Harrison,PG/SF,3100,2019-03-03
OG Anunoby,SF/PF,3100,2019-03-03
Jaron Blossomgame,SF/PF,3100,2019-03-03
Isaiah Hartenstein,PF/C,3100,2019-03-03
Yuta Watanabe,SF/PF,3100,2019-03-03
Bruce Brown Jr.,SG/SF,3100,2019-03-03
Julian Washburn,SG/SF,3100,2019-03-03
Terrence Jones,PF/C,3000,2019-03-03
Wesley Johnson,SG/SF,3000,2019-03-03
Channing Frye,PF/C,3000,2019-03-03
John Wall,PG,3000,2019-03-03
J.R. Smith,SG/SF,3000,2019-03-03
Jose Calderon,PG,3000,2019-03-03
Miles Plumlee,C,3000,2019-03-03
Timofey Mozgov,C,3000,2019-03-03
Andre Roberson,SG/SF,3000,2019-03-03
Ian Mahinmi,C,3000,2019-03-03
Nik Stauskas,SG/SF,3000,2019-03-03
Jodie Meeks,SG,3000,2019-03-03
Glenn Robinson III,SF/PF,3000,2019-03-03
Garrett Temple,SG/SF,3000,2019-03-03
Luc Mbah a Moute,SF/PF,3000,2019-03-03
John Henson,C,3000,2019-03-03
John Jenkins,PG/SG,3000,2019-03-03
Langston Galloway,PG/SG,3000,2019-03-03
Malcolm Miller,PF,3000,2019-03-03
R.J. Hunter,SG,3000,2019-03-03
Cristiano Da Silva Felicio,C,3000,2019-03-03
Justin Anderson,SF,3000,2019-03-03
Sam Dekker,SF/PF,3000,2019-03-03
Jarell Martin,PF/C,3000,2019-03-03
Jordan Sibert,SG,3000,2019-03-03
Jordan McRae,PG/SG,3000,2019-03-03
Isaiah Whitehead,PG/SG,3000,2019-03-03
Denzel Valentine,PG/SF,3000,2019-03-03
C.J. Williams,SG/SF,3000,2019-03-03
Patrick McCaw,PG/SF,3000,2019-03-03
Chasson Randle,PG/SG,3000,2019-03-03
Timothe Luwawu-Cabarrot,SG/SF,3000,2019-03-03
Danuel House,SF/PF,3000,2019-03-03
Wayne Selden,SG/SF,3000,2019-03-03
Tyler Dorsey,PG/SG,3000,2019-03-03
Guerschon Yabusele,PF/C,3000,2019-03-03
Semi Ojeleye,SF/PF,3000,2019-03-03
Isaiah Hicks,PF/C,3000,2019-03-03
Antonio Blakeney,PG/SG,3000,2019-03-03
Johnathan Motley,PF/C,3000,2019-03-03
Chris Boucher,PF/C,3000,2019-03-03
Sindarius Thornwell,SG/SF,3000,2019-03-03
Tyrone Wallace,PG/SG,3000,2019-03-03
Dillon Brooks,SG/SF,3000,2019-03-03
Amile Jefferson,PF/C,3000,2019-03-03
Troy Caupain,SG,3000,2019-03-03
Kalin Lucas,PG,3000,2019-03-03
Markelle Fultz,PG/SG,3000,2019-03-03
Devin Robinson,SG,3000,2019-03-03
PJ Dozier,PG/SG,3000,2019-03-03
Scotty Hopson,SG/SF,3000,2019-03-03
Robert Williams,PF/C,3000,2019-03-03
Brad Wanamaker,PG/SG,3000,2019-03-03
Jordan Loyd,PG/SG,3000,2019-03-03
Deng Adel,SF/PF,3000,2019-03-03
Jared Terrell,PG/SG,3000,2019-03-03
Keita Bates-Diop,SF,3000,2019-03-03
Rawle Alkins,SG/SF,3000,2019-03-03
Svi Mykhailiuk,PG/SF,3000,2019-03-03
Melvin Frazier,SG/SF,3000,2019-03-03
B.J. Johnson,SF,3000,2019-03-03
Troy Brown,SG/SF,3000,2019-03-03
Chris Chiozza,PG,3000,2019-03-03
Jaylen Adams,PG,3000,2019-03-03
Vincent Edwards,PG/SF,3000,2019-03-03
Jerome Robinson,SG,3000,2019-03-03
Angel Delgado,C,3000,2019-03-03
Khyri Thomas,SG,3000,2019-03-03
Cameron Reynolds,PG/SG,3000,2019-03-03
Brandon Sampson,PG/SG,3000,2019-03-03
Donte Grantham,SF/PF,3000,2019-03-03
Giannis Antetokounmpo,SF/PF,11500,2019-03-04
LeBron James,SF/PF,11200,2019-03-04
Nikola Jokic,C,10300,2019-03-04
Trae Young,PG,9300,2019-03-04
Luka Doncic,PG/SF,9100,2019-03-04
Donovan Mitchell,PG/SG,8300,2019-03-04
Julius Randle,PF/C,8200,2019-03-04
D'Angelo Russell,PG/SG,8000,2019-03-04
Rudy Gobert,C,7900,2019-03-04
Devin Booker,PG/SG,7800,2019-03-04
LaMarcus Aldridge,PF/C,7700,2019-03-04
DeMar DeRozan,SG/SF,7700,2019-03-04
Jrue Holiday,PG/SG,7600,2019-03-04
De'Aaron Fox,PG,7500,2019-03-04
Deandre Ayton,C,7300,2019-03-04
John Collins,PF/C,7100,2019-03-04
Buddy Hield,SG/SF,7000,2019-03-04
Khris Middleton,SG/SF,6900,2019-03-04
Louis Williams,PG/SG,6800,2019-03-04
Hassan Whiteside,C,6800,2019-03-04
Anthony Davis,PF/C,6700,2019-03-04
Paul Millsap,PF/C,6600,2019-03-04
Brandon Ingram,PG/SG,6600,2019-03-04
Eric Bledsoe,PG,6500,2019-03-04
Dewayne Dedmon,PF/C,6400,2019-03-04
Mitchell Robinson,C,6400,2019-03-04
Danilo Gallinari,SF/PF,6300,2019-03-04
Montrezl Harrell,PF/C,6300,2019-03-04
Marvin Bagley III,PF/C,6300,2019-03-04
Kyle Kuzma,SF/PF,6200,2019-03-04
Josh Richardson,SG/SF,6100,2019-03-04
Jamal Murray,PG/SG,6100,2019-03-04
DeAndre Jordan,C,6000,2019-03-04
Dennis Smith Jr.,PG,6000,2019-03-04
Lonzo Ball,PG,6000,2019-03-04
Ricky Rubio,PG,5900,2019-03-04
Kelly Oubre Jr.,SG/SF,5900,2019-03-04
Malcolm Brogdon,PG/SG,5900,2019-03-04
Derrick Favors,PF/C,5800,2019-03-04
Willie Cauley-Stein,C,5800,2019-03-04
Elfrid Payton,PG,5700,2019-03-04
Rudy Gay,SF/PF,5700,2019-03-04
Justise Winslow,PG/SF,5700,2019-03-04
Will Barton,SG/SF,5600,2019-03-04
Bam Adebayo,PF/C,5600,2019-03-04
Bogdan Bogdanovic,SG/SF,5600,2019-03-04
Rajon Rondo,PG,5500,2019-03-04
Joe Ingles,SG/SF,5500,2019-03-04
Brook Lopez,C,5500,2019-03-04
Goran Dragic,PG,5400,2019-03-04
Kelly Olynyk,PF/C,5300,2019-03-04
Caris LeVert,PG/SF,5300,2019-03-04
Patrick Beverley,PG/SG,5200,2019-03-04
Dwight Powell,C,5200,2019-03-04
Harrison Barnes,SF/PF,5100,2019-03-04
Dion Waiters,SG/SF,5100,2019-03-04
T.J. Warren,SF/PF,5100,2019-03-04
Dwyane Wade,PG/SG,5000,2019-03-04
Tim Hardaway Jr.,SG/SF,5000,2019-03-04
Spencer Dinwiddie,PG/SG,5000,2019-03-04
Tyler Johnson,PG/SG,5000,2019-03-04
Kent Bazemore,SG/SF,4900,2019-03-04
Nikola Mirotic,SF/PF,4900,2019-03-04
Emmanuel Mudiay,PG,4900,2019-03-04
Jarrett Allen,C,4900,2019-03-04
Derrick White,PG/SG,4900,2019-03-04
Kevin Knox,SF/PF,4900,2019-03-04
Taurean Prince,SF,4600,2019-03-04
Ivica Zubac,C,4600,2019-03-04
Josh Jackson,SF/PF,4600,2019-03-04
Damyean Dotson,SG/SF,4500,2019-03-04
Mason Plumlee,PF/C,4400,2019-03-04
Joe Harris,SG/SF,4400,2019-03-04
Reggie Bullock,SG/SF,4300,2019-03-04
Kenrich Williams,SF/PF,4300,2019-03-04
Allonzo Trier,PG/SG,4300,2019-03-04
Jae Crowder,SF/PF,4200,2019-03-04
Noah Vonleh,PF/C,4200,2019-03-04
Cheick Diallo,PF/C,4100,2019-03-04
Jakob Poeltl,C,4100,2019-03-04
Harry Giles,PF/C,4100,2019-03-04
James Johnson,SF/PF,4000,2019-03-04
Alex Len,C,4000,2019-03-04
Gary Harris,SG,4000,2019-03-04
Henry Ellenson,PF/C,4000,2019-03-04
Bryn Forbes,PG/SG,4000,2019-03-04
Landry Shamet,SG/SF,4000,2019-03-04
Kevin Huerter,SG/SF,4000,2019-03-04
JaMychal Green,SF/PF,3900,2019-03-04
Malik Beasley,PG/SG,3900,2019-03-04
Shai Gilgeous-Alexander,PG/SG,3900,2019-03-04
JaVale McGee,C,3800,2019-03-04
Mikal Bridges,SG/SF,3800,2019-03-04
Jalen Brunson,PG/SG,3800,2019-03-04
DeMarre Carroll,SF/PF,3700,2019-03-04
Dorian Finney-Smith,SF/PF,3700,2019-03-04
Kadeem Allen,PG/SG,3700,2019-03-04
Nemanja Bjelica,PF,3600,2019-03-04
Rodney McGruder,SG/SF,3600,2019-03-04
Derrick Jones Jr.,SF/PF,3600,2019-03-04
Royce O'Neale,SF,3600,2019-03-04
Marco Belinelli,SG/SF,3500,2019-03-04
Patrick Mills,PG/SG,3500,2019-03-04
Wilson Chandler,SF/PF,3500,2019-03-04
DeAndre Bembry,SG/SF,3500,2019-03-04
Maxi Kleber,PF/C,3500,2019-03-04
Monte Morris,PG,3500,2019-03-04
Omari Spellman,PF/C,3500,2019-03-04
Dante Exum,PG/SG,3400,2019-03-04
Jahlil Okafor,C,3400,2019-03-04
Richaun Holmes,PF/C,3400,2019-03-04
Pat Connaughton,SG/SF,3400,2019-03-04
Trey Lyles,SF/PF,3400,2019-03-04
Alex Poythress,SF/PF,3400,2019-03-04
Davis Bertans,SF/PF,3400,2019-03-04
Frank Ntilikina,PG/SF,3400,2019-03-04
Ed Davis,C,3300,2019-03-04
Darius Miller,SF/PF,3300,2019-03-04
Isaiah Thomas,PG,3300,2019-03-04
Vince Carter,SF/PF,3300,2019-03-04
Kyle Korver,SG/SF,3300,2019-03-04
Allen Crabbe,SG/SF,3300,2019-03-04
Frank Jackson,PG/SG,3300,2019-03-04
Dirk Nowitzki,PF/C,3200,2019-03-04
Isaiah Canaan,PG,3200,2019-03-04
Trey Burke,PG/SG,3200,2019-03-04
Shabazz Napier,PG/SG,3200,2019-03-04
Mario Hezonja,SF/PF,3200,2019-03-04
Raulzinho Neto,PG,3200,2019-03-04
Luke Kornet,PF/C,3200,2019-03-04
Rodions Kurucs,SF/PF,3200,2019-03-04
Dairis Bertans,SG,3200,2019-03-04
Devin Harris,PG/SG,3100,2019-03-04
Troy Daniels,SG,3100,2019-03-04
Ersan Ilyasova,PF/C,3100,2019-03-04
Kentavious Caldwell-Pope,SG/SF,3100,2019-03-04
Thabo Sefolosha,SF/PF,3100,2019-03-04
Tony Snell,SG/SF,3100,2019-03-04
Lance Thomas,SF/PF,3100,2019-03-04
Lance Stephenson,SG/SF,3100,2019-03-04
Salah Mejri,C,3100,2019-03-04
Georges Niang,SF/PF,3100,2019-03-04
Torrey Craig,SG/SF,3100,2019-03-04
Josh Hart,SG/SF,3100,2019-03-04
Justin Jackson,SG/SF,3100,2019-03-04
De'Anthony Melton,PG,3100,2019-03-04
Grayson Allen,PG/SG,3100,2019-03-04
Ryan Anderson,PF/C,3000,2019-03-04
Tyson Chandler,C,3000,2019-03-04
Alec Burks,PG/SG,3000,2019-03-04
Jason Smith,PF,3000,2019-03-04
Corey Brewer,SG/SF,3000,2019-03-04
Miles Plumlee,C,3000,2019-03-04
Courtney Lee,SG/SF,3000,2019-03-04
Jared Dudley,SF/PF,3000,2019-03-04
Kosta Koufos,C,3000,2019-03-04
Udonis Haslem,PF,3000,2019-03-04
Ian Clark,PG/SG,3000,2019-03-04
Juan Jose Barea,PG/SG,3000,2019-03-04
Jamal Crawford,PG/SG,3000,2019-03-04
Garrett Temple,SG/SF,3000,2019-03-04
Ekpe Udoh,C,3000,2019-03-04
George Hill,PG/SG,3000,2019-03-04
Luc Mbah a Moute,SF/PF,3000,2019-03-04
Quincy Pondexter,SF,3000,2019-03-04
Solomon Hill,SF/PF,3000,2019-03-04
John Jenkins,PG/SG,3000,2019-03-04
Mike Muscala,PF/C,3000,2019-03-04
E'Twaun Moore,SG/SF,3000,2019-03-04
Dante Cunningham,SF/PF,3000,2019-03-04
Rondae Hollis-Jefferson,PF/C,3000,2019-03-04
Justin Anderson,SF,3000,2019-03-04
Stanley Johnson,SF/PF,3000,2019-03-04
Kristaps Porzingis,PF/C,3000,2019-03-04
Jordan Sibert,SG,3000,2019-03-04
Christian Wood,PF/C,3000,2019-03-04
Treveon Graham,SF/PF,3000,2019-03-04
Yogi Ferrell,PG/SG,3000,2019-03-04
Juan Hernangomez,SF/PF,3000,2019-03-04
Troy Williams,SF/PF,3000,2019-03-04
Dragan Bender,PF/C,3000,2019-03-04
Alan Williams,C,3000,2019-03-04
Dejounte Murray,PG,3000,2019-03-04
Tyler Cavanaugh,PF,3000,2019-03-04
Isaiah Hicks,PF/C,3000,2019-03-04
Johnathan Motley,PF/C,3000,2019-03-04
Tyler Lydon,PF,3000,2019-03-04
Ben Moore,SF,3000,2019-03-04
Sindarius Thornwell,SG/SF,3000,2019-03-04
Tyrone Wallace,PG/SG,3000,2019-03-04
Jawun Evans,PG,3000,2019-03-04
Alex Caruso,PG/SG,3000,2019-03-04
Sterling Brown,SG/SF,3000,2019-03-04
D.J. Wilson,PF/C,3000,2019-03-04
Caleb Swanigan,PF/C,3000,2019-03-04
Frank Mason III,PG/SG,3000,2019-03-04
Tony Bradley,C,3000,2019-03-04
Naz Long,PG/SG,3000,2019-03-04
Lonnie Walker IV,PG/SG,3000,2019-03-04
Duncan Robinson,SG/SF,3000,2019-03-04
Yante Maten,SF,3000,2019-03-04
Drew Eubanks,PF/C,3000,2019-03-04
Chimezie Metu,PF/C,3000,2019-03-04
Trevon Bluiett,SG/SF,3000,2019-03-04
Jarred Vanderbilt,SF/PF,3000,2019-03-04
Thomas Welsh,C,3000,2019-03-04
Michael Porter Jr.,SF/PF,3000,2019-03-04
Isaac Bonga,PG/SF,3000,2019-03-04
Moritz Wagner,PF/C,3000,2019-03-04
Johnathan Williams,PF/C,3000,2019-03-04
Elie Okobo,PG,3000,2019-03-04
B.J. Johnson,SF,3000,2019-03-04
George King,SG/SF,3000,2019-03-04
Wenyen Gabriel,SF/PF,3000,2019-03-04
Jaylen Adams,PG,3000,2019-03-04
Brandon Goodwin,PG/SG,3000,2019-03-04
Emanuel Terry,PF,3000,2019-03-04
Bonzie Colson,PF/C,3000,2019-03-04
Jerome Robinson,SG,3000,2019-03-04
Donte DiVincenzo,PG/SF,3000,2019-03-04
Angel Delgado,C,3000,2019-03-04
Trevon Duval,PG,3000,2019-03-04
Theo Pinson,SG/SF,3000,2019-03-04
Dzanan Musa,SG/SF,3000,2019-03-04
Ray Spalding,PF,3000,2019-03-04
Kostas Antetokounmpo,SF/PF,3000,2019-03-04
Daryl Macon,PG/SG,3000,2019-03-04
Ryan Broekhoff,SG/SF,3000,2019-03-04
Tahjere McCall,PG/SG,3000,2019-03-04
Russell Westbrook,PG,11300,2019-03-05
James Harden,PG/SG,11100,2019-03-05
Karl-Anthony Towns,C,10600,2019-03-05
Paul George,SF/PF,10300,2019-03-05
Joel Embiid,C,9900,2019-03-05
Nikola Vucevic,C,9200,2019-03-05
Kevin Durant,SF/PF,9100,2019-03-05
Stephen Curry,PG/SG,9000,2019-03-05
Kawhi Leonard,SF/PF,8900,2019-03-05
Kyrie Irving,PG,8800,2019-03-05
Ben Simmons,PG/SF,8400,2019-03-05
Lauri Markkanen,PF/C,8200,2019-03-05
Damian Lillard,PG,8100,2019-03-05
DeMarcus Cousins,C,8000,2019-03-05
Chris Paul,PG,7700,2019-03-05
Zach LaVine,PG/SG,7600,2019-03-05
Tobias Harris,SF/PF,7400,2019-03-05
Kyle Lowry,PG,7300,2019-03-05
Mike Conley,PG,7200,2019-03-05
Jimmy Butler,SG/SF,7100,2019-03-05
Jusuf Nurkic,C,7000,2019-03-05
Pascal Siakam,PF/C,6800,2019-03-05
Jonas Valanciunas,C,6700,2019-03-05
Clint Capela,C,6600,2019-03-05
Aaron Gordon,SF/PF,6400,2019-03-05
Al Horford,PF/C,6300,2019-03-05
Otto Porter,SF/PF,6200,2019-03-05
Klay Thompson,SG,6100,2019-03-05
Steven Adams,C,6100,2019-03-05
C.J. McCollum,PG/SG,6000,2019-03-05
Thaddeus Young,SF/PF,5900,2019-03-05
Domantas Sabonis,PF/C,5900,2019-03-05
Robert Covington,SF/PF,5800,2019-03-05
Marc Gasol,C,5700,2019-03-05
Andrew Wiggins,SG/SF,5700,2019-03-05
Myles Turner,C,5700,2019-03-05
Bojan Bogdanovic,SG/SF,5600,2019-03-05
Draymond Green,PF/C,5600,2019-03-05
Jayson Tatum,SF/PF,5600,2019-03-05
Darren Collison,PG,5500,2019-03-05
Dennis Schroder,PG/SG,5500,2019-03-05
Evan Fournier,SG/SF,5400,2019-03-05
Kris Dunn,PG/SG,5400,2019-03-05
Jeff Teague,PG,5300,2019-03-05
Jerami Grant,PF,5300,2019-03-05
Derrick Rose,PG/SG,5200,2019-03-05
Serge Ibaka,PF/C,5100,2019-03-05
Jonathan Isaac,SF/PF,5100,2019-03-05
Robin Lopez,C,5000,2019-03-05
Terry Rozier,PG/SG,5000,2019-03-05
Kenneth Faried,PF/C,4900,2019-03-05
Eric Gordon,SG/SF,4800,2019-03-05
J.J. Redick,SG/SF,4800,2019-03-05
Jaren Jackson Jr.,PF/C,4800,2019-03-05
Joakim Noah,C,4700,2019-03-05
Terrence Ross,SG/SF,4700,2019-03-05
D.J. Augustin,PG,4600,2019-03-05
Wendell Carter Jr.,PF/C,4600,2019-03-05
Marcus Morris,SF/PF,4500,2019-03-05
Enes Kanter,C,4500,2019-03-05
Marcus Smart,PG/SG,4500,2019-03-05
Delon Wright,PG/SG,4500,2019-03-05
Avery Bradley,PG/SG,4400,2019-03-05
Boban Marjanovic,C,4400,2019-03-05
Ivan Rabb,PF/C,4400,2019-03-05
Jaylen Brown,SG/SF,4300,2019-03-05
Jeremy Lin,PG/SG,4200,2019-03-05
Kyle Anderson,SF/PF,4100,2019-03-05
Wesley Matthews,SG/SF,4100,2019-03-05
Fred VanVleet,PG/SG,4100,2019-03-05
Danny Green,SG/SF,4000,2019-03-05
Maurice Harkless,SF/PF,4000,2019-03-05
Al-Farouq Aminu,SF/PF,4000,2019-03-05
Taj Gibson,PF/C,4000,2019-03-05
Mike Scott,SF/PF,4000,2019-03-05
Gordon Hayward,SF/PF,3900,2019-03-05
P.J. Tucker,SF/PF,3900,2019-03-05
Tyus Jones,PG,3900,2019-03-05
Dario Saric,PF,3900,2019-03-05
Jonah Bolden,PF/C,3900,2019-03-05
Cory Joseph,PG/SG,3800,2019-03-05
Markieff Morris,SF/PF,3800,2019-03-05
Andre Iguodala,SG/SF,3800,2019-03-05
Bruno Caboclo,SF/PF,3700,2019-03-05
Justin Holiday,SG/SF,3600,2019-03-05
Kyle O'Quinn,PF/C,3600,2019-03-05
Jake Layman,SF/PF,3500,2019-03-05
Josh Okogie,SG/SF,3500,2019-03-05
Gerald Green,SG/SF,3400,2019-03-05
Rodney Hood,SG/SF,3400,2019-03-05
Ryan Arcidiacono,PG/SG,3400,2019-03-05
Tyreke Evans,SG/SF,3300,2019-03-05
Nerlens Noel,C,3300,2019-03-05
Jerian Grant,PG,3300,2019-03-05
Damion Lee,SG/SF,3300,2019-03-05
Terrance Ferguson,SG/SF,3300,2019-03-05
Austin Rivers,PG/SG,3200,2019-03-05
Abdel Nader,SF,3200,2019-03-05
Wesley Iwundu,SG/SF,3200,2019-03-05
Isaiah Briscoe,PG/SG,3200,2019-03-05
OG Anunoby,SF/PF,3200,2019-03-05
C.J. Miles,SG/SF,3100,2019-03-05
Kevon Looney,PF/C,3100,2019-03-05
T.J. McConnell,PG/SG,3100,2019-03-05
Seth Curry,PG/SG,3100,2019-03-05
Norman Powell,SG/SF,3100,2019-03-05
Wayne Selden,SG/SF,3100,2019-03-05
Daniel Theis,PF/C,3100,2019-03-05
Antonio Blakeney,PG/SG,3100,2019-03-05
Alfonzo McKinnie,SG/SF,3100,2019-03-05
TJ Leaf,SF/PF,3100,2019-03-05
Keita Bates-Diop,SF,3100,2019-03-05
Chandler Parsons,SF/PF,3000,2019-03-05
Terrence Jones,PF/C,3000,2019-03-05
Aron Baynes,C,3000,2019-03-05
Raymond Felton,PG/SG,3000,2019-03-05
Victor Oladipo,PG/SG,3000,2019-03-05
Luol Deng,SF/PF,3000,2019-03-05
Evan Turner,SG/SF,3000,2019-03-05
Jerryd Bayless,PG/SG,3000,2019-03-05
Amir Johnson,PF/C,3000,2019-03-05
Anthony Tolliver,SF/PF,3000,2019-03-05
Patrick Patterson,PF/C,3000,2019-03-05
Timofey Mozgov,C,3000,2019-03-05
Iman Shumpert,SG/SF,3000,2019-03-05
Jonas Jerebko,SF/PF,3000,2019-03-05
Andre Roberson,SG/SF,3000,2019-03-05
Doug McDermott,SF/PF,3000,2019-03-05
Jodie Meeks,SG,3000,2019-03-05
Gorgui Dieng,PF/C,3000,2019-03-05
Nene Hilario,C,3000,2019-03-05
Meyers Leonard,PF/C,3000,2019-03-05
Shaun Livingston,PG,3000,2019-03-05
James Ennis,SF/PF,3000,2019-03-05
Malcolm Miller,PF,3000,2019-03-05
R.J. Hunter,SG,3000,2019-03-05
Cristiano Da Silva Felicio,C,3000,2019-03-05
Quinn Cook,PG,3000,2019-03-05
Jarell Martin,PF/C,3000,2019-03-05
Jonathon Simmons,SG/SF,3000,2019-03-05
Denzel Valentine,PG/SF,3000,2019-03-05
C.J. Williams,SG/SF,3000,2019-03-05
Patrick McCaw,PG/SF,3000,2019-03-05
Damian Jones,C,3000,2019-03-05
Timothe Luwawu-Cabarrot,SG/SF,3000,2019-03-05
Shaquille Harrison,PG/SF,3000,2019-03-05
Skal Labissiere,PF/C,3000,2019-03-05
Danuel House,SF/PF,3000,2019-03-05
Tyler Dorsey,PG/SG,3000,2019-03-05
Guerschon Yabusele,PF/C,3000,2019-03-05
Semi Ojeleye,SF/PF,3000,2019-03-05
Jordan Bell,PF/C,3000,2019-03-05
Chris Boucher,PF/C,3000,2019-03-05
Edmond Sumner,SG/SF,3000,2019-03-05
Dillon Brooks,SG/SF,3000,2019-03-05
Justin Patton,C,3000,2019-03-05
Amile Jefferson,PF/C,3000,2019-03-05
Khem Birch,PF/C,3000,2019-03-05
Troy Caupain,SG,3000,2019-03-05
Markelle Fultz,PG/SG,3000,2019-03-05
Furkan Korkmaz,SG/SF,3000,2019-03-05
Davon Reed,SG/SF,3000,2019-03-05
Zach Collins,PF/C,3000,2019-03-05
PJ Dozier,PG/SG,3000,2019-03-05
Scotty Hopson,SG/SF,3000,2019-03-05
Robert Williams,PF/C,3000,2019-03-05
Brad Wanamaker,PG/SG,3000,2019-03-05
Anfernee Simons,PG/SG,3000,2019-03-05
Gary Trent Jr.,SG,3000,2019-03-05
