name,player_y,dt,minutes,team
Bobby Portis,,2018-02-26,20.933333333333334,Team.CHICAGO_BULLS
Fred VanVleet,,2018-02-26,18.8,Team.TORONTO_RAPTORS
Justin Holiday,,2018-02-26,35.28333333333333,Team.CHICAGO_BULLS
Ian Clark,,2018-02-26,21.35,Team.NEW_ORLEANS_PELICANS
Serge Ibaka,,2018-02-26,23.966666666666665,Team.TORONTO_RAPTORS
Emeka Okafor,,2018-02-26,18.533333333333335,Team.NEW_ORLEANS_PELICANS
Gorgui Dieng,,2018-02-26,21.633333333333333,Team.MINNESOTA_TIMBERWOLVES
Julius Randle,,2018-02-26,29.616666666666667,Team.LOS_ANGELES_LAKERS
Cristiano Felício,,2018-02-26,29.766666666666666,Team.CHICAGO_BULLS
Lauri Markkanen,,2018-02-26,30.45,Team.CHICAGO_BULLS
Yogi Ferrell,,2018-02-26,30.766666666666666,Team.DALLAS_MAVERICKS
Lonzo Ball,,2018-02-26,24.05,Team.LOS_ANGELES_LAKERS
Kentavious Caldwell-Pope,,2018-02-26,32.46666666666667,Team.LOS_ANGELES_LAKERS
Jerami Grant,,2018-02-26,16.95,Team.OKLAHOMA_CITY_THUNDER
Pascal Siakam,,2018-02-26,24.033333333333335,Team.TORONTO_RAPTORS
Patrick Patterson,,2018-02-26,16.3,Team.OKLAHOMA_CITY_THUNDER
James Ennis,,2018-02-26,24.4,Team.DETROIT_PISTONS
Brice Johnson,,2018-02-26,1.8333333333333333,Team.MEMPHIS_GRIZZLIES
Courtney Lee,,2018-02-26,11.466666666666667,Team.NEW_YORK_KNICKS
E'Twaun Moore,,2018-02-26,28.95,Team.NEW_ORLEANS_PELICANS
Jonathon Simmons,,2018-02-26,35.65,Team.ORLANDO_MAGIC
Mario Chalmers,,2018-02-26,20.316666666666666,Team.MEMPHIS_GRIZZLIES
Stanley Johnson,,2018-02-26,23.6,Team.DETROIT_PISTONS
Bogdan Bogdanovi?,,2018-02-26,32.6,Team.SACRAMENTO_KINGS
Frank Ntilikina,,2018-02-26,28.083333333333332,Team.NEW_YORK_KNICKS
Damyean Dotson,,2018-02-26,8.183333333333334,Team.NEW_YORK_KNICKS
Alex Len,,2018-02-26,20.533333333333335,Team.PHOENIX_SUNS
Goran Dragi?,,2018-02-27,33.4,Team.MIAMI_HEAT
Malik Beasley,,2018-02-27,1.2833333333333334,Team.DENVER_NUGGETS
Evan Turner,,2018-02-27,19.316666666666666,Team.PORTLAND_TRAIL_BLAZERS
Sterling Brown,,2018-02-27,14.483333333333333,Team.MILWAUKEE_BUCKS
Kelly Olynyk,,2018-02-27,24.766666666666666,Team.MIAMI_HEAT
Hassan Whiteside,,2018-02-27,33.63333333333333,Team.MIAMI_HEAT
Al-Farouq Aminu,,2018-02-27,27.35,Team.PORTLAND_TRAIL_BLAZERS
Meyers Leonard,,2018-02-27,2.566666666666667,Team.PORTLAND_TRAIL_BLAZERS
James Johnson,,2018-02-27,16.433333333333334,Team.MIAMI_HEAT
Paul Millsap,,2018-02-27,23.433333333333334,Team.DENVER_NUGGETS
LeBron James,,2018-02-27,38.766666666666666,Team.CLEVELAND_CAVALIERS
Dwyane Wade,,2018-02-27,25.033333333333335,Team.MIAMI_HEAT
Tobias Harris,,2018-02-27,28.716666666666665,Team.LOS_ANGELES_CLIPPERS
Mike Scott,,2018-02-27,14.25,Team.WASHINGTON_WIZARDS
Ben Simmons,,2018-02-27,33.4,Team.PHILADELPHIA_76ERS
Zach Randolph,,2018-02-27,28.25,Team.SACRAMENTO_KINGS
Jabari Parker,,2018-02-27,26.683333333333334,Team.MILWAUKEE_BUCKS
Damian Lillard,,2018-02-27,33.766666666666666,Team.PORTLAND_TRAIL_BLAZERS
Jusuf Nurki?,,2018-02-27,25.083333333333332,Team.PORTLAND_TRAIL_BLAZERS
George Hill,,2018-02-27,36.53333333333333,Team.CLEVELAND_CAVALIERS
Jake Layman,,2018-02-27,2.566666666666667,Team.PORTLAND_TRAIL_BLAZERS
Ed Davis,,2018-02-27,20.35,Team.PORTLAND_TRAIL_BLAZERS
Cedi Osman,,2018-02-27,17.683333333333334,Team.CLEVELAND_CAVALIERS
David Nwaba,,2018-02-27,31.716666666666665,Team.CHICAGO_BULLS
Otto Porter,,2018-02-27,33.75,Team.WASHINGTON_WIZARDS
Frank Mason,,2018-02-27,16.533333333333335,Team.SACRAMENTO_KINGS
Joe Harris,,2018-02-27,22.116666666666667,Team.BROOKLYN_NETS
Dante Cunningham,,2018-02-27,19.833333333333332,Team.BROOKLYN_NETS
Robert Covington,,2018-02-27,32.38333333333333,Team.PHILADELPHIA_76ERS
Jeremy Lamb,,2018-02-27,26.95,Team.CHARLOTTE_HORNETS
Tyler Johnson,,2018-02-27,22.383333333333333,Team.MIAMI_HEAT
Willie Cauley-Stein,,2018-02-27,31.016666666666666,Team.SACRAMENTO_KINGS
Rodney Hood,,2018-02-27,30.516666666666666,Team.CLEVELAND_CAVALIERS
Giannis Antetokounmpo,,2018-02-27,39.28333333333333,Team.MILWAUKEE_BUCKS
Will Barton,,2018-02-27,39.71666666666667,Team.DENVER_NUGGETS
Tomá? Satoranský,,2018-02-27,20.1,Team.WASHINGTON_WIZARDS
Treveon Graham,,2018-02-27,27.8,Team.CHARLOTTE_HORNETS
Tyrone Wallace,,2018-02-27,31.066666666666666,Team.LOS_ANGELES_CLIPPERS
Kyle Korver,,2018-02-27,25.316666666666666,Team.CLEVELAND_CAVALIERS
Buddy Hield,,2018-02-27,28.766666666666666,Team.SACRAMENTO_KINGS
Nikola Joki?,,2018-02-27,27.9,Team.DENVER_NUGGETS
CJ McCollum,,2018-02-27,33.5,Team.PORTLAND_TRAIL_BLAZERS
Marcin Gortat,,2018-02-27,26.4,Team.WASHINGTON_WIZARDS
D'Angelo Russell,,2018-02-27,32.416666666666664,Team.BROOKLYN_NETS
John Holland,,2018-02-27,0.6166666666666667,Team.CLEVELAND_CAVALIERS
Vince Carter,,2018-02-27,19.1,Team.SACRAMENTO_KINGS
Allen Crabbe,,2018-02-27,32.4,Team.BROOKLYN_NETS
Jamal Murray,,2018-02-27,32.81666666666667,Team.DENVER_NUGGETS
Rondae Hollis-Jefferson,,2018-02-27,20.716666666666665,Team.BROOKLYN_NETS
Josh Richardson,,2018-02-27,37.81666666666667,Team.MIAMI_HEAT
Kemba Walker,,2018-02-27,33.766666666666666,Team.CHARLOTTE_HORNETS
Jason Terry,,2018-02-27,18.983333333333334,Team.MILWAUKEE_BUCKS
Dwight Howard,,2018-02-27,28.683333333333334,Team.CHARLOTTE_HORNETS
J.R. Smith,,2018-02-27,22.05,Team.CLEVELAND_CAVALIERS
Bradley Beal,,2018-02-27,34.9,Team.WASHINGTON_WIZARDS
Joel Embiid,,2018-02-27,30.033333333333335,Team.PHILADELPHIA_76ERS
Tristan Thompson,,2018-02-27,21.7,Team.CLEVELAND_CAVALIERS
Frank Kaminsky,,2018-02-27,22.783333333333335,Team.CHARLOTTE_HORNETS
Dwayne Bacon,,2018-02-27,1.4666666666666666,Team.CHARLOTTE_HORNETS
Marvin Williams,,2018-02-27,29.583333333333332,Team.CHARLOTTE_HORNETS
Eric Bledsoe,,2018-02-27,35.38333333333333,Team.MILWAUKEE_BUCKS
Markieff Morris,,2018-02-27,32.31666666666667,Team.WASHINGTON_WIZARDS
Dario ?ari?,,2018-02-27,35.916666666666664,Team.PHILADELPHIA_76ERS
Maurice Harkless,,2018-02-27,26.116666666666667,Team.PORTLAND_TRAIL_BLAZERS
Skal Labissière,,2018-02-27,25.866666666666667,Team.SACRAMENTO_KINGS
Gary Harris,,2018-02-27,38.5,Team.DENVER_NUGGETS
Bam Adebayo,,2018-02-27,6.866666666666666,Team.MIAMI_HEAT
De'Aaron Fox,,2018-02-27,33.416666666666664,Team.SACRAMENTO_KINGS
Trey Lyles,,2018-02-27,5.3,Team.DENVER_NUGGETS
Quincy Acy,,2018-02-27,3.25,Team.BROOKLYN_NETS
Tyler Zeller,,2018-02-27,7.933333333333334,Team.MILWAUKEE_BUCKS
Khris Middleton,,2018-02-27,33.1,Team.MILWAUKEE_BUCKS
Wilson Chandler,,2018-02-27,36.483333333333334,Team.DENVER_NUGGETS
Devin Harris,,2018-02-27,12.483333333333333,Team.DENVER_NUGGETS
Pat Connaughton,,2018-02-27,7.6,Team.PORTLAND_TRAIL_BLAZERS
Josh Huestis,,2018-02-28,22.15,Team.OKLAHOMA_CITY_THUNDER
Patrick Patterson,,2018-02-28,15.516666666666667,Team.OKLAHOMA_CITY_THUNDER
Steven Adams,,2018-02-28,38.483333333333334,Team.OKLAHOMA_CITY_THUNDER
Paul George,,2018-02-28,42.05,Team.OKLAHOMA_CITY_THUNDER
Norman Powell,,2018-02-28,10.966666666666667,Team.TORONTO_RAPTORS
Emeka Okafor,,2018-02-28,4.216666666666667,Team.NEW_ORLEANS_PELICANS
Serge Ibaka,,2018-02-28,22.716666666666665,Team.TORONTO_RAPTORS
P.J. Tucker,,2018-02-28,24.35,Team.HOUSTON_ROCKETS
Nikola Miroti?,,2018-02-28,19.95,Team.NEW_ORLEANS_PELICANS
Wesley Johnson,,2018-02-28,5.616666666666666,Team.LOS_ANGELES_CLIPPERS
Gerald Green,,2018-02-28,2.533333333333333,Team.HOUSTON_ROCKETS
Dejounte Murray,,2018-02-28,30.733333333333334,Team.SAN_ANTONIO_SPURS
Lou Williams,,2018-02-28,35.016666666666666,Team.LOS_ANGELES_CLIPPERS
Khem Birch,,2018-02-28,0.7666666666666667,Team.ORLANDO_MAGIC
Willy Hernangómez,,2018-02-28,9.3,Team.CHARLOTTE_HORNETS
Bryn Forbes,,2018-02-28,7.616666666666666,Team.SAN_ANTONIO_SPURS
Doug McDermott,,2018-02-28,17.4,Team.DALLAS_MAVERICKS
Ben McLemore,,2018-02-28,8.75,Team.MEMPHIS_GRIZZLIES
Danny Green,,2018-02-28,27.05,Team.SAN_ANTONIO_SPURS
Shaquille Harrison,,2018-02-28,17.9,Team.PHOENIX_SUNS
Nenê Hilário,,2018-02-28,9.25,Team.HOUSTON_ROCKETS
Milo? Teodosi?,,2018-02-28,27.9,Team.LOS_ANGELES_CLIPPERS
Austin Rivers,,2018-02-28,33.45,Team.LOS_ANGELES_CLIPPERS
Walt Lemon,,2018-02-28,5.316666666666666,Team.NEW_ORLEANS_PELICANS
C.J. Miles,,2018-02-28,15.4,Team.TORONTO_RAPTORS
LaMarcus Aldridge,,2018-02-28,13.333333333333334,Team.SAN_ANTONIO_SPURS
Semi Ojeleye,,2018-02-28,20.633333333333333,Team.BOSTON_CELTICS
Manu Ginóbili,,2018-02-28,19.666666666666668,Team.SAN_ANTONIO_SPURS
Wesley Iwundu,,2018-02-28,19.05,Team.ORLANDO_MAGIC
Russell Westbrook,,2018-02-28,41.6,Team.OKLAHOMA_CITY_THUNDER
Jaylen Morris,,2018-02-28,11.716666666666667,Team.ATLANTA_HAWKS
D?vis Bert?ns,,2018-02-28,16.933333333333334,Team.SAN_ANTONIO_SPURS
Blake Griffin,,2018-02-28,25.0,Team.DETROIT_PISTONS
C.J. Williams,,2018-02-28,21.066666666666666,Team.LOS_ANGELES_CLIPPERS
DeAndre Jordan,,2018-02-28,29.65,Team.LOS_ANGELES_CLIPPERS
Rudy Gay,,2018-02-28,24.183333333333334,Team.SAN_ANTONIO_SPURS
Pascal Siakam,,2018-02-28,25.283333333333335,Team.TORONTO_RAPTORS
Malcolm Miller,,2018-02-28,0.31666666666666665,Team.TORONTO_RAPTORS
Sam Dekker,,2018-02-28,5.066666666666666,Team.LOS_ANGELES_CLIPPERS
Abdel Nader,,2018-02-28,11.133333333333333,Team.BOSTON_CELTICS
Andrew Harrison,,2018-02-28,37.583333333333336,Team.MEMPHIS_GRIZZLIES
Jakob Pöltl,,2018-02-28,28.416666666666668,Team.TORONTO_RAPTORS
Dragan Bender,,2018-02-28,34.55,Team.PHOENIX_SUNS
Jonas Valan?i?nas,,2018-02-28,19.583333333333332,Team.TORONTO_RAPTORS
Álex Abrines,,2018-02-28,19.816666666666666,Team.OKLAHOMA_CITY_THUNDER
Trevor Ariza,,2018-02-28,32.88333333333333,Team.HOUSTON_ROCKETS
Sterling Brown,,2018-02-28,25.966666666666665,Team.MILWAUKEE_BUCKS
Luc Mbah a Moute,,2018-02-28,20.716666666666665,Team.HOUSTON_ROCKETS
Xavier Munford,,2018-02-28,7.65,Team.MILWAUKEE_BUCKS
Eric Gordon,,2018-02-28,28.1,Team.HOUSTON_ROCKETS
Kyle Lowry,,2018-02-28,33.36666666666667,Team.TORONTO_RAPTORS
Marc Gasol,,2018-02-28,35.233333333333334,Team.MEMPHIS_GRIZZLIES
Mario Chalmers,,2018-02-28,18.283333333333335,Team.MEMPHIS_GRIZZLIES
Patty Mills,,2018-02-28,36.65,Team.SAN_ANTONIO_SPURS
JaMychal Green,,2018-02-28,36.083333333333336,Team.MEMPHIS_GRIZZLIES
Dillon Brooks,,2018-02-28,30.1,Team.MEMPHIS_GRIZZLIES
D.J. Wilson,,2018-02-28,7.65,Team.MILWAUKEE_BUCKS
Tarik Black,,2018-02-28,2.533333333333333,Team.HOUSTON_ROCKETS
Carmelo Anthony,,2018-02-28,36.516666666666666,Team.OKLAHOMA_CITY_THUNDER
Clint Capela,,2018-02-28,33.233333333333334,Team.HOUSTON_ROCKETS
James Harden,,2018-02-28,33.21666666666667,Team.HOUSTON_ROCKETS
Kyle Anderson,,2018-02-28,27.9,Team.SAN_ANTONIO_SPURS
DeMar DeRozan,,2018-02-28,34.28333333333333,Team.TORONTO_RAPTORS
Tomá? Satoranský,,2018-02-28,33.21666666666667,Team.WASHINGTON_WIZARDS
Ivan Rabb,,2018-02-28,12.65,Team.MEMPHIS_GRIZZLIES
Chris Paul,,2018-02-28,28.966666666666665,Team.HOUSTON_ROCKETS
Tyler Dorsey,,2018-02-28,19.016666666666666,Team.ATLANTA_HAWKS
Jarell Martin,,2018-02-28,36.9,Team.MEMPHIS_GRIZZLIES
Delon Wright,,2018-02-28,12.7,Team.TORONTO_RAPTORS
Tony Parker,,2018-02-28,16.916666666666668,Team.SAN_ANTONIO_SPURS
Joffrey Lauvergne,,2018-02-28,19.016666666666666,Team.SAN_ANTONIO_SPURS
James Ennis,,2018-02-28,14.7,Team.DETROIT_PISTONS
Raymond Felton,,2018-02-28,23.15,Team.OKLAHOMA_CITY_THUNDER
Jerami Grant,,2018-02-28,15.483333333333333,Team.OKLAHOMA_CITY_THUNDER
Montrezl Harrell,,2018-02-28,28.866666666666667,Team.LOS_ANGELES_CLIPPERS
Myke Henry,,2018-02-28,24.416666666666668,Team.MEMPHIS_GRIZZLIES
Ben Simmons,,2018-03-01,31.816666666666666,Team.PHILADELPHIA_76ERS
Ed Davis,,2018-03-01,27.533333333333335,Team.PORTLAND_TRAIL_BLAZERS
Kosta Koufos,,2018-03-01,20.166666666666668,Team.SACRAMENTO_KINGS
Tyus Jones,,2018-03-01,12.75,Team.MINNESOTA_TIMBERWOLVES
Skal Labissière,,2018-03-01,30.433333333333334,Team.SACRAMENTO_KINGS
Jeff Teague,,2018-03-01,36.05,Team.MINNESOTA_TIMBERWOLVES
Jeff Green,,2018-03-01,22.0,Team.CLEVELAND_CAVALIERS
Jarrett Allen,,2018-03-01,34.35,Team.BROOKLYN_NETS
Gorgui Dieng,,2018-03-01,23.566666666666666,Team.MINNESOTA_TIMBERWOLVES
Justise Winslow,,2018-03-01,30.833333333333332,Team.MIAMI_HEAT
Jamal Crawford,,2018-03-01,24.95,Team.MINNESOTA_TIMBERWOLVES
Tristan Thompson,,2018-03-01,21.716666666666665,Team.CLEVELAND_CAVALIERS
Rondae Hollis-Jefferson,,2018-03-01,21.183333333333334,Team.BROOKLYN_NETS
D'Angelo Russell,,2018-03-01,38.25,Team.BROOKLYN_NETS
Bogdan Bogdanovi?,,2018-03-01,37.766666666666666,Team.SACRAMENTO_KINGS
Julius Randle,,2018-03-01,33.93333333333333,Team.LOS_ANGELES_LAKERS
Brandon Ingram,,2018-03-01,35.0,Team.LOS_ANGELES_LAKERS
Maurice Harkless,,2018-03-01,7.75,Team.PORTLAND_TRAIL_BLAZERS
Rodney McGruder,,2018-03-01,24.583333333333332,Team.MIAMI_HEAT
Taj Gibson,,2018-03-01,29.333333333333332,Team.MINNESOTA_TIMBERWOLVES
Garrett Temple,,2018-03-01,28.666666666666668,Team.SACRAMENTO_KINGS
Ivica Zubac,,2018-03-01,17.55,Team.LOS_ANGELES_LAKERS
Ersan ?lyasova,,2018-03-01,18.183333333333334,Team.PHILADELPHIA_76ERS
Tyler Ennis,,2018-03-01,1.2666666666666666,Team.LOS_ANGELES_LAKERS
Thomas Bryant,,2018-03-01,1.2666666666666666,Team.LOS_ANGELES_LAKERS
Larry Nance,,2018-03-01,26.283333333333335,Team.CLEVELAND_CAVALIERS
Dario ?ari?,,2018-03-01,29.616666666666667,Team.PHILADELPHIA_76ERS
Joel Embiid,,2018-03-01,34.05,Team.PHILADELPHIA_76ERS
Justin Jackson,,2018-03-01,23.933333333333334,Team.SACRAMENTO_KINGS
Josh Richardson,,2018-03-01,35.53333333333333,Team.MIAMI_HEAT
Luke Babbitt,,2018-03-01,1.2666666666666666,Team.MIAMI_HEAT
Bam Adebayo,,2018-03-01,29.516666666666666,Team.MIAMI_HEAT
Spencer Dinwiddie,,2018-03-01,36.2,Team.BROOKLYN_NETS
Evan Turner,,2018-03-01,21.733333333333334,Team.PORTLAND_TRAIL_BLAZERS
Joe Harris,,2018-03-01,24.816666666666666,Team.BROOKLYN_NETS
DeMarre Carroll,,2018-03-01,33.85,Team.BROOKLYN_NETS
Robert Covington,,2018-03-01,40.78333333333333,Team.PHILADELPHIA_76ERS
Dante Cunningham,,2018-03-01,21.0,Team.BROOKLYN_NETS
Jordan Mickey,,2018-03-01,1.2666666666666666,Team.MIAMI_HEAT
Lonzo Ball,,2018-03-01,33.833333333333336,Team.LOS_ANGELES_LAKERS
Kyle Kuzma,,2018-03-01,28.466666666666665,Team.LOS_ANGELES_LAKERS
Pat Connaughton,,2018-03-01,13.483333333333333,Team.PORTLAND_TRAIL_BLAZERS
Kelly Olynyk,,2018-03-01,13.083333333333334,Team.MIAMI_HEAT
Kentavious Caldwell-Pope,,2018-03-01,35.95,Team.LOS_ANGELES_LAKERS
Marco Belinelli,,2018-03-01,23.366666666666667,Team.PHILADELPHIA_76ERS
J.J. Redick,,2018-03-01,29.116666666666667,Team.PHILADELPHIA_76ERS
Shabazz Napier,,2018-03-01,27.1,Team.PORTLAND_TRAIL_BLAZERS
Gary Payton,,2018-03-01,1.2666666666666666,Team.LOS_ANGELES_LAKERS
Caris LeVert,,2018-03-01,19.933333333333334,Team.BROOKLYN_NETS
Brook Lopez,,2018-03-01,21.7,Team.LOS_ANGELES_LAKERS
Kyle Korver,,2018-03-01,27.933333333333334,Team.CLEVELAND_CAVALIERS
Zach Collins,,2018-03-01,18.566666666666666,Team.PORTLAND_TRAIL_BLAZERS
Allen Crabbe,,2018-03-01,35.416666666666664,Team.BROOKLYN_NETS
T.J. McConnell,,2018-03-01,19.316666666666666,Team.PHILADELPHIA_76ERS
Karl-Anthony Towns,,2018-03-01,40.96666666666667,Team.MINNESOTA_TIMBERWOLVES
Andrew Wiggins,,2018-03-01,37.65,Team.MINNESOTA_TIMBERWOLVES
Marcus Georges-Hunt,,2018-03-01,0.25,Team.MINNESOTA_TIMBERWOLVES
Amir Johnson,,2018-03-01,13.75,Team.PHILADELPHIA_76ERS
Jordan Clarkson,,2018-03-01,26.083333333333332,Team.CLEVELAND_CAVALIERS
Al-Farouq Aminu,,2018-03-01,28.766666666666666,Team.PORTLAND_TRAIL_BLAZERS
Nemanja Bjelica,,2018-03-01,34.483333333333334,Team.MINNESOTA_TIMBERWOLVES
Rudy Gobert,,2018-03-02,35.916666666666664,Team.UTAH_JAZZ
Serge Ibaka,,2018-03-02,19.05,Team.TORONTO_RAPTORS
Harrison Barnes,,2018-03-02,34.13333333333333,Team.DALLAS_MAVERICKS
Mike Scott,,2018-03-02,12.683333333333334,Team.WASHINGTON_WIZARDS
Marc Gasol,,2018-03-02,36.266666666666666,Team.MEMPHIS_GRIZZLIES
Timothé Luwawu-Cabarrot,,2018-03-02,5.0,Team.PHILADELPHIA_76ERS
Tyler Dorsey,,2018-03-02,7.633333333333334,Team.ATLANTA_HAWKS
Paul Millsap,,2018-03-02,27.25,Team.DENVER_NUGGETS
Kevin Durant,,2018-03-02,35.2,Team.GOLDEN_STATE_WARRIORS
Richaun Holmes,,2018-03-02,12.05,Team.PHILADELPHIA_76ERS
Myles Turner,,2018-03-02,29.95,Team.INDIANA_PACERS
Jonas Valan?i?nas,,2018-03-02,18.55,Team.TORONTO_RAPTORS
Klay Thompson,,2018-03-02,35.9,Team.GOLDEN_STATE_WARRIORS
Dennis Smith,,2018-03-02,34.03333333333333,Team.DALLAS_MAVERICKS
Trey Burke,,2018-03-02,18.516666666666666,Team.NEW_YORK_KNICKS
Treveon Graham,,2018-03-02,8.3,Team.CHARLOTTE_HORNETS
Enes Kanter,,2018-03-02,29.983333333333334,Team.NEW_YORK_KNICKS
Tobias Harris,,2018-03-02,30.883333333333333,Team.LOS_ANGELES_CLIPPERS
Ben Simmons,,2018-03-02,34.1,Team.PHILADELPHIA_76ERS
Will Barton,,2018-03-02,32.86666666666667,Team.DENVER_NUGGETS
Kelly Oubre,,2018-03-02,21.683333333333334,Team.WASHINGTON_WIZARDS
Jakob Pöltl,,2018-03-02,22.233333333333334,Team.TORONTO_RAPTORS
Khris Middleton,,2018-03-02,40.45,Team.MILWAUKEE_BUCKS
Michael Kidd-Gilchrist,,2018-03-02,31.033333333333335,Team.CHARLOTTE_HORNETS
Nerlens Noel,,2018-03-02,15.133333333333333,Team.DALLAS_MAVERICKS
Fred VanVleet,,2018-03-02,28.95,Team.TORONTO_RAPTORS
Thaddeus Young,,2018-03-02,37.31666666666667,Team.INDIANA_PACERS
Gary Harris,,2018-03-02,34.85,Team.DENVER_NUGGETS
Dario ?ari?,,2018-03-02,28.45,Team.PHILADELPHIA_76ERS
Aaron Gordon,,2018-03-02,35.61666666666667,Team.ORLANDO_MAGIC
Marvin Williams,,2018-03-02,25.433333333333334,Team.CHARLOTTE_HORNETS
Kemba Walker,,2018-03-02,37.63333333333333,Team.CHARLOTTE_HORNETS
Malcolm Miller,,2018-03-02,6.666666666666667,Team.TORONTO_RAPTORS
C.J. Miles,,2018-03-02,20.183333333333334,Team.TORONTO_RAPTORS
Pascal Siakam,,2018-03-02,23.666666666666668,Team.TORONTO_RAPTORS
Ian Mahinmi,,2018-03-02,13.683333333333334,Team.WASHINGTON_WIZARDS
Dwight Howard,,2018-03-02,25.05,Team.CHARLOTTE_HORNETS
Jason Smith,,2018-03-02,3.3666666666666667,Team.WASHINGTON_WIZARDS
Derrick Favors,,2018-03-02,25.6,Team.UTAH_JAZZ
Nicolas Batum,,2018-03-02,36.36666666666667,Team.CHARLOTTE_HORNETS
Jamal Murray,,2018-03-02,27.666666666666668,Team.DENVER_NUGGETS
Stephen Curry,,2018-03-02,23.483333333333334,Team.GOLDEN_STATE_WARRIORS
Marcin Gortat,,2018-03-02,24.483333333333334,Team.WASHINGTON_WIZARDS
Kyle Lowry,,2018-03-02,32.85,Team.TORONTO_RAPTORS
Dirk Nowitzki,,2018-03-02,27.1,Team.DALLAS_MAVERICKS
Bradley Beal,,2018-03-02,39.38333333333333,Team.WASHINGTON_WIZARDS
Elfrid Payton,,2018-03-02,38.81666666666667,Team.PHOENIX_SUNS
Lucas Nogueira,,2018-03-02,7.216666666666667,Team.TORONTO_RAPTORS
Norman Powell,,2018-03-02,16.85,Team.TORONTO_RAPTORS
Markieff Morris,,2018-03-02,31.466666666666665,Team.WASHINGTON_WIZARDS
Lauri Markkanen,,2018-03-02,34.21666666666667,Team.CHICAGO_BULLS
Frank Kaminsky,,2018-03-02,26.666666666666668,Team.CHARLOTTE_HORNETS
Nikola Joki?,,2018-03-02,33.166666666666664,Team.DENVER_NUGGETS
Malcolm Delaney,,2018-03-02,14.983333333333333,Team.ATLANTA_HAWKS
Evan Fournier,,2018-03-02,36.21666666666667,Team.ORLANDO_MAGIC
Marcus Georges-Hunt,,2018-03-02,2.9166666666666665,Team.MINNESOTA_TIMBERWOLVES
Otto Porter,,2018-03-02,39.93333333333333,Team.WASHINGTON_WIZARDS
T.J. McConnell,,2018-03-02,20.533333333333335,Team.PHILADELPHIA_76ERS
Victor Oladipo,,2018-03-02,35.733333333333334,Team.INDIANA_PACERS
Jabari Parker,,2018-03-02,25.033333333333335,Team.MILWAUKEE_BUCKS
Jaylen Morris,,2018-03-02,12.116666666666667,Team.ATLANTA_HAWKS
Michael Carter-Williams,,2018-03-02,13.55,Team.CHARLOTTE_HORNETS
DeMar DeRozan,,2018-03-02,33.8,Team.TORONTO_RAPTORS
Giannis Antetokounmpo,,2018-03-02,43.36666666666667,Team.MILWAUKEE_BUCKS
Myke Henry,,2018-03-02,21.55,Team.MEMPHIS_GRIZZLIES
Devin Booker,,2018-03-02,38.516666666666666,Team.PHOENIX_SUNS
J.J. Redick,,2018-03-02,32.3,Team.PHILADELPHIA_76ERS
Delon Wright,,2018-03-02,9.983333333333333,Team.TORONTO_RAPTORS
Draymond Green,,2018-03-02,36.95,Team.GOLDEN_STATE_WARRIORS
Nikola Vu?evi?,,2018-03-02,38.416666666666664,Team.ORLANDO_MAGIC
DeAndre Jordan,,2018-03-02,28.366666666666667,Team.LOS_ANGELES_CLIPPERS
Andre Drummond,,2018-03-02,38.5,Team.DETROIT_PISTONS
Robert Covington,,2018-03-02,35.266666666666666,Team.PHILADELPHIA_76ERS
Joel Embiid,,2018-03-02,31.633333333333333,Team.PHILADELPHIA_76ERS
Isaiah Taylor,,2018-03-02,11.533333333333333,Team.ATLANTA_HAWKS
Bobby Portis,,2018-03-02,34.05,Team.CHICAGO_BULLS
Tim Frazier,,2018-03-02,12.916666666666666,Team.WASHINGTON_WIZARDS
Blake Griffin,,2018-03-02,34.1,Team.DETROIT_PISTONS
Shaquille Harrison,,2018-03-02,0.5833333333333334,Team.PHOENIX_SUNS
Tim Hardaway,,2018-03-02,34.483333333333334,Team.NEW_YORK_KNICKS
Tomá? Satoranský,,2018-03-02,35.083333333333336,Team.WASHINGTON_WIZARDS
Lou Williams,,2018-03-02,29.1,Team.LOS_ANGELES_CLIPPERS
T.J. Warren,,2018-03-02,41.65,Team.PHOENIX_SUNS
Wesley Matthews,,2018-03-02,31.2,Team.DALLAS_MAVERICKS
Jeremy Lamb,,2018-03-02,19.566666666666666,Team.CHARLOTTE_HORNETS
Ricky Rubio,,2018-03-02,31.2,Team.UTAH_JAZZ
Jodie Meeks,,2018-03-02,5.316666666666666,Team.WASHINGTON_WIZARDS
Eric Bledsoe,,2018-03-02,34.7,Team.MILWAUKEE_BUCKS
Jonathon Simmons,,2018-03-03,28.116666666666667,Team.ORLANDO_MAGIC
Blake Griffin,,2018-03-03,36.36666666666667,Team.DETROIT_PISTONS
Myke Henry,,2018-03-03,7.866666666666666,Team.MEMPHIS_GRIZZLIES
Marcus Morris,,2018-03-03,33.56666666666667,Team.BOSTON_CELTICS
Isaiah Thomas,,2018-03-03,28.916666666666668,Team.LOS_ANGELES_LAKERS
Marreese Speights,,2018-03-03,0.03333333333333333,Team.ORLANDO_MAGIC
Larry Nance,,2018-03-03,20.033333333333335,Team.CLEVELAND_CAVALIERS
Travis Wear,,2018-03-03,12.9,Team.LOS_ANGELES_LAKERS
Rodney Hood,,2018-03-03,26.316666666666666,Team.CLEVELAND_CAVALIERS
Al Horford,,2018-03-03,31.116666666666667,Team.BOSTON_CELTICS
Tyler Ennis,,2018-03-03,13.233333333333333,Team.LOS_ANGELES_LAKERS
