player,pos,salary,date
Aron Baynes,C,3600,2018-05-03
Greg Monroe,C,3400,2018-05-03
C.J. Miles,SG/SF,3300,2018-05-03
Pascal Siakam,PF,3300,2018-05-03
Larry Nance Jr.,PF/C,3200,2018-05-03
Jakob Poeltl,PF/C,3200,2018-05-03
Shane Larkin,PG,3100,2018-05-03
OG Anunoby,SF/PF,3100,2018-05-03
Amir Johnson,PF/C,3000,2018-05-03
Rodney Hood,SG/SF,3000,2018-05-03
Jordan Clarkson,PG/SG,2900,2018-05-03
Jose Calderon,PG,2800,2018-05-03
Norman Powell,SG/SF,2800,2018-05-03
Semi Ojeleye,SG/SF,2800,2018-05-03
Justin Anderson,SF/PF,2700,2018-05-03
Cedi Osman,SG/SF,2700,2018-05-03
T.J. McConnell,PG/SG,2600,2018-05-03
Richaun Holmes,PF/C,2600,2018-05-03
John Holland,SG/SF,2600,2018-05-03
Guerschon Yabusele,PF/C,2600,2018-05-03
Abdel Nader,PF,2600,2018-05-03
Ante Zizic,C,2600,2018-05-03
Markelle Fultz,PG/SG,2600,2018-05-03
Gordon Hayward,SF/PF,2500,2018-05-03
Jerryd Bayless,PG/SG,2500,2018-05-03
Kendrick Perkins,C,2500,2018-05-03
Kyrie Irving,PG,2500,2018-05-03
Lucas Nogueira,PF,2500,2018-05-03
Lorenzo Brown,PG,2500,2018-05-03
Malcolm Miller,PF,2500,2018-05-03
Demetrius Jackson,PG,2500,2018-05-03
Jonathan Gibson,PG/SG,2500,2018-05-03
Okaro White,SF/PF,2500,2018-05-03
Timothe Luwawu-Cabarrot,SG/SF,2500,2018-05-03
Malachi Richardson,SG/SF,2500,2018-05-03
Daniel Theis,PF/C,2500,2018-05-03
Jabari Bird,SG,2500,2018-05-03
Kadeem Allen,PG/SG,2500,2018-05-03
Furkan Korkmaz,SG/SF,2500,2018-05-03
London Perrantes,PG,2500,2018-05-03
Alfonzo McKinnie,PF,2500,2018-05-03
James Harden,PG/SG,10800,2018-05-04
Anthony Davis,PF/C,10700,2018-05-04
Kevin Durant,SF/PF,9300,2018-05-04
Stephen Curry,PG/SG,8700,2018-05-04
Donovan Mitchell,PG/SG,8300,2018-05-04
Draymond Green,PF/C,8200,2018-05-04
Jrue Holiday,PG/SG,7600,2018-05-04
Chris Paul,PG,7400,2018-05-04
Rajon Rondo,PG,7300,2018-05-04
Rudy Gobert,C,7000,2018-05-04
Clint Capela,C,6700,2018-05-04
Nikola Mirotic,PF,6200,2018-05-04
Klay Thompson,SG,5900,2018-05-04
Joe Ingles,SG/SF,5700,2018-05-04
Ricky Rubio,PG,5600,2018-05-04
Derrick Favors,PF/C,5000,2018-05-04
Jae Crowder,SF/PF,4700,2018-05-04
Andre Iguodala,PG/SF,4500,2018-05-04
Eric Gordon,PG/SG,4400,2018-05-04
Alec Burks,PG/SG,4200,2018-05-04
E'Twaun Moore,SG/SF,4100,2018-05-04
Trevor Ariza,SF/PF,4000,2018-05-04
P.J. Tucker,SF/PF,3800,2018-05-04
David West,PF/C,3600,2018-05-04
Royce O'Neale,SF,3500,2018-05-04
Gerald Green,SG/SF,3500,2018-05-04
Kevon Looney,SF/PF,3400,2018-05-04
Dante Exum,PG/SG,3300,2018-05-04
Ryan Anderson,PF/C,3200,2018-05-04
Darius Miller,SF/PF,3100,2018-05-04
Ian Clark,PG/SG,3000,2018-05-04
Shaun Livingston,PG/SG,3000,2018-05-04
JaVale McGee,C,3000,2018-05-04
Quinn Cook,PG/SG,2900,2018-05-04
Tarik Black,PF/C,2800,2018-05-04
Luc Mbah a Moute,SF/PF,2700,2018-05-04
Joe Johnson,SG/SF,2700,2018-05-04
Nene Hilario,C,2700,2018-05-04
Nick Young,SG,2600,2018-05-04
Jordan Bell,PF/C,2600,2018-05-04
Solomon Hill,SF/PF,2600,2018-05-04
Jordan Crawford,PG/SG,2600,2018-05-04
Patrick McCaw,SG/SF,2500,2018-05-04
Chris Boucher,PF,2500,2018-05-04
Damian Jones,C,2500,2018-05-04
Charles Cooke,SG,2500,2018-05-04
Alexis Ajinca,C,2500,2018-05-04
DeAndre Liggins,SG/SF,2500,2018-05-04
DeMarcus Cousins,PF/C,2500,2018-05-04
Frank Jackson,PG/SG,2500,2018-05-04
Zaza Pachulia,C,2500,2018-05-04
Emeka Okafor,C,2500,2018-05-04
Cheick Diallo,PF/C,2500,2018-05-04
Georges Niang,SF/PF,2500,2018-05-04
Jonas Jerebko,SF/PF,2500,2018-05-04
Raulzinho Neto,PG,2500,2018-05-04
David Stockton,PG,2500,2018-05-04
Thabo Sefolosha,SG/SF,2500,2018-05-04
Tony Bradley,PF/C,2500,2018-05-04
Ekpe Udoh,C,2500,2018-05-04
Erik McCree,SF/PF,2500,2018-05-04
Zhou Qi,PF/C,2500,2018-05-04
Aaron Jackson,PG/SG,2500,2018-05-04
R.J. Hunter,SG,2500,2018-05-04
Markel Brown,SG,2500,2018-05-04
Chinanu Onuaku,C,2500,2018-05-04
LeBron James,PG/SF,12100,2018-05-05
Joel Embiid,C,9500,2018-05-05
Terry Rozier,PG/SG,8500,2018-05-05
Ben Simmons,PG/SF,8300,2018-05-05
DeMar DeRozan,SG/SF,7800,2018-05-05
Kyle Lowry,PG,7700,2018-05-05
Al Horford,PF/C,7500,2018-05-05
Jonas Valanciunas,C,7300,2018-05-05
Kevin Love,PF/C,6800,2018-05-05
Jayson Tatum,SF/PF,6600,2018-05-05
Dario Saric,SF/PF,6000,2018-05-05
Marcus Smart,PG/SG,5900,2018-05-05
J.J. Redick,SG/SF,5800,2018-05-05
Robert Covington,SF/PF,5700,2018-05-05
Jaylen Brown,SG/SF,5500,2018-05-05
Marcus Morris,SF/PF,5000,2018-05-05
Tristan Thompson,PF/C,4800,2018-05-05
Serge Ibaka,PF/C,4700,2018-05-05
Marco Belinelli,SG/SF,4600,2018-05-05
Ersan Ilyasova,PF/C,4500,2018-05-05
J.R. Smith,SG/SF,4400,2018-05-05
Kyle Korver,SG/SF,4300,2018-05-05
Jeff Green,SF/PF,4200,2018-05-05
Delon Wright,PG/SG,4000,2018-05-05
Fred VanVleet,PG/SG,3900,2018-05-05
George Hill,PG/SG,3700,2018-05-05
Aron Baynes,C,3500,2018-05-05
Pascal Siakam,PF,3400,2018-05-05
C.J. Miles,SG/SF,3300,2018-05-05
OG Anunoby,SF/PF,3200,2018-05-05
Greg Monroe,C,3100,2018-05-05
Jakob Poeltl,PF/C,3100,2018-05-05
T.J. McConnell,PG/SG,3000,2018-05-05
Rodney Hood,SG/SF,3000,2018-05-05
Shane Larkin,PG,2900,2018-05-05
Jordan Clarkson,PG/SG,2900,2018-05-05
Larry Nance Jr.,PF/C,2800,2018-05-05
Semi Ojeleye,SG/SF,2700,2018-05-05
Amir Johnson,PF/C,2700,2018-05-05
Cedi Osman,SG/SF,2700,2018-05-05
Norman Powell,SG/SF,2700,2018-05-05
Jose Calderon,PG,2700,2018-05-05
Justin Anderson,SF/PF,2600,2018-05-05
John Holland,SG/SF,2600,2018-05-05
Jerryd Bayless,PG/SG,2500,2018-05-05
Timothe Luwawu-Cabarrot,SG/SF,2500,2018-05-05
Demetrius Jackson,PG,2500,2018-05-05
Furkan Korkmaz,SG/SF,2500,2018-05-05
Kadeem Allen,PG/SG,2500,2018-05-05
Gordon Hayward,SF/PF,2500,2018-05-05
Daniel Theis,PF/C,2500,2018-05-05
Kyrie Irving,PG,2500,2018-05-05
Jonathan Gibson,PG/SG,2500,2018-05-05
Jabari Bird,SG,2500,2018-05-05
Richaun Holmes,PF/C,2500,2018-05-05
Markelle Fultz,PG/SG,2500,2018-05-05
Abdel Nader,PF,2500,2018-05-05
Guerschon Yabusele,PF/C,2500,2018-05-05
Malcolm Miller,PF,2500,2018-05-05
Lucas Nogueira,PF,2500,2018-05-05
Malachi Richardson,SG/SF,2500,2018-05-05
Lorenzo Brown,PG,2500,2018-05-05
Alfonzo McKinnie,PF,2500,2018-05-05
London Perrantes,PG,2500,2018-05-05
Okaro White,SF/PF,2500,2018-05-05
Kendrick Perkins,C,2500,2018-05-05
Ante Zizic,C,2500,2018-05-05
Anthony Davis,PF/C,11100,2018-05-06
James Harden,PG/SG,10900,2018-05-06
Kevin Durant,SF/PF,9000,2018-05-06
Stephen Curry,PG/SG,8500,2018-05-06
Draymond Green,PF/C,8100,2018-05-06
Rajon Rondo,PG,8000,2018-05-06
Jrue Holiday,PG/SG,7900,2018-05-06
Donovan Mitchell,PG/SG,7800,2018-05-06
Chris Paul,PG,7300,2018-05-06
Clint Capela,C,7000,2018-05-06
Rudy Gobert,C,6800,2018-05-06
Nikola Mirotic,PF,6500,2018-05-06
Klay Thompson,SG,6200,2018-05-06
Ricky Rubio,PG,5600,2018-05-06
Joe Ingles,SG/SF,5400,2018-05-06
Jae Crowder,SF/PF,5000,2018-05-06
Derrick Favors,PF/C,4900,2018-05-06
Eric Gordon,PG/SG,4700,2018-05-06
Andre Iguodala,PG/SF,4300,2018-05-06
Alec Burks,PG/SG,4200,2018-05-06
Trevor Ariza,SF/PF,4100,2018-05-06
E'Twaun Moore,SG/SF,4000,2018-05-06
Royce O'Neale,SF,3800,2018-05-06
P.J. Tucker,SF/PF,3700,2018-05-06
David West,PF/C,3500,2018-05-06
Gerald Green,SG/SF,3400,2018-05-06
Ian Clark,PG/SG,3300,2018-05-06
Kevon Looney,SF/PF,3200,2018-05-06
Dante Exum,PG/SG,3100,2018-05-06
Ryan Anderson,PF/C,3000,2018-05-06
Darius Miller,SF/PF,3000,2018-05-06
Raulzinho Neto,PG,3000,2018-05-06
Shaun Livingston,PG/SG,2900,2018-05-06
JaVale McGee,C,2800,2018-05-06
Nene Hilario,C,2700,2018-05-06
Luc Mbah a Moute,SF/PF,2700,2018-05-06
Tarik Black,PF/C,2700,2018-05-06
Quinn Cook,PG/SG,2700,2018-05-06
Nick Young,SG,2600,2018-05-06
Joe Johnson,SG/SF,2600,2018-05-06
Zaza Pachulia,C,2600,2018-05-06
Solomon Hill,SF/PF,2600,2018-05-06
Jordan Crawford,PG/SG,2600,2018-05-06
Jordan Bell,PF/C,2600,2018-05-06
Alexis Ajinca,C,2500,2018-05-06
DeMarcus Cousins,PF/C,2500,2018-05-06
Thabo Sefolosha,SG/SF,2500,2018-05-06
Jonas Jerebko,SF/PF,2500,2018-05-06
Ekpe Udoh,C,2500,2018-05-06
Markel Brown,SG,2500,2018-05-06
R.J. Hunter,SG,2500,2018-05-06
David Stockton,PG,2500,2018-05-06
DeAndre Liggins,SG/SF,2500,2018-05-06
Patrick McCaw,SG/SF,2500,2018-05-06
Damian Jones,C,2500,2018-05-06
Chinanu Onuaku,C,2500,2018-05-06
Georges Niang,SF/PF,2500,2018-05-06
Cheick Diallo,PF/C,2500,2018-05-06
Chris Boucher,PF,2500,2018-05-06
Zhou Qi,PF/C,2500,2018-05-06
Erik McCree,SF/PF,2500,2018-05-06
Frank Jackson,PG/SG,2500,2018-05-06
Charles Cooke,SG,2500,2018-05-06
Emeka Okafor,C,2500,2018-05-06
Tony Bradley,PF/C,2500,2018-05-06
Aaron Jackson,PG/SG,2500,2018-05-06
LeBron James,PG/SF,12100,2018-05-07
Joel Embiid,C,9800,2018-05-07
Ben Simmons,PG/SF,8600,2018-05-07
Terry Rozier,PG/SG,8200,2018-05-07
Kyle Lowry,PG,8000,2018-05-07
Kevin Love,PF/C,7800,2018-05-07
DeMar DeRozan,SG/SF,7500,2018-05-07
Al Horford,PF/C,7300,2018-05-07
Jonas Valanciunas,C,7100,2018-05-07
Jayson Tatum,SF/PF,6800,2018-05-07
Dario Saric,SF/PF,6000,2018-05-07
J.J. Redick,SG/SF,5900,2018-05-07
Marcus Smart,PG/SG,5800,2018-05-07
Jaylen Brown,SG/SF,5700,2018-05-07
Robert Covington,SF/PF,5300,2018-05-07
Marcus Morris,SF/PF,5100,2018-05-07
Ersan Ilyasova,PF/C,5000,2018-05-07
Serge Ibaka,PF/C,4900,2018-05-07
Marco Belinelli,SG/SF,4700,2018-05-07
Kyle Korver,SG/SF,4600,2018-05-07
Tristan Thompson,PF/C,4500,2018-05-07
J.R. Smith,SG/SF,4200,2018-05-07
Jeff Green,SF/PF,4000,2018-05-07
George Hill,PG/SG,3900,2018-05-07
Delon Wright,PG/SG,3800,2018-05-07
Aron Baynes,C,3700,2018-05-07
Fred VanVleet,PG/SG,3600,2018-05-07
C.J. Miles,SG/SF,3500,2018-05-07
OG Anunoby,SF/PF,3400,2018-05-07
Pascal Siakam,PF,3300,2018-05-07
T.J. McConnell,PG/SG,3200,2018-05-07
Shane Larkin,PG,3100,2018-05-07
Jordan Clarkson,PG/SG,3000,2018-05-07
Jakob Poeltl,PF/C,2900,2018-05-07
Greg Monroe,C,2800,2018-05-07
Rodney Hood,SG/SF,2800,2018-05-07
Amir Johnson,PF/C,2700,2018-05-07
Justin Anderson,SF/PF,2600,2018-05-07
Semi Ojeleye,SG/SF,2600,2018-05-07
Norman Powell,SG/SF,2600,2018-05-07
Larry Nance Jr.,PF/C,2600,2018-05-07
Cedi Osman,SG/SF,2600,2018-05-07
Jose Calderon,PG,2600,2018-05-07
Demetrius Jackson,PG,2500,2018-05-07
Timothe Luwawu-Cabarrot,SG/SF,2500,2018-05-07
Furkan Korkmaz,SG/SF,2500,2018-05-07
Markelle Fultz,PG/SG,2500,2018-05-07
Jerryd Bayless,PG/SG,2500,2018-05-07
Richaun Holmes,PF/C,2500,2018-05-07
Guerschon Yabusele,PF/C,2500,2018-05-07
Jonathan Gibson,PG/SG,2500,2018-05-07
Daniel Theis,PF/C,2500,2018-05-07
Kyrie Irving,PG,2500,2018-05-07
Jabari Bird,SG,2500,2018-05-07
Kadeem Allen,PG/SG,2500,2018-05-07
Gordon Hayward,SF/PF,2500,2018-05-07
Abdel Nader,PF,2500,2018-05-07
Alfonzo McKinnie,PF,2500,2018-05-07
Malcolm Miller,PF,2500,2018-05-07
Lucas Nogueira,PF,2500,2018-05-07
Malachi Richardson,SG/SF,2500,2018-05-07
Lorenzo Brown,PG,2500,2018-05-07
John Holland,SG/SF,2500,2018-05-07
Ante Zizic,C,2500,2018-05-07
Okaro White,SF/PF,2500,2018-05-07
London Perrantes,PG,2500,2018-05-07
Kendrick Perkins,C,2500,2018-05-07
Anthony Davis,PF/C,10900,2018-05-08
James Harden,PG/SG,10400,2018-05-08
Kevin Durant,SF/PF,9500,2018-05-08
Stephen Curry,PG/SG,8300,2018-05-08
Draymond Green,PF/C,8100,2018-05-08
Rajon Rondo,PG,7900,2018-05-08
Donovan Mitchell,PG/SG,7700,2018-05-08
Chris Paul,PG,7600,2018-05-08
Clint Capela,C,7500,2018-05-08
Jrue Holiday,PG/SG,7400,2018-05-08
Nikola Mirotic,PF,6700,2018-05-08
Rudy Gobert,C,6400,2018-05-08
Klay Thompson,SG,5900,2018-05-08
Joe Ingles,SG/SF,5600,2018-05-08
Ricky Rubio,PG,5400,2018-05-08
Jae Crowder,SF/PF,5100,2018-05-08
Eric Gordon,PG/SG,4800,2018-05-08
Andre Iguodala,PG/SF,4600,2018-05-08
Derrick Favors,PF/C,4400,2018-05-08
E'Twaun Moore,SG/SF,4300,2018-05-08
Alec Burks,PG/SG,4100,2018-05-08
Trevor Ariza,SF/PF,4000,2018-05-08
P.J. Tucker,SF/PF,3900,2018-05-08
Royce O'Neale,SF,3700,2018-05-08
Ian Clark,PG/SG,3500,2018-05-08
Kevon Looney,SF/PF,3400,2018-05-08
David West,PF/C,3300,2018-05-08
Raulzinho Neto,PG,3300,2018-05-08
Gerald Green,SG/SF,3200,2018-05-08
Luc Mbah a Moute,SF/PF,3100,2018-05-08
Dante Exum,PG/SG,3000,2018-05-08
Ryan Anderson,PF/C,2900,2018-05-08
Darius Miller,SF/PF,2900,2018-05-08
Shaun Livingston,PG/SG,2800,2018-05-08
JaVale McGee,C,2700,2018-05-08
Nene Hilario,C,2700,2018-05-08
Tarik Black,PF/C,2700,2018-05-08
Quinn Cook,PG/SG,2700,2018-05-08
Nick Young,SG,2600,2018-05-08
Joe Johnson,SG/SF,2600,2018-05-08
Zaza Pachulia,C,2600,2018-05-08
Solomon Hill,SF/PF,2600,2018-05-08
Jordan Bell,PF/C,2600,2018-05-08
Alexis Ajinca,C,2500,2018-05-08
DeMarcus Cousins,PF/C,2500,2018-05-08
Thabo Sefolosha,SG/SF,2500,2018-05-08
Jonas Jerebko,SF/PF,2500,2018-05-08
Ekpe Udoh,C,2500,2018-05-08
Markel Brown,SG,2500,2018-05-08
R.J. Hunter,SG,2500,2018-05-08
David Stockton,PG,2500,2018-05-08
DeAndre Liggins,SG/SF,2500,2018-05-08
Patrick McCaw,SG/SF,2500,2018-05-08
Damian Jones,C,2500,2018-05-08
Chinanu Onuaku,C,2500,2018-05-08
Georges Niang,SF/PF,2500,2018-05-08
Cheick Diallo,PF/C,2500,2018-05-08
Chris Boucher,PF,2500,2018-05-08
Zhou Qi,PF/C,2500,2018-05-08
Erik McCree,SF/PF,2500,2018-05-08
Frank Jackson,PG/SG,2500,2018-05-08
Charles Cooke,SG,2500,2018-05-08
Emeka Okafor,C,2500,2018-05-08
Tony Bradley,PF/C,2500,2018-05-08
Aaron Jackson,PG/SG,2500,2018-05-08
LeBron James,SF/PF,12100,2018-05-13
James Harden,PG/SG,10200,2018-05-13
Kevin Durant,SF/PF,9700,2018-05-13
Kevin Love,PF/C,8800,2018-05-13
Stephen Curry,PG/SG,8500,2018-05-13
Draymond Green,PF/C,8200,2018-05-13
Terry Rozier,PG/SG,8000,2018-05-13
Chris Paul,PG,7800,2018-05-13
Al Horford,PF/C,7500,2018-05-13
Clint Capela,C,7100,2018-05-13
Jayson Tatum,SF/PF,6600,2018-05-13
Jaylen Brown,SG/SF,6000,2018-05-13
Marcus Smart,PG/SG,5700,2018-05-13
Klay Thompson,SG,5400,2018-05-13
Marcus Morris,SF/PF,5000,2018-05-13
Kyle Korver,SG/SF,4700,2018-05-13
Eric Gordon,PG/SG,4600,2018-05-13
George Hill,PG/SG,4400,2018-05-13
Andre Iguodala,PG/SF,4200,2018-05-13
J.R. Smith,SG/SF,4100,2018-05-13
P.J. Tucker,SF/PF,4000,2018-05-13
Aron Baynes,C,3800,2018-05-13
Trevor Ariza,SF/PF,3700,2018-05-13
Tristan Thompson,PF/C,3400,2018-05-13
Kevon Looney,SF/PF,3300,2018-05-13
Jeff Green,SF/PF,3200,2018-05-13
Gerald Green,SG/SF,3100,2018-05-13
Jordan Clarkson,PG/SG,3000,2018-05-13
Luc Mbah a Moute,SF/PF,3000,2018-05-13
Shaun Livingston,PG/SG,2900,2018-05-13
Cedi Osman,SG/SF,2900,2018-05-13
Nene Hilario,C,2800,2018-05-13
David West,PF/C,2800,2018-05-13
Ryan Anderson,PF/C,2700,2018-05-13
Greg Monroe,C,2700,2018-05-13
Shane Larkin,PG,2700,2018-05-13
Quinn Cook,PG/SG,2700,2018-05-13
Larry Nance Jr.,PF/C,2700,2018-05-13
Joe Johnson,SG/SF,2600,2018-05-13
Jose Calderon,PG,2600,2018-05-13
Rodney Hood,SG/SF,2600,2018-05-13
JaVale McGee,C,2600,2018-05-13
Tarik Black,PF/C,2600,2018-05-13
Semi Ojeleye,SG/SF,2600,2018-05-13
Jordan Bell,PF/C,2600,2018-05-13
Nick Young,SG,2500,2018-05-13
Gordon Hayward,SF,2500,2018-05-13
Zaza Pachulia,C,2500,2018-05-13
Kendrick Perkins,C,2500,2018-05-13
Kyrie Irving,PG,2500,2018-05-13
Markel Brown,SG,2500,2018-05-13
R.J. Hunter,SG,2500,2018-05-13
John Holland,SG/SF,2500,2018-05-13
Jonathan Gibson,SG,2500,2018-05-13
Patrick McCaw,SG/SF,2500,2018-05-13
Damian Jones,C,2500,2018-05-13
Chinanu Onuaku,C,2500,2018-05-13
Okaro White,SF/PF,2500,2018-05-13
Guerschon Yabusele,PF/C,2500,2018-05-13
Abdel Nader,PF,2500,2018-05-13
Daniel Theis,PF/C,2500,2018-05-13
Jabari Bird,SG,2500,2018-05-13
Kadeem Allen,PG/SG,2500,2018-05-13
Ante Zizic,C,2500,2018-05-13
Chris Boucher,PF,2500,2018-05-13
Zhou Qi,PF/C,2500,2018-05-13
London Perrantes,PG,2500,2018-05-13
Aaron Jackson,PG/SG,2500,2018-05-13
LeBron James,SF/PF,11500,2018-05-15
James Harden,PG/SG,9900,2018-05-15
Kevin Durant,SF/PF,9700,2018-05-15
Stephen Curry,PG/SG,8600,2018-05-15
Draymond Green,PF/C,8400,2018-05-15
Chris Paul,PG,8200,2018-05-15
Kevin Love,PF/C,7800,2018-05-15
Al Horford,PF/C,7500,2018-05-15
Jayson Tatum,SF/PF,7200,2018-05-15
Clint Capela,C,7000,2018-05-15
Jaylen Brown,SG/SF,6900,2018-05-15
Terry Rozier,PG/SG,6700,2018-05-15
Marcus Smart,PG/SG,6000,2018-05-15
Klay Thompson,SG,5900,2018-05-15
Marcus Morris,SF/PF,5300,2018-05-15
Eric Gordon,PG/SG,4800,2018-05-15
Andre Iguodala,PG/SF,4500,2018-05-15
Aron Baynes,C,4400,2018-05-15
P.J. Tucker,SF/PF,4200,2018-05-15
Kyle Korver,SG/SF,4100,2018-05-15
Tristan Thompson,PF/C,4000,2018-05-15
George Hill,PG/SG,3900,2018-05-15
J.R. Smith,SG/SF,3800,2018-05-15
Trevor Ariza,SF/PF,3600,2018-05-15
Jeff Green,SF/PF,3300,2018-05-15
Kevon Looney,SF/PF,3200,2018-05-15
Luc Mbah a Moute,SF/PF,3100,2018-05-15
Gerald Green,SG/SF,3000,2018-05-15
Shaun Livingston,PG/SG,2900,2018-05-15
Cedi Osman,SG/SF,2900,2018-05-15
Jordan Clarkson,PG/SG,2900,2018-05-15
Nene Hilario,C,2800,2018-05-15
David West,PF/C,2800,2018-05-15
Ryan Anderson,PF/C,2700,2018-05-15
Quinn Cook,PG/SG,2700,2018-05-15
Larry Nance Jr.,PF/C,2700,2018-05-15
Greg Monroe,C,2700,2018-05-15
Shane Larkin,PG,2700,2018-05-15
Tarik Black,PF/C,2600,2018-05-15
Joe Johnson,SG/SF,2600,2018-05-15
Jordan Bell,PF/C,2600,2018-05-15
JaVale McGee,C,2600,2018-05-15
Jose Calderon,PG,2600,2018-05-15
Rodney Hood,SG/SF,2600,2018-05-15
Semi Ojeleye,SG/SF,2600,2018-05-15
Aaron Jackson,PG/SG,2500,2018-05-15
Markel Brown,SG,2500,2018-05-15
Chinanu Onuaku,C,2500,2018-05-15
Zhou Qi,PF/C,2500,2018-05-15
R.J. Hunter,SG,2500,2018-05-15
Zaza Pachulia,C,2500,2018-05-15
Nick Young,SG,2500,2018-05-15
Damian Jones,C,2500,2018-05-15
Patrick McCaw,SG/SF,2500,2018-05-15
Chris Boucher,PF,2500,2018-05-15
Okaro White,SF/PF,2500,2018-05-15
London Perrantes,PG,2500,2018-05-15
Ante Zizic,C,2500,2018-05-15
Kendrick Perkins,C,2500,2018-05-15
John Holland,SG/SF,2500,2018-05-15
Daniel Theis,PF/C,2500,2018-05-15
Gordon Hayward,SF,2500,2018-05-15
Kadeem Allen,PG/SG,2500,2018-05-15
Guerschon Yabusele,PF/C,2500,2018-05-15
Kyrie Irving,PG,2500,2018-05-15
Jabari Bird,SG,2500,2018-05-15
Abdel Nader,PF,2500,2018-05-15
Jonathan Gibson,SG,2500,2018-05-15
LeBron James,SF/PF,12000,2018-05-19
James Harden,PG/SG,9700,2018-05-19
Kevin Durant,SF/PF,9300,2018-05-19
Stephen Curry,PG/SG,8400,2018-05-19
Chris Paul,PG,8200,2018-05-19
Kevin Love,PF/C,7800,2018-05-19
Draymond Green,PF/C,7700,2018-05-19
Al Horford,PF/C,7400,2018-05-19
Jaylen Brown,SG/SF,7100,2018-05-19
Jayson Tatum,SF/PF,6700,2018-05-19
Clint Capela,C,6500,2018-05-19
Terry Rozier,PG/SG,6300,2018-05-19
Marcus Smart,PG/SG,6100,2018-05-19
Klay Thompson,SG,6000,2018-05-19
Marcus Morris,SF/PF,5400,2018-05-19
Eric Gordon,PG/SG,5200,2018-05-19
P.J. Tucker,SF/PF,4700,2018-05-19
Aron Baynes,C,4500,2018-05-19
Andre Iguodala,PG/SF,4300,2018-05-19
Tristan Thompson,PF/C,4200,2018-05-19
Trevor Ariza,SF/PF,3900,2018-05-19
Kyle Korver,SG/SF,3800,2018-05-19
George Hill,PG/SG,3700,2018-05-19
J.R. Smith,SG/SF,3600,2018-05-19
Kevon Looney,SF/PF,3300,2018-05-19
Jeff Green,SF/PF,3200,2018-05-19
Nick Young,SG,3000,2018-05-19
Rodney Hood,SG/SF,2900,2018-05-19
Gerald Green,SG/SF,2800,2018-05-19
Luc Mbah a Moute,SF/PF,2800,2018-05-19
Larry Nance Jr.,PF/C,2800,2018-05-19
Jordan Clarkson,PG/SG,2700,2018-05-19
Shaun Livingston,PG/SG,2700,2018-05-19
Ryan Anderson,PF/C,2600,2018-05-19
Greg Monroe,C,2600,2018-05-19
David West,PF/C,2600,2018-05-19
Quinn Cook,PG/SG,2600,2018-05-19
Joe Johnson,SG/SF,2500,2018-05-19
Gordon Hayward,SF,2500,2018-05-19
Jose Calderon,PG,2500,2018-05-19
Zaza Pachulia,C,2500,2018-05-19
Kendrick Perkins,C,2500,2018-05-19
JaVale McGee,C,2500,2018-05-19
Kyrie Irving,PG,2500,2018-05-19
Shane Larkin,PG,2500,2018-05-19
Nene Hilario,C,2500,2018-05-19
Tarik Black,PF/C,2500,2018-05-19
Markel Brown,SG,2500,2018-05-19
R.J. Hunter,SG,2500,2018-05-19
John Holland,SG/SF,2500,2018-05-19
Jonathan Gibson,SG,2500,2018-05-19
Patrick McCaw,SG/SF,2500,2018-05-19
Damian Jones,C,2500,2018-05-19
Chinanu Onuaku,C,2500,2018-05-19
Okaro White,SF/PF,2500,2018-05-19
Guerschon Yabusele,PF/C,2500,2018-05-19
Abdel Nader,PF,2500,2018-05-19
Daniel Theis,PF/C,2500,2018-05-19
Jabari Bird,SG,2500,2018-05-19
Semi Ojeleye,SG/SF,2500,2018-05-19
Kadeem Allen,PG/SG,2500,2018-05-19
Cedi Osman,SG/SF,2500,2018-05-19
Ante Zizic,C,2500,2018-05-19
Jordan Bell,PF/C,2500,2018-05-19
Chris Boucher,PF,2500,2018-05-19
Zhou Qi,PF/C,2500,2018-05-19
London Perrantes,PG,2500,2018-05-19
Aaron Jackson,PG/SG,2500,2018-05-19
LeBron James,SF/PF,12100,2018-05-21
James Harden,PG/SG,9600,2018-05-21
Kevin Durant,SF/PF,9200,2018-05-21
Stephen Curry,PG/SG,8300,2018-05-21
Chris Paul,PG,8100,2018-05-21
Kevin Love,PF/C,8000,2018-05-21
Draymond Green,PF/C,7400,2018-05-21
Al Horford,PF/C,7100,2018-05-21
Jaylen Brown,SG/SF,6700,2018-05-21
Jayson Tatum,SF/PF,6300,2018-05-21
Clint Capela,C,6200,2018-05-21
Terry Rozier,PG/SG,6000,2018-05-21
Marcus Smart,PG/SG,5900,2018-05-21
Klay Thompson,SG,5800,2018-05-21
Eric Gordon,PG/SG,5700,2018-05-21
P.J. Tucker,SF/PF,5500,2018-05-21
Marcus Morris,SF/PF,5200,2018-05-21
Tristan Thompson,PF/C,4800,2018-05-21
Trevor Ariza,SF/PF,4600,2018-05-21
Aron Baynes,C,4400,2018-05-21
Andre Iguodala,PG/SF,4200,2018-05-21
Larry Nance Jr.,PF/C,4100,2018-05-21
George Hill,PG/SG,4000,2018-05-21
J.R. Smith,SG/SF,3800,2018-05-21
Kyle Korver,SG/SF,3600,2018-05-21
Kevon Looney,SF/PF,3200,2018-05-21
Jeff Green,SF/PF,3000,2018-05-21
Nick Young,SG,2900,2018-05-21
Shaun Livingston,PG/SG,2900,2018-05-21
Greg Monroe,C,2800,2018-05-21
Rodney Hood,SG/SF,2800,2018-05-21
