player,pos,salary,date
Josh Richardson,SG/SF,6200,2019-02-01
Ricky Rubio,PG,6100,2019-02-01
Noah Vonleh,PF/C,6000,2019-02-01
Tim Hardaway Jr.,SG/SF,5800,2019-02-01
Jerami Grant,PF,5800,2019-02-01
Justise Winslow,PG/SF,5800,2019-02-01
Jayson Tatum,SF/PF,5800,2019-02-01
DeAndre Jordan,C,5700,2019-02-01
Kevin Knox,SF/PF,5700,2019-02-01
Jeremy Lamb,SG/SF,5600,2019-02-01
Goran Dragic,PG,5500,2019-02-01
Terry Rozier,PG/SG,5500,2019-02-01
Dewayne Dedmon,PF/C,5400,2019-02-01
Allonzo Trier,PG/SG,5400,2019-02-01
Marcus Morris,SF/PF,5300,2019-02-01
Joe Ingles,SG/SF,5300,2019-02-01
Gary Harris,SG,5300,2019-02-01
Jaren Jackson Jr.,PF/C,5300,2019-02-01
Enes Kanter,C,5200,2019-02-01
Dennis Smith Jr.,PG,5200,2019-02-01
Derrick Favors,PF/C,5100,2019-02-01
Marcus Smart,PG/SG,5100,2019-02-01
Monte Morris,PG,5100,2019-02-01
Eric Gordon,SG/SF,5000,2019-02-01
Dwyane Wade,PG/SG,5000,2019-02-01
Paul Millsap,PF/C,5000,2019-02-01
Gordon Hayward,SF/PF,5000,2019-02-01
Emmanuel Mudiay,PG,5000,2019-02-01
Kent Bazemore,SG/SF,4900,2019-02-01
Dennis Schroder,PG/SG,4900,2019-02-01
Marvin Williams,SF/PF,4900,2019-02-01
Taurean Prince,SF,4900,2019-02-01
Jaylen Brown,SG/SF,4900,2019-02-01
Nicolas Batum,SG/SF,4800,2019-02-01
Trey Burke,PG/SG,4800,2019-02-01
Jae Crowder,SF/PF,4700,2019-02-01
P.J. Tucker,SF/PF,4600,2019-02-01
JaMychal Green,SF/PF,4500,2019-02-01
Kyle Anderson,PG/SF,4400,2019-02-01
Alex Len,C,4400,2019-02-01
Malik Beasley,PG/SG,4400,2019-02-01
Kevin Huerter,SG/SF,4400,2019-02-01
Luke Kornet,PF/C,4300,2019-02-01
Austin Rivers,PG/SG,4200,2019-02-01
Tyler Johnson,PG/SG,4200,2019-02-01
Mario Hezonja,SF/PF,4200,2019-02-01
DeAndre Bembry,SG/SF,4200,2019-02-01
Torrey Craig,SG/SF,4200,2019-02-01
Bam Adebayo,PF/C,4200,2019-02-01
Mitchell Robinson,C,4200,2019-02-01
Mason Plumlee,PF/C,4100,2019-02-01
Justin Holiday,SG/SF,4100,2019-02-01
Frank Ntilikina,PG/SG,4100,2019-02-01
Jeremy Lin,PG/SG,4000,2019-02-01
Isaiah Thomas,PG,4000,2019-02-01
Gerald Green,SG/SF,4000,2019-02-01
Wesley Matthews,SG/SF,4000,2019-02-01
James Johnson,PF/C,4000,2019-02-01
Cody Zeller,C,4000,2019-02-01
Dion Waiters,SG/SF,4000,2019-02-01
Guillermo Hernangomez,C,4000,2019-02-01
Aron Baynes,C,3900,2019-02-01
Nerlens Noel,C,3900,2019-02-01
Bismack Biyombo,C,3900,2019-02-01
Kelly Olynyk,PF/C,3800,2019-02-01
Dante Exum,PG/SG,3800,2019-02-01
Garrett Temple,SG/SF,3800,2019-02-01
Derrick Jones Jr.,SF/PF,3800,2019-02-01
Kyle Korver,SG/SF,3700,2019-02-01
Michael Kidd-Gilchrist,SF/PF,3700,2019-02-01
Trey Lyles,SF/PF,3700,2019-02-01
Raulzinho Neto,PG,3700,2019-02-01
Damyean Dotson,SG/SF,3700,2019-02-01
Terrance Ferguson,SG/SF,3700,2019-02-01
Miles Bridges,SF/PF,3700,2019-02-01
Tony Parker,PG,3600,2019-02-01
Wayne Ellington,SG/SF,3600,2019-02-01
Royce O'Neale,SF,3600,2019-02-01
James Ennis,SF/PF,3500,2019-02-01
Shelvin Mack,PG/SG,3500,2019-02-01
Patrick Patterson,PF/C,3400,2019-02-01
Omri Casspi,SF/PF,3400,2019-02-01
Bruno Caboclo,SF/PF,3400,2019-02-01
Malik Monk,PG/SG,3400,2019-02-01
Omari Spellman,PF/C,3400,2019-02-01
Joakim Noah,C,3300,2019-02-01
Nene Hilario,C,3300,2019-02-01
Juan Hernangomez,SF/PF,3300,2019-02-01
Daniel Theis,PF/C,3300,2019-02-01
Kadeem Allen,PG/SG,3300,2019-02-01
Ivan Rabb,PF/C,3300,2019-02-01
Brandon Knight,PG/SG,3200,2019-02-01
Thabo Sefolosha,SF/PF,3200,2019-02-01
Rodney McGruder,SG/SF,3200,2019-02-01
Daniel Hamilton,SG/SF,3200,2019-02-01
Devonte' Graham,PG/SG,3200,2019-02-01
Gary Clark,PF/C,3200,2019-02-01
Isaiah Hartenstein,PF/C,3200,2019-02-01
Jevon Carter,PG/SG,3200,2019-02-01
Vince Carter,SF/PF,3100,2019-02-01
Lance Thomas,SF/PF,3100,2019-02-01
Georges Niang,SF/PF,3100,2019-02-01
Marquese Chriss,PF/C,3100,2019-02-01
Abdel Nader,SF,3100,2019-02-01
Dwayne Bacon,SG/SF,3100,2019-02-01
Robert Williams,PF/C,3100,2019-02-01
Brad Wanamaker,PG/SG,3100,2019-02-01
Grayson Allen,PG/SG,3100,2019-02-01
Hamidou Diallo,SG/SF,3100,2019-02-01
Chandler Parsons,SF/PF,3000,2019-02-01
Raymond Felton,PG/SG,3000,2019-02-01
Miles Plumlee,C,3000,2019-02-01
Courtney Lee,SG/SF,3000,2019-02-01
Andre Roberson,SG/SF,3000,2019-02-01
Udonis Haslem,PF,3000,2019-02-01
Ekpe Udoh,C,3000,2019-02-01
R.J. Hunter,SG,3000,2019-02-01
Frank Kaminsky,PF/C,3000,2019-02-01
Justin Anderson,SF/PF,3000,2019-02-01
Kristaps Porzingis,PF/C,3000,2019-02-01
Alex Poythress,SF/PF,3000,2019-02-01
Alex Abrines,SG/SF,3000,2019-02-01
Timothe Luwawu-Cabarrot,SG/SF,3000,2019-02-01
Danuel House,SF/PF,3000,2019-02-01
Tyler Dorsey,PG/SG,3000,2019-02-01
Tyler Cavanaugh,PF,3000,2019-02-01
Guerschon Yabusele,PF/C,3000,2019-02-01
Jabari Bird,SG/SF,3000,2019-02-01
Semi Ojeleye,SF/PF,3000,2019-02-01
Isaiah Hicks,PF/C,3000,2019-02-01
Tyler Lydon,PF,3000,2019-02-01
Dillon Brooks,SG/SF,3000,2019-02-01
Tony Bradley,C,3000,2019-02-01
Naz Long,PG/SG,3000,2019-02-01
PJ Dozier,PG/SG,3000,2019-02-01
Joe Chealey,PG,3000,2019-02-01
J.P. Macura,SG,3000,2019-02-01
Duncan Robinson,SG/SF,3000,2019-02-01
Yante Maten,SF,3000,2019-02-01
Jarred Vanderbilt,SF/PF,3000,2019-02-01
Thomas Welsh,C,3000,2019-02-01
Michael Porter Jr.,SF/PF,3000,2019-02-01
Jaylen Adams,PG,3000,2019-02-01
Vincent Edwards,PG/SF,3000,2019-02-01
Brandon Goodwin,PG/SG,3000,2019-02-01
Yuta Watanabe,SF/PF,3000,2019-02-01
Deonte Burton,PG/SG,3000,2019-02-01
Donte Grantham,SF/PF,3000,2019-02-01
Julian Washburn,SG/SF,3000,2019-02-01
James Harden,PG/SG,12500,2019-02-02
Anthony Davis,PF/C,11000,2019-02-02
Giannis Antetokounmpo,SF/PF,10900,2019-02-02
LeBron James,SF/PF,10800,2019-02-02
Joel Embiid,C,10700,2019-02-02
Nikola Jokic,C,10600,2019-02-02
Nikola Vucevic,C,9800,2019-02-02
Karl-Anthony Towns,C,9700,2019-02-02
Stephen Curry,PG/SG,9600,2019-02-02
Kevin Durant,SF/PF,9300,2019-02-02
Ben Simmons,PG/SF,9200,2019-02-02
Jrue Holiday,PG/SG,9100,2019-02-02
Devin Booker,PG/SG,8800,2019-02-02
Donovan Mitchell,PG/SG,8700,2019-02-02
Kemba Walker,PG,8600,2019-02-02
Bradley Beal,SG,8500,2019-02-02
Rudy Gobert,C,8400,2019-02-02
Luka Doncic,PG/SF,8300,2019-02-02
D'Angelo Russell,PG/SG,8200,2019-02-02
LaMarcus Aldridge,PF/C,8100,2019-02-02
John Collins,PF/C,7900,2019-02-02
Julius Randle,PF/C,7800,2019-02-02
Kevin Love,PF/C,7700,2019-02-02
DeMar DeRozan,SG/SF,7600,2019-02-02
Clint Capela,C,7500,2019-02-02
Trae Young,PG,7500,2019-02-02
De'Aaron Fox,PG,7400,2019-02-02
Jimmy Butler,SG/SF,7300,2019-02-02
Zach LaVine,PG/SG,7200,2019-02-02
Lauri Markkanen,PF,7100,2019-02-02
Jahlil Okafor,C,7000,2019-02-02
Eric Bledsoe,PG,6900,2019-02-02
Rajon Rondo,PG,6800,2019-02-02
Chris Paul,PG,6800,2019-02-02
Nikola Mirotic,PF/C,6800,2019-02-02
Deandre Ayton,C,6800,2019-02-02
DeMarcus Cousins,PF/C,6700,2019-02-02
Kenneth Faried,PF/C,6700,2019-02-02
Jamal Murray,PG/SG,6700,2019-02-02
Kris Dunn,PG/SG,6700,2019-02-02
Buddy Hield,SG/SF,6700,2019-02-02
Will Barton,SG/SF,6600,2019-02-02
Hassan Whiteside,C,6600,2019-02-02
Aaron Gordon,SF/PF,6500,2019-02-02
Myles Turner,C,6500,2019-02-02
Khris Middleton,SG/SF,6400,2019-02-02
Draymond Green,PF/C,6400,2019-02-02
Darren Collison,PG,6300,2019-02-02
Andrew Wiggins,SG/SF,6300,2019-02-02
Kyle Kuzma,SF/PF,6300,2019-02-02
Klay Thompson,SG,6200,2019-02-02
Josh Richardson,SG/SF,6200,2019-02-02
Ricky Rubio,PG,6100,2019-02-02
Justise Winslow,PG/SF,6100,2019-02-02
Brandon Ingram,SG/SF,6100,2019-02-02
Spencer Dinwiddie,PG/SG,6000,2019-02-02
Ante Zizic,C,6000,2019-02-02
Lonzo Ball,PG,6000,2019-02-02
Jeremy Lamb,SG/SF,5900,2019-02-02
Kelly Oubre Jr.,SG/SF,5900,2019-02-02
Robert Covington,SF/PF,5800,2019-02-02
Dewayne Dedmon,PF/C,5800,2019-02-02
Derrick Rose,PG/SG,5800,2019-02-02
Rudy Gay,SF/PF,5800,2019-02-02
Harrison Barnes,SF/PF,5800,2019-02-02
Otto Porter,SF/PF,5800,2019-02-02
Cedi Osman,SF/PF,5800,2019-02-02
Bogdan Bogdanovic,SG/SF,5800,2019-02-02
Trevor Ariza,SF/PF,5700,2019-02-02
Jeff Teague,PG,5700,2019-02-02
Thaddeus Young,SF/PF,5700,2019-02-02
Tristan Thompson,C,5700,2019-02-02
Bobby Portis,PF/C,5700,2019-02-02
Larry Nance Jr.,PF/C,5700,2019-02-02
Willie Cauley-Stein,C,5700,2019-02-02
Caris LeVert,PG/SG,5700,2019-02-02
Derrick White,PG/SG,5700,2019-02-02
J.J. Redick,SG/SF,5600,2019-02-02
T.J. Warren,SF/PF,5600,2019-02-02
Domantas Sabonis,PF/C,5600,2019-02-02
Tomas Satoransky,PG/SF,5600,2019-02-02
Josh Jackson,SF/PF,5600,2019-02-02
Dwight Howard,C,5500,2019-02-02
Goran Dragic,PG,5500,2019-02-02
Joe Ingles,SG/SF,5500,2019-02-02
Shabazz Napier,PG/SG,5500,2019-02-02
Monte Morris,PG,5500,2019-02-02
Jerryd Bayless,PG/SG,5400,2019-02-02
Bojan Bogdanovic,SG/SF,5400,2019-02-02
Malcolm Brogdon,PG/SG,5400,2019-02-02
Elfrid Payton,PG,5300,2019-02-02
Terrence Ross,SG/SF,5300,2019-02-02
Richaun Holmes,PF/C,5300,2019-02-02
Marvin Bagley III,PF/C,5300,2019-02-02
Paul Millsap,PF/C,5200,2019-02-02
Alec Burks,PG/SG,5200,2019-02-02
Jarrett Allen,C,5200,2019-02-02
Thomas Bryant,PF/C,5200,2019-02-02
Evan Fournier,SG/SF,5100,2019-02-02
Jordan Clarkson,PG/SG,5100,2019-02-02
Derrick Favors,PF/C,5100,2019-02-02
Brook Lopez,C,5100,2019-02-02
Gary Harris,SG,5100,2019-02-02
Jonathan Isaac,SF/PF,5100,2019-02-02
Eric Gordon,SG/SF,5000,2019-02-02
Dwyane Wade,PG/SG,5000,2019-02-02
Nicolas Batum,SG/SF,5000,2019-02-02
Kent Bazemore,SG/SF,5000,2019-02-02
Tim Hardaway Jr.,SG/SF,4900,2019-02-02
JaVale McGee,C,4900,2019-02-02
Taurean Prince,SF,4900,2019-02-02
Tyreke Evans,SG/SF,4800,2019-02-02
Marvin Williams,SF/PF,4800,2019-02-02
Joe Harris,SG/SF,4800,2019-02-02
Wendell Carter Jr.,PF/C,4800,2019-02-02
Austin Rivers,PG/SG,4700,2019-02-02
Jeff Green,SF/PF,4700,2019-02-02
Jae Crowder,SF/PF,4600,2019-02-02
D.J. Augustin,PG,4600,2019-02-02
Markieff Morris,PF/C,4500,2019-02-02
DeMarre Carroll,SF/PF,4500,2019-02-02
Nemanja Bjelica,PF,4500,2019-02-02
Ivica Zubac,C,4500,2019-02-02
Wayne Selden,SG/SF,4500,2019-02-02
Darius Miller,SF/PF,4400,2019-02-02
Kentavious Caldwell-Pope,SG/SF,4400,2019-02-02
Dwight Powell,PF/C,4400,2019-02-02
P.J. Tucker,SF/PF,4400,2019-02-02
Malik Beasley,PG/SG,4400,2019-02-02
Kevin Huerter,SG/SF,4400,2019-02-02
Taj Gibson,PF/C,4300,2019-02-02
Alex Len,C,4300,2019-02-02
Lance Stephenson,SG/SF,4300,2019-02-02
Tyler Johnson,PG/SG,4300,2019-02-02
DeAndre Bembry,SG/SF,4300,2019-02-02
Collin Sexton,PG,4300,2019-02-02
Jeremy Lin,PG/SG,4200,2019-02-02
Bam Adebayo,PF/C,4200,2019-02-02
Jalen Brunson,PG/SG,4200,2019-02-02
Patrick Mills,PG/SG,4100,2019-02-02
Trey Burke,PG/SG,4100,2019-02-02
Jabari Parker,SF/PF,4100,2019-02-02
Rodney Hood,SG/SF,4100,2019-02-02
Rondae Hollis-Jefferson,PF/C,4100,2019-02-02
Davis Bertans,SF/PF,4100,2019-02-02
Maxi Kleber,PF/C,4100,2019-02-02
Kenrich Williams,SG/SF,4100,2019-02-02
Mikal Bridges,SG/SF,4100,2019-02-02
Marco Belinelli,SG/SF,4000,2019-02-02
Ed Davis,C,4000,2019-02-02
Cory Joseph,PG/SG,4000,2019-02-02
Isaiah Thomas,PG,4000,2019-02-02
Robin Lopez,C,4000,2019-02-02
Mason Plumlee,PF/C,4000,2019-02-02
Cody Zeller,C,4000,2019-02-02
Dion Waiters,SG/SF,4000,2019-02-02
Allen Crabbe,SG/SF,4000,2019-02-02
E'Twaun Moore,SG/SF,4000,2019-02-02
Chandler Hutchison,SF/PF,4000,2019-02-02
Gerald Green,SG/SF,3900,2019-02-02
James Johnson,PF/C,3900,2019-02-02
Kevon Looney,PF/C,3900,2019-02-02
Dario Saric,PF,3900,2019-02-02
Bryn Forbes,PG/SG,3900,2019-02-02
Torrey Craig,SG/SF,3900,2019-02-02
Edmond Sumner,SG/SF,3900,2019-02-02
Josh Okogie,SG/SF,3900,2019-02-02
Devin Harris,PG/SG,3800,2019-02-02
Wilson Chandler,SF/PF,3800,2019-02-02
Kelly Olynyk,PF/C,3800,2019-02-02
Andre Iguodala,SG/SF,3800,2019-02-02
Iman Shumpert,SG/SF,3800,2019-02-02
Dante Exum,PG/SG,3800,2019-02-02
Bismack Biyombo,C,3800,2019-02-02
Tim Frazier,PG,3800,2019-02-02
Michael Beasley,SF/PF,3800,2019-02-02
Tyus Jones,PG,3800,2019-02-02
Guillermo Hernangomez,C,3800,2019-02-02
Derrick Jones Jr.,SF/PF,3800,2019-02-02
Rodions Kurucs,SF/PF,3800,2019-02-02
Aaron Holiday,PG/SG,3800,2019-02-02
Wayne Ellington,SG/SF,3700,2019-02-02
Kyle Korver,SG/SF,3700,2019-02-02
Michael Kidd-Gilchrist,SF/PF,3700,2019-02-02
James Ennis,SF/PF,3700,2019-02-02
Raulzinho Neto,PG,3700,2019-02-02
Dorian Finney-Smith,SF/PF,3700,2019-02-02
Josh Hart,SG/SF,3700,2019-02-02
Tony Parker,PG,3600,2019-02-02
Jamal Crawford,PG/SG,3600,2019-02-02
Trey Lyles,SF/PF,3600,2019-02-02
Dragan Bender,PF/C,3600,2019-02-02
Ryan Arcidiacono,PG,3600,2019-02-02
Harry Giles,PF/C,3600,2019-02-02
Miles Bridges,SF/PF,3600,2019-02-02
Matthew Dellavedova,PG/SG,3500,2019-02-02
Gorgui Dieng,PF/C,3500,2019-02-02
Mike Muscala,PF/C,3500,2019-02-02
T.J. McConnell,PG/SG,3500,2019-02-02
Malik Monk,PG/SG,3500,2019-02-02
D.J. Wilson,PF/C,3500,2019-02-02
Frank Jackson,PG/SG,3500,2019-02-02
Royce O'Neale,SF,3500,2019-02-02
Mohamed Bamba,C,3500,2019-02-02
Elie Okobo,PG,3500,2019-02-02
De'Anthony Melton,PG,3500,2019-02-02
Theo Pinson,SG/SF,3500,2019-02-02
Tyson Chandler,C,3400,2019-02-02
Corey Brewer,SG/SF,3400,2019-02-02
Jonathon Simmons,SG/SF,3400,2019-02-02
Yogi Ferrell,PG/SG,3400,2019-02-02
Jonah Bolden,PF,3400,2019-02-02
Luol Deng,SF/PF,3300,2019-02-02
Jonas Jerebko,SF/PF,3300,2019-02-02
Doug McDermott,SF/PF,3300,2019-02-02
Nene Hilario,C,3300,2019-02-02
George Hill,PG/SG,3300,2019-02-02
Solomon Hill,SF/PF,3300,2019-02-02
Salah Mejri,C,3300,2019-02-02
Sam Dekker,SF/PF,3300,2019-02-02
Treveon Graham,SG/SF,3300,2019-02-02
Juan Hernangomez,SF/PF,3300,2019-02-02
Chasson Randle,PG/SG,3300,2019-02-02
Shaquille Harrison,PG/SF,3300,2019-02-02
Justin Jackson,SF/PF,3300,2019-02-02
Omari Spellman,PF/C,3300,2019-02-02
Landry Shamet,PG/SG,3300,2019-02-02
Brandon Knight,PG/SG,3200,2019-02-02
Amir Johnson,PF/C,3200,2019-02-02
Anthony Tolliver,SF/PF,3200,2019-02-02
Thabo Sefolosha,SF/PF,3200,2019-02-02
Tony Snell,SG/SF,3200,2019-02-02
Ian Mahinmi,C,3200,2019-02-02
Quinn Cook,PG,3200,2019-02-02
Jerian Grant,PG,3200,2019-02-02
Rodney McGruder,SG/SF,3200,2019-02-02
Cheick Diallo,PF/C,3200,2019-02-02
Jakob Poeltl,C,3200,2019-02-02
Jordan Bell,PF/C,3200,2019-02-02
Sterling Brown,SG/SF,3200,2019-02-02
Isaiah Briscoe,PG/SG,3200,2019-02-02
Alfonzo McKinnie,SF/PF,3200,2019-02-02
Daniel Hamilton,SG/SF,3200,2019-02-02
Devonte' Graham,PG/SG,3200,2019-02-02
Gary Clark,PF/C,3200,2019-02-02
Isaiah Hartenstein,PF/C,3200,2019-02-02
Ryan Anderson,PF/C,3100,2019-02-02
Troy Daniels,SG,3100,2019-02-02
Channing Frye,PF/C,3100,2019-02-02
Pau Gasol,C,3100,2019-02-02
Vince Carter,SF/PF,3100,2019-02-02
Ersan Ilyasova,PF/C,3100,2019-02-02
Jarell Martin,PF/C,3100,2019-02-02
Jordan McRae,PG/SG,3100,2019-02-02
Pat Connaughton,SG/SF,3100,2019-02-02
Georges Niang,SF/PF,3100,2019-02-02
Thon Maker,PF/C,3100,2019-02-02
Alan Williams,C,3100,2019-02-02
Marquese Chriss,PF/C,3100,2019-02-02
Dwayne Bacon,SG/SF,3100,2019-02-02
Antonio Blakeney,PG/SG,3100,2019-02-02
Khem Birch,PF/C,3100,2019-02-02
Wesley Iwundu,SG/SF,3100,2019-02-02
Furkan Korkmaz,SG/SF,3100,2019-02-02
TJ Leaf,SF/PF,3100,2019-02-02
Jaron Blossomgame,SF/PF,3100,2019-02-02
Svi Mykhailiuk,PG/SG,3100,2019-02-02
Grayson Allen,PG/SG,3100,2019-02-02
Dirk Nowitzki,PF/C,3000,2019-02-02
Wesley Johnson,SF/PF,3000,2019-02-02
Isaiah Canaan,PG,3000,2019-02-02
Victor Oladipo,PG/SG,3000,2019-02-02
John Wall,PG,3000,2019-02-02
Zach Randolph,PF/C,3000,2019-02-02
J.R. Smith,SG/SF,3000,2019-02-02
Jason Smith,PF/C,3000,2019-02-02
Ben McLemore,SG/SF,3000,2019-02-02
Miles Plumlee,C,3000,2019-02-02
Courtney Lee,SG/SF,3000,2019-02-02
Timofey Mozgov,C,3000,2019-02-02
Jared Dudley,SF/PF,3000,2019-02-02
Kosta Koufos,C,3000,2019-02-02
Udonis Haslem,PF,3000,2019-02-02
Ian Clark,PG/SG,3000,2019-02-02
Juan Jose Barea,PG/SG,3000,2019-02-02
Ekpe Udoh,C,3000,2019-02-02
John Henson,C,3000,2019-02-02
Quincy Pondexter,SF,3000,2019-02-02
Shaun Livingston,PG,3000,2019-02-02
John Jenkins,PG/SG,3000,2019-02-02
Kyle O'Quinn,PF/C,3000,2019-02-02
Dante Cunningham,SF/PF,3000,2019-02-02
Frank Kaminsky,PF/C,3000,2019-02-02
Cristiano Da Silva Felicio,C,3000,2019-02-02
Justin Anderson,SF/PF,3000,2019-02-02
Kristaps Porzingis,PF/C,3000,2019-02-02
Christian Wood,PF/C,3000,2019-02-02
Damion Lee,SG/SF,3000,2019-02-02
Denzel Valentine,PG/SF,3000,2019-02-02
C.J. Williams,SG/SF,3000,2019-02-02
Damian Jones,C,3000,2019-02-02
Gary Payton II,SG,3000,2019-02-02
Alex Poythress,SF/PF,3000,2019-02-02
Troy Williams,SF/PF,3000,2019-02-02
Skal Labissiere,PF/C,3000,2019-02-02
Dejounte Murray,PG,3000,2019-02-02
Danuel House,SF/PF,3000,2019-02-02
David Nwaba,SG/SF,3000,2019-02-02
Tyler Dorsey,PG/SG,3000,2019-02-02
Tyler Cavanaugh,PF,3000,2019-02-02
Tyler Lydon,PF,3000,2019-02-02
Ben Moore,PF,3000,2019-02-02
Ike Anigbogu,C,3000,2019-02-02
Jawun Evans,PG,3000,2019-02-02
Alex Caruso,PG/SG,3000,2019-02-02
Kobi Simmons,SG,3000,2019-02-02
Justin Patton,C,3000,2019-02-02
Amile Jefferson,PF/C,3000,2019-02-02
Troy Caupain,SG,3000,2019-02-02
Markelle Fultz,PG/SG,3000,2019-02-02
Davon Reed,SG/SF,3000,2019-02-02
Frank Mason III,PG/SG,3000,2019-02-02
Tony Bradley,C,3000,2019-02-02
Naz Long,PG/SG,3000,2019-02-02
Devin Robinson,SG,3000,2019-02-02
Joe Chealey,PG,3000,2019-02-02
J.P. Macura,SG,3000,2019-02-02
Deng Adel,SF/PF,3000,2019-02-02
Jared Terrell,PG/SG,3000,2019-02-02
Keita Bates-Diop,SF,3000,2019-02-02
Jacob Evans III,SG/SF,3000,2019-02-02
Marcus Derrickson,SF,3000,2019-02-02
Lonnie Walker IV,PG/SG,3000,2019-02-02
Duncan Robinson,SG/SF,3000,2019-02-02
Yante Maten,PF,3000,2019-02-02
Drew Eubanks,PF/C,3000,2019-02-02
Chimezie Metu,PF/C,3000,2019-02-02
Trevon Bluiett,SG/SF,3000,2019-02-02
Rawle Alkins,SG/SF,3000,2019-02-02
Jarred Vanderbilt,SF/PF,3000,2019-02-02
Thomas Welsh,C,3000,2019-02-02
Michael Porter Jr.,SF/PF,3000,2019-02-02
Isaac Bonga,PG/SF,3000,2019-02-02
Moritz Wagner,PF/C,3000,2019-02-02
Johnathan Williams,PF/C,3000,2019-02-02
Melvin Frazier,SG/SF,3000,2019-02-02
Shake Milton,PG/SG,3000,2019-02-02
Zhaire Smith,SG/SF,3000,2019-02-02
Troy Brown,SG/SF,3000,2019-02-02
George King,SG/SF,3000,2019-02-02
Wenyen Gabriel,SF/PF,3000,2019-02-02
Jaylen Adams,PG,3000,2019-02-02
Vincent Edwards,PG/SF,3000,2019-02-02
Brandon Goodwin,PG/SG,3000,2019-02-02
Emanuel Terry,C,3000,2019-02-02
Bonzie Colson,PF/C,3000,2019-02-02
Donte DiVincenzo,PG/SF,3000,2019-02-02
Trevon Duval,PG,3000,2019-02-02
Mitch Creek,SG/SF,3000,2019-02-02
Dzanan Musa,SG/SF,3000,2019-02-02
Alize Johnson,PF,3000,2019-02-02
Ray Spalding,PF,3000,2019-02-02
Kostas Antetokounmpo,SF/PF,3000,2019-02-02
Daryl Macon,PG/SG,3000,2019-02-02
Ryan Broekhoff,SG/SF,3000,2019-02-02
Brandon Sampson,PG/SG,3000,2019-02-02
Haywood Highsmith,SG/SF,3000,2019-02-02
Russell Westbrook,PG,11000,2019-02-03
Paul George,SF/PF,10000,2019-02-03
Kawhi Leonard,SF/PF,9500,2019-02-03
Kyrie Irving,PG,9200,2019-02-03
Tobias Harris,SF/PF,8200,2019-02-03
Marc Gasol,C,7800,2019-02-03
Mike Conley,PG,7700,2019-02-03
Kyle Lowry,PG,7200,2019-02-03
Louis Williams,PG/SG,7000,2019-02-03
Montrezl Harrell,PF/C,6900,2019-02-03
Al Horford,PF/C,6700,2019-02-03
Pascal Siakam,PF/C,6400,2019-02-03
Danilo Gallinari,SF/PF,6200,2019-02-03
Steven Adams,C,6100,2019-02-03
Serge Ibaka,PF/C,6000,2019-02-03
Noah Vonleh,PF/C,5700,2019-02-03
Jayson Tatum,SF/PF,5700,2019-02-03
Jerami Grant,PF,5600,2019-02-03
Terry Rozier,PG/SG,5500,2019-02-03
Kevin Knox,SF/PF,5500,2019-02-03
Patrick Beverley,PG/SG,5400,2019-02-03
DeAndre Jordan,C,5400,2019-02-03
Allonzo Trier,PG/SG,5300,2019-02-03
Jaren Jackson Jr.,PF/C,5200,2019-02-03
Marcus Morris,SF/PF,5100,2019-02-03
Dennis Smith Jr.,PG,5100,2019-02-03
Gordon Hayward,SF/PF,4900,2019-02-03
Enes Kanter,C,4900,2019-02-03
Marcus Smart,PG/SG,4800,2019-02-03
Emmanuel Mudiay,PG,4800,2019-02-03
Jaylen Brown,SG/SF,4800,2019-02-03
Dennis Schroder,PG/SG,4700,2019-02-03
JaMychal Green,SF/PF,4600,2019-02-03
Shelvin Mack,PG/SG,4500,2019-02-03
Jonas Valanciunas,C,4400,2019-02-03
Justin Holiday,SG/SF,4400,2019-02-03
Kyle Anderson,PG/SF,4300,2019-02-03
Mario Hezonja,SF/PF,4300,2019-02-03
Danny Green,SG/SF,4200,2019-02-03
Fred VanVleet,PG/SG,4200,2019-02-03
Frank Ntilikina,PG/SG,4100,2019-02-03
Luke Kornet,PF/C,4100,2019-02-03
Shai Gilgeous-Alexander,PG/SG,4100,2019-02-03
Wesley Matthews,SG/SF,4000,2019-02-03
Damyean Dotson,SG/SF,4000,2019-02-03
Mitchell Robinson,C,4000,2019-02-03
Aron Baynes,C,3900,2019-02-03
Avery Bradley,SG/SF,3900,2019-02-03
Nerlens Noel,C,3900,2019-02-03
Garrett Temple,SG/SF,3800,2019-02-03
Delon Wright,PG/SG,3800,2019-02-03
Norman Powell,SG/SF,3800,2019-02-03
Kadeem Allen,PG/SG,3700,2019-02-03
Ivan Rabb,PF/C,3700,2019-02-03
Terrance Ferguson,SG/SF,3700,2019-02-03
Bruno Caboclo,SF/PF,3600,2019-02-03
Joakim Noah,C,3500,2019-02-03
Jevon Carter,PG/SG,3500,2019-02-03
C.J. Miles,SG/SF,3400,2019-02-03
Patrick Patterson,PF/C,3400,2019-02-03
Omri Casspi,SF/PF,3400,2019-02-03
Marcin Gortat,C,3300,2019-02-03
Daniel Theis,PF/C,3300,2019-02-03
OG Anunoby,SF/PF,3300,2019-02-03
Greg Monroe,C,3200,2019-02-03
Patrick McCaw,SG/SF,3200,2019-02-03
Johnathan Motley,PF/C,3200,2019-02-03
Tyrone Wallace,PG/SG,3200,2019-02-03
Jerome Robinson,SG,3200,2019-02-03
Lance Thomas,SF/PF,3100,2019-02-03
Abdel Nader,SF,3100,2019-02-03
Chris Boucher,PF/C,3100,2019-02-03
Milos Teodosic,PG,3100,2019-02-03
Robert Williams,PF/C,3100,2019-02-03
