player,pos,salary,date
Arron Afflalo,SG/SF,3000,2018-03-02
Brandon Knight,PG/SG,3000,2018-03-02
Mike Conley,PG,3000,2018-03-02
Joakim Noah,C,3000,2018-03-02
Ramon Sessions,PG/SG,3000,2018-03-02
Kenneth Faried,PF/C,3000,2018-03-02
Kyle Singler,SG/SF,3000,2018-03-02
Mirza Teletovic,SF/PF,3000,2018-03-02
Thabo Sefolosha,SG/SF,3000,2018-03-02
Nerlens Noel,PF,3000,2018-03-02
Jon Leuer,PF/C,3000,2018-03-02
Nick Collison,PF/C,3000,2018-03-02
Andre Roberson,SG/SF,3000,2018-03-02
Dante Exum,PG/SG,3000,2018-03-02
Lance Thomas,SF/PF,3000,2018-03-02
Shabazz Muhammad,SG/SF,3000,2018-03-02
Cole Aldrich,C,3000,2018-03-02
Aaron Brooks,PG/SG,3000,2018-03-02
James Young,SG/SF,3000,2018-03-02
Langston Galloway,PG/SG,3000,2018-03-02
Lorenzo Brown,PG,3000,2018-03-02
Chris McCullough,PF/C,3000,2018-03-02
Malcolm Miller,PF,3000,2018-03-02
Quinn Cook,PG,3000,2018-03-02
Anthony Brown,SG/SF,3000,2018-03-02
Rashad Vaughn,PG/SG,3000,2018-03-02
Kristaps Porzingis,PF/C,3000,2018-03-02
Julyan Stone,PG/SG,3000,2018-03-02
Seth Curry,PG/SG,3000,2018-03-02
Xavier Munford,PG/SG,3000,2018-03-02
Josh Magette,PG,3000,2018-03-02
Demetrius Jackson,PG,3000,2018-03-02
Jalen Jones,SF,3000,2018-03-02
Marcus Georges-Hunt,SG/SF,3000,2018-03-02
Paul Zipser,SF/PF,3000,2018-03-02
Kay Felder,PG,3000,2018-03-02
Dorian Finney-Smith,SF/PF,3000,2018-03-02
Henry Ellenson,PF/C,3000,2018-03-02
Patrick McCaw,PG/SF,3000,2018-03-02
Damian Jones,C,3000,2018-03-02
Alex Poythress,SF,3000,2018-03-02
Georges Niang,SF/PF,3000,2018-03-02
Brice Johnson,PF/C,3000,2018-03-02
Marshall Plumlee,C,3000,2018-03-02
Ron Baker,PG/SG,3000,2018-03-02
Timothe Luwawu-Cabarrot,SG/SF,3000,2018-03-02
Alan Williams,C,3000,2018-03-02
Shaquille Harrison,PG/SG,3000,2018-03-02
Malachi Richardson,SG/SF,3000,2018-03-02
Ryan Arcidiacono,PG,3000,2018-03-02
Marcus Paige,PG,3000,2018-03-02
Tyler Cavanaugh,PF,3000,2018-03-02
Malik Monk,PG/SG,3000,2018-03-02
Dwayne Bacon,SG/SF,3000,2018-03-02
Mangok Mathiang,PF/C,3000,2018-03-02
Isaiah Hicks,PF/C,3000,2018-03-02
Antonio Blakeney,PG,3000,2018-03-02
Johnathan Motley,SF,3000,2018-03-02
Monte Morris,PG,3000,2018-03-02
Tyler Lydon,PF,3000,2018-03-02
Antonius Cleveland,SG,3000,2018-03-02
Chris Boucher,PF,3000,2018-03-02
Ben Moore,SF,3000,2018-03-02
Edmond Sumner,PG,3000,2018-03-02
Ike Anigbogu,PF/C,3000,2018-03-02
Trey McKinney Jones,SG,3000,2018-03-02
Sindarius Thornwell,SG,3000,2018-03-02
Kobi Simmons,SG,3000,2018-03-02
Erik McCree,SF/PF,3000,2018-03-02
D.J. Wilson,PF/C,3000,2018-03-02
Justin Patton,C,3000,2018-03-02
Amile Jefferson,PF,3000,2018-03-02
Damyean Dotson,SG/SF,3000,2018-03-02
Jamel Artis,SG/SF,3000,2018-03-02
Luke Kornet,PF/C,3000,2018-03-02
Dakari Johnson,C,3000,2018-03-02
Terrance Ferguson,SG/SF,3000,2018-03-02
Wesley Iwundu,SG/SF,3000,2018-03-02
Jonathan Isaac,SF/PF,3000,2018-03-02
Furkan Korkmaz,SG/SF,3000,2018-03-02
Alec Peters,SF/PF,3000,2018-03-02
Alfonzo McKinnie,PF,3000,2018-03-02
Tony Bradley,PF/C,3000,2018-03-02
Naz Long,PG/SG,3000,2018-03-02
Devin Robinson,SG,3000,2018-03-02
TJ Leaf,SF/PF,3000,2018-03-02
PJ Dozier,PG/SG,3000,2018-03-02
Daniel Hamilton,SF,3000,2018-03-02
Reggie Hearn,SG,3000,2018-03-02
Myke Henry,SG/SF,3000,2018-03-02
Scotty Hopson,SG/SF,3000,2018-03-02
Jaylen Morris,SG,3000,2018-03-02
LeBron James,SF/PF,11500,2018-03-03
Russell Westbrook,PG,11200,2018-03-03
James Harden,PG/SG,10700,2018-03-03
Nikola Jokic,C,9600,2018-03-03
Damian Lillard,PG,9400,2018-03-03
Andre Drummond,C,9200,2018-03-03
Paul George,SF/PF,8700,2018-03-03
Kyrie Irving,PG,8500,2018-03-03
Marc Gasol,C,8100,2018-03-03
LaMarcus Aldridge,PF/C,8000,2018-03-03
Chris Paul,PG,7900,2018-03-03
Donovan Mitchell,PG/SG,7700,2018-03-03
Tyreke Evans,PG/SG,7600,2018-03-03
Goran Dragic,PG,7500,2018-03-03
Rudy Gobert,C,7400,2018-03-03
Blake Griffin,PF/C,7400,2018-03-03
Julius Randle,PF/C,7300,2018-03-03
Will Barton,SG/SF,7300,2018-03-03
Aaron Gordon,SF/PF,7200,2018-03-03
Hassan Whiteside,C,7200,2018-03-03
Nikola Vucevic,C,7100,2018-03-03
Clint Capela,C,7000,2018-03-03
Brandon Ingram,SG/SF,6900,2018-03-03
Steven Adams,C,6800,2018-03-03
C.J. McCollum,PG/SG,6700,2018-03-03
Kevin Love,PF/C,6600,2018-03-03
Lonzo Ball,PG,6600,2018-03-03
Jusuf Nurkic,C,6500,2018-03-03
JaMychal Green,SF/PF,6500,2018-03-03
Willie Cauley-Stein,C,6500,2018-03-03
Ricky Rubio,PG,6400,2018-03-03
Jamal Murray,PG/SG,6300,2018-03-03
Dejounte Murray,PG,6300,2018-03-03
Gary Harris,SG,6200,2018-03-03
Al Horford,PF/C,6100,2018-03-03
Kawhi Leonard,SF/PF,6000,2018-03-03
Bogdan Bogdanovic,SG/SF,6000,2018-03-03
Evan Fournier,SG/SF,5900,2018-03-03
Carmelo Anthony,SF/PF,5900,2018-03-03
Zach Randolph,PF/C,5900,2018-03-03
Josh Richardson,SG/SF,5900,2018-03-03
Kentavious Caldwell-Pope,SG/SF,5800,2018-03-03
Andrew Harrison,PG/SG,5800,2018-03-03
Rudy Gay,SF/PF,5700,2018-03-03
Joe Ingles,SG/SF,5700,2018-03-03
De'Aaron Fox,PG,5700,2018-03-03
Wilson Chandler,SF/PF,5600,2018-03-03
Jaylen Brown,SG/SF,5600,2018-03-03
Dwyane Wade,PG/SG,5500,2018-03-03
Isaiah Thomas,PG/SG,5500,2018-03-03
Pau Gasol,PF/C,5500,2018-03-03
Larry Nance Jr.,PF/C,5500,2018-03-03
Derrick Favors,PF/C,5400,2018-03-03
Buddy Hield,SG/SF,5400,2018-03-03
Kyle Kuzma,SF/PF,5400,2018-03-03
Kyle Anderson,SG/SF,5300,2018-03-03
Marcus Morris,SF/PF,5300,2018-03-03
Ishmael Smith,PG,5200,2018-03-03
Paul Millsap,PF/C,5200,2018-03-03
Jayson Tatum,SF/PF,5200,2018-03-03
Al-Farouq Aminu,SF/PF,5100,2018-03-03
Jordan Clarkson,PG/SG,5100,2018-03-03
Reggie Jackson,PG,5000,2018-03-03
Tyler Johnson,PG/SG,5000,2018-03-03
Jonathon Simmons,SG/SF,5000,2018-03-03
George Hill,PG/SG,4900,2018-03-03
Danny Green,SG/SF,4800,2018-03-03
Terry Rozier,PG/SG,4800,2018-03-03
Eric Gordon,PG/SG,4700,2018-03-03
Marcus Smart,SG/SF,4700,2018-03-03
Jarell Martin,PF/C,4700,2018-03-03
D.J. Augustin,PG/SG,4600,2018-03-03
Rodney Hood,SG/SF,4600,2018-03-03
Skal Labissiere,PF/C,4600,2018-03-03
Trevor Ariza,SF/PF,4500,2018-03-03
Jae Crowder,SF/PF,4500,2018-03-03
Mario Chalmers,PG,4500,2018-03-03
James Johnson,SF/PF,4500,2018-03-03
Reggie Bullock,SG/SF,4500,2018-03-03
Dillon Brooks,SG/SF,4500,2018-03-03
Patrick Mills,PG,4400,2018-03-03
Kelly Olynyk,PF/C,4400,2018-03-03
Shabazz Napier,PG/SG,4400,2018-03-03
Justise Winslow,SF/PF,4400,2018-03-03
Davis Bertans,SF/PF,4400,2018-03-03
Ed Davis,PF/C,4300,2018-03-03
Aron Baynes,C,4300,2018-03-03
Tristan Thompson,PF/C,4300,2018-03-03
Joffrey Lauvergne,PF/C,4300,2018-03-03
Mario Hezonja,SF/PF,4300,2018-03-03
Mason Plumlee,PF/C,4200,2018-03-03
Brook Lopez,C,4200,2018-03-03
Stanley Johnson,SG/SF,4100,2018-03-03
Wayne Selden,PG/SG,4100,2018-03-03
Tony Parker,PG,4000,2018-03-03
Ryan Anderson,PF/C,4000,2018-03-03
Manu Ginobili,SG/SF,4000,2018-03-03
Trey Lyles,SF/PF,4000,2018-03-03
Josh Hart,SG/SF,4000,2018-03-03
Wayne Ellington,SG/SF,3900,2018-03-03
J.R. Smith,SG/SF,3900,2018-03-03
Bam Adebayo,PF/C,3900,2018-03-03
Greg Monroe,PF/C,3800,2018-03-03
Bismack Biyombo,PF/C,3800,2018-03-03
Garrett Temple,SG/SF,3800,2018-03-03
Deyonta Davis,PF/C,3800,2018-03-03
Maurice Harkless,SF/PF,3700,2018-03-03
Jeff Green,SF/PF,3700,2018-03-03
Kosta Koufos,C,3700,2018-03-03
Shelvin Mack,PG/SG,3700,2018-03-03
Daniel Theis,PF/C,3700,2018-03-03
Kobi Simmons,SG,3700,2018-03-03
Royce O'Neale,SF,3700,2018-03-03
Joe Johnson,SG/SF,3600,2018-03-03
Gerald Green,SG/SF,3600,2018-03-03
Kyle Korver,SG/SF,3600,2018-03-03
Cedi Osman,SG/SF,3600,2018-03-03
Justin Jackson,SG/SF,3600,2018-03-03
Frank Mason III,PG,3600,2018-03-03
Chandler Parsons,SF/PF,3500,2018-03-03
Raymond Felton,PG/SG,3500,2018-03-03
Evan Turner,SG/SF,3500,2018-03-03
Anthony Tolliver,SF/PF,3500,2018-03-03
Ben McLemore,SG/SF,3500,2018-03-03
P.J. Tucker,SF/PF,3500,2018-03-03
Luc Mbah a Moute,SF/PF,3500,2018-03-03
Jerami Grant,SF/PF,3500,2018-03-03
Dwight Buyks,PG,3500,2018-03-03
Vince Carter,SG/SF,3400,2018-03-03
Corey Brewer,SG/SF,3400,2018-03-03
Terrence Ross,SG/SF,3400,2018-03-03
Nene Hilario,C,3400,2018-03-03
James Ennis,SG/SF,3400,2018-03-03
Derrick Jones Jr.,SG/SF,3400,2018-03-03
Bryn Forbes,PG/SG,3400,2018-03-03
Luke Kennard,SG/SF,3400,2018-03-03
Zach Collins,PF/C,3400,2018-03-03
Derrick White,PG/SG,3400,2018-03-03
Devin Harris,PG/SG,3300,2018-03-03
Brandan Wright,PF,3300,2018-03-03
Alec Burks,PG/SG,3300,2018-03-03
Patrick Patterson,PF/C,3300,2018-03-03
Marreese Speights,PF/C,3300,2018-03-03
Ivica Zubac,C,3300,2018-03-03
Alex Abrines,SG/SF,3300,2018-03-03
Torrey Craig,SG/SF,3300,2018-03-03
Ivan Rabb,PF/C,3300,2018-03-03
Khem Birch,PF/C,3300,2018-03-03
Jose Calderon,PG,3200,2018-03-03
Jonas Jerebko,SF/PF,3200,2018-03-03
Darrell Arthur,SF/PF,3200,2018-03-03
Shane Larkin,PG,3200,2018-03-03
Tyler Ennis,PG/SG,3200,2018-03-03
Eric Moreland,PF/C,3200,2018-03-03
Josh Huestis,SG/SF,3200,2018-03-03
Pat Connaughton,SG/SF,3200,2018-03-03
Malik Beasley,PG/SG,3200,2018-03-03
Brandon Paul,SG,3200,2018-03-03
Jameer Nelson,PG/SG,3100,2018-03-03
Channing Frye,PF/C,3100,2018-03-03
Iman Shumpert,PG/SG,3100,2018-03-03
Ekpe Udoh,C,3100,2018-03-03
Tarik Black,PF/C,3100,2018-03-03
Jordan Mickey,PF/C,3100,2018-03-03
Raulzinho Neto,PG,3100,2018-03-03
Juan Hernangomez,SF/PF,3100,2018-03-03
Semi Ojeleye,SG/SF,3100,2018-03-03
Alex Caruso,PG/SG,3100,2018-03-03
Richard Jefferson,SF/PF,3000,2018-03-03
Luke Babbitt,SF/PF,3000,2018-03-03
Luol Deng,SF/PF,3000,2018-03-03
Arron Afflalo,SG/SF,3000,2018-03-03
Mike Conley,PG,3000,2018-03-03
Gordon Hayward,SG/SF,3000,2018-03-03
Kenneth Faried,PF/C,3000,2018-03-03
Kyle Singler,SG/SF,3000,2018-03-03
Marcus Thornton,PG,3000,2018-03-03
Thabo Sefolosha,SG/SF,3000,2018-03-03
Jon Leuer,PF/C,3000,2018-03-03
Nick Collison,PF/C,3000,2018-03-03
Andre Roberson,SG/SF,3000,2018-03-03
Udonis Haslem,PF/C,3000,2018-03-03
Dante Exum,PG/SG,3000,2018-03-03
Brandon Rush,SG/SF,3000,2018-03-03
Dion Waiters,PG/SG,3000,2018-03-03
C.J. Wilcox,SG/SF,3000,2018-03-03
Travis Wear,PF,3000,2018-03-03
Meyers Leonard,PF/C,3000,2018-03-03
JaKarr Sampson,SF,3000,2018-03-03
Bruno Caboclo,SF/PF,3000,2018-03-03
Markel Brown,PG/SG,3000,2018-03-03
Langston Galloway,PG/SG,3000,2018-03-03
R.J. Hunter,SG,3000,2018-03-03
Jack Cooley,PF,3000,2018-03-03
Darrun Hilliard,SG/SF,3000,2018-03-03
Rashad Vaughn,PG/SG,3000,2018-03-03
Matt Costello,PF,3000,2018-03-03
John Holland,SG/SF,3000,2018-03-03
Kay Felder,PG,3000,2018-03-03
Henry Ellenson,PF/C,3000,2018-03-03
Gary Payton II,PG/SG,3000,2018-03-03
Chinanu Onuaku,C,3000,2018-03-03
Georges Niang,SF/PF,3000,2018-03-03
Brice Johnson,PF/C,3000,2018-03-03
Wade Baldwin,PG/SG,3000,2018-03-03
Rodney McGruder,SG/SF,3000,2018-03-03
Jake Layman,SF/PF,3000,2018-03-03
Guerschon Yabusele,PF/C,3000,2018-03-03
Abdel Nader,PF,3000,2018-03-03
Jabari Bird,SG,3000,2018-03-03
Kadeem Allen,SG,3000,2018-03-03
Ante Zizic,C,3000,2018-03-03
Monte Morris,PG,3000,2018-03-03
Tyler Lydon,PF,3000,2018-03-03
Zhou Qi,PF/C,3000,2018-03-03
Thomas Bryant,PF/C,3000,2018-03-03
Erik McCree,SF/PF,3000,2018-03-03
Derrick Walton Jr.,PG/SG,3000,2018-03-03
Jamel Artis,SG/SF,3000,2018-03-03
Dakari Johnson,C,3000,2018-03-03
Terrance Ferguson,SG/SF,3000,2018-03-03
Wesley Iwundu,SG/SF,3000,2018-03-03
Jonathan Isaac,SF/PF,3000,2018-03-03
Caleb Swanigan,PF,3000,2018-03-03
Harry Giles,PF/C,3000,2018-03-03
London Perrantes,PG,3000,2018-03-03
Tony Bradley,PF/C,3000,2018-03-03
Naz Long,PG/SG,3000,2018-03-03
PJ Dozier,PG/SG,3000,2018-03-03
Daniel Hamilton,SF,3000,2018-03-03
Reggie Hearn,SG,3000,2018-03-03
Myke Henry,SG/SF,3000,2018-03-03
Anthony Davis,PF/C,11700,2018-03-04
Joel Embiid,C,10200,2018-03-04
Giannis Antetokounmpo,SF/PF,10000,2018-03-04
Devin Booker,SG/SF,9200,2018-03-04
Victor Oladipo,PG/SG,8700,2018-03-04
Ben Simmons,PG/SF,8700,2018-03-04
Bradley Beal,PG/SG,8500,2018-03-04
Jrue Holiday,PG/SG,8200,2018-03-04
DeMar DeRozan,SG/SF,8000,2018-03-04
Elfrid Payton,PG,7800,2018-03-04
Louis Williams,PG/SG,7700,2018-03-04
Otto Porter,SF/PF,7700,2018-03-04
Dennis Schroder,PG,7600,2018-03-04
DeAndre Jordan,C,7600,2018-03-04
Kyle Lowry,PG,7500,2018-03-04
Kemba Walker,PG,7400,2018-03-04
John Wall,PG,7300,2018-03-04
D'Angelo Russell,PG/SG,7300,2018-03-04
Dwight Howard,C,7200,2018-03-04
Tobias Harris,SF/PF,7200,2018-03-04
Eric Bledsoe,PG/SG,7100,2018-03-04
Enes Kanter,C,7000,2018-03-04
Nicolas Batum,SG/SF,6900,2018-03-04
Khris Middleton,SG/SF,6900,2018-03-04
Nikola Mirotic,PF,6800,2018-03-04
Dennis Smith Jr.,PG,6700,2018-03-04
Willie Cauley-Stein,C,6600,2018-03-04
Spencer Dinwiddie,PG/SG,6500,2018-03-04
Josh Jackson,SG/SF,6500,2018-03-04
Harrison Barnes,SF/PF,6400,2018-03-04
T.J. Warren,SF/PF,6400,2018-03-04
Taurean Prince,SG/SF,6300,2018-03-04
Bogdan Bogdanovic,SG/SF,6300,2018-03-04
Alex Len,C,6200,2018-03-04
Dwight Powell,PF/C,6200,2018-03-04
Zach Randolph,PF/C,6100,2018-03-04
DeMarre Carroll,SF/PF,6100,2018-03-04
Myles Turner,C,6100,2018-03-04
Tim Hardaway Jr.,SG/SF,6000,2018-03-04
Dario Saric,PF/C,6000,2018-03-04
Danilo Gallinari,SF/PF,5900,2018-03-04
Juan Jose Barea,PG/SG,5900,2018-03-04
John Collins,PF/C,5900,2018-03-04
Austin Rivers,PG/SG,5800,2018-03-04
Thaddeus Young,SF/PF,5800,2018-03-04
Rajon Rondo,PG,5800,2018-03-04
Kent Bazemore,SG/SF,5700,2018-03-04
De'Aaron Fox,PG,5700,2018-03-04
Dirk Nowitzki,PF/C,5600,2018-03-04
Michael Beasley,SF/PF,5600,2018-03-04
Tomas Satoransky,PG/SG,5600,2018-03-04
Dewayne Dedmon,PF/C,5500,2018-03-04
Buddy Hield,SG/SF,5500,2018-03-04
Domantas Sabonis,PF/C,5500,2018-03-04
Jarrett Allen,PF/C,5500,2018-03-04
Markieff Morris,SF/PF,5400,2018-03-04
Bojan Bogdanovic,SG/SF,5400,2018-03-04
Allen Crabbe,SG/SF,5400,2018-03-04
Rondae Hollis-Jefferson,SF/PF,5400,2018-03-04
Trey Burke,PG/SG,5300,2018-03-04
Serge Ibaka,PF/C,5300,2018-03-04
Emmanuel Mudiay,PG,5300,2018-03-04
Lance Stephenson,SG/SF,5200,2018-03-04
Montrezl Harrell,PF/C,5200,2018-03-04
Cory Joseph,PG,5100,2018-03-04
J.J. Redick,SG/SF,5100,2018-03-04
Robert Covington,SF/PF,5000,2018-03-04
Wesley Matthews,SG/SF,5000,2018-03-04
Darren Collison,PG,5000,2018-03-04
Kelly Oubre Jr.,SG/SF,5000,2018-03-04
Jabari Parker,SF/PF,4900,2018-03-04
Jeremy Lamb,SG/SF,4900,2018-03-04
Jonas Valanciunas,C,4800,2018-03-04
Skal Labissiere,PF/C,4800,2018-03-04
Marcin Gortat,C,4700,2018-03-04
Milos Teodosic,PG/SG,4700,2018-03-04
John Henson,C,4600,2018-03-04
Frank Kaminsky,PF/C,4600,2018-03-04
C.J. Williams,SG/SF,4500,2018-03-04
Malcolm Brogdon,PG/SG,4500,2018-03-04
Tyson Chandler,C,4400,2018-03-04
Kosta Koufos,C,4400,2018-03-04
Yogi Ferrell,PG/SG,4300,2018-03-04
Fred VanVleet,PG/SG,4300,2018-03-04
E'Twaun Moore,SG/SF,4200,2018-03-04
Pascal Siakam,PF,4200,2018-03-04
Marvin Williams,SF/PF,4100,2018-03-04
Caris LeVert,PG/SF,4100,2018-03-04
Jakob Poeltl,PF/C,4100,2018-03-04
Avery Bradley,PG/SG,4000,2018-03-04
Mike Muscala,PF/C,4000,2018-03-04
Tyrone Wallace,SG/SF,4000,2018-03-04
C.J. Miles,SG/SF,3900,2018-03-04
Joe Harris,SG/SF,3900,2018-03-04
Isaiah Taylor,PG,3900,2018-03-04
Dragan Bender,PF/C,3900,2018-03-04
Ersan Ilyasova,SF/PF,3800,2018-03-04
Garrett Temple,SG/SF,3800,2018-03-04
Kyle O'Quinn,PF/C,3800,2018-03-04
Marquese Chriss,PF/C,3800,2018-03-04
Emeka Okafor,C,3800,2018-03-04
Michael Kidd-Gilchrist,SF,3700,2018-03-04
Matthew Dellavedova,PG/SG,3700,2018-03-04
Richaun Holmes,PF/C,3700,2018-03-04
Malcolm Delaney,PG/SG,3700,2018-03-04
Tyler Dorsey,PG/SG,3700,2018-03-04
Frank Ntilikina,PG/SG,3700,2018-03-04
Marco Belinelli,SG/SF,3600,2018-03-04
Courtney Lee,SG/SF,3600,2018-03-04
Ian Clark,PG/SG,3600,2018-03-04
Cody Zeller,C,3600,2018-03-04
Dante Cunningham,SF/PF,3600,2018-03-04
T.J. McConnell,PG,3600,2018-03-04
Delon Wright,PG/SG,3600,2018-03-04
Darius Miller,SF/PF,3500,2018-03-04
Amir Johnson,PF/C,3500,2018-03-04
Tyler Zeller,C,3500,2018-03-04
Quincy Acy,PF/C,3500,2018-03-04
Ian Mahinmi,C,3500,2018-03-04
Doug McDermott,SF,3500,2018-03-04
Michael Carter-Williams,PG,3500,2018-03-04
Jahlil Okafor,C,3500,2018-03-04
Thon Maker,PF/C,3500,2018-03-04
Jawun Evans,PG,3500,2018-03-04
Justin Jackson,SG/SF,3500,2018-03-04
Frank Mason III,PG,3500,2018-03-04
Jason Terry,PG/SG,3400,2018-03-04
Troy Daniels,SG,3400,2018-03-04
Vince Carter,SG/SF,3400,2018-03-04
Jarrett Jack,PG,3400,2018-03-04
Mike Scott,PF,3400,2018-03-04
Trevor Booker,PF/C,3400,2018-03-04
Salah Mejri,C,3400,2018-03-04
Boban Marjanovic,C,3400,2018-03-04
Treveon Graham,SG/SF,3400,2018-03-04
Troy Williams,SF/PF,3400,2018-03-04
Jared Dudley,PF,3300,2018-03-04
Nik Stauskas,PG/SG,3300,2018-03-04
Shabazz Muhammad,SG/SF,3300,2018-03-04
Al Jefferson,PF/C,3300,2018-03-04
Jodie Meeks,SG,3300,2018-03-04
Glenn Robinson III,SG/SF,3300,2018-03-04
Tim Frazier,PG,3300,2018-03-04
Justin Anderson,SG/SF,3300,2018-03-04
DeAndre Bembry,SG/SF,3300,2018-03-04
Tyler Ulis,PG,3300,2018-03-04
Maxi Kleber,PF/C,3300,2018-03-04
Sterling Brown,SG,3300,2018-03-04
Markelle Fultz,PG/SG,3300,2018-03-04
Davon Reed,SG/SF,3300,2018-03-04
OG Anunoby,SF/PF,3300,2018-03-04
Jason Smith,PF/C,3200,2018-03-04
Miles Plumlee,C,3200,2018-03-04
Tony Snell,SG/SF,3200,2018-03-04
Joseph Young,PG/SG,3200,2018-03-04
Norman Powell,SG/SF,3200,2018-03-04
Kyle Collinsworth,PG/SG,3200,2018-03-04
Guillermo Hernangomez,C,3200,2018-03-04
Wesley Johnson,SG/SF,3100,2018-03-04
Jerryd Bayless,PG/SG,3100,2018-03-04
Iman Shumpert,PG/SG,3100,2018-03-04
Lucas Nogueira,PF,3100,2018-03-04
Sam Dekker,SF/PF,3100,2018-03-04
Cheick Diallo,PF/C,3100,2018-03-04
Danuel House,SG/SF,3100,2018-03-04
Andrew White III,SF,3100,2018-03-04
Jeremy Lin,PG/SG,3000,2018-03-04
Patrick Beverley,PG/SG,3000,2018-03-04
Alexis Ajinca,C,3000,2018-03-04
DeMarcus Cousins,PF/C,3000,2018-03-04
Brandon Knight,PG/SG,3000,2018-03-04
Joakim Noah,C,3000,2018-03-04
Ramon Sessions,PG/SG,3000,2018-03-04
Mirza Teletovic,SF/PF,3000,2018-03-04
Timofey Mozgov,C,3000,2018-03-04
Nerlens Noel,PF,3000,2018-03-04
Lance Thomas,SF/PF,3000,2018-03-04
James Young,SG/SF,3000,2018-03-04
Solomon Hill,SF/PF,3000,2018-03-04
JaKarr Sampson,SF,3000,2018-03-04
Bruno Caboclo,SF/PF,3000,2018-03-04
Lorenzo Brown,PG,3000,2018-03-04
Chris McCullough,PF/C,3000,2018-03-04
Malcolm Miller,PF,3000,2018-03-04
Jack Cooley,PF,3000,2018-03-04
Kristaps Porzingis,PF/C,3000,2018-03-04
Julyan Stone,PG/SG,3000,2018-03-04
Seth Curry,PG/SG,3000,2018-03-04
Xavier Munford,PG/SG,3000,2018-03-04
Josh Magette,PG,3000,2018-03-04
Isaiah Whitehead,PG/SG,3000,2018-03-04
Demetrius Jackson,PG,3000,2018-03-04
Jalen Jones,SF,3000,2018-03-04
DeAndre Liggins,SG/SF,3000,2018-03-04
Dorian Finney-Smith,SF/PF,3000,2018-03-04
Marshall Plumlee,C,3000,2018-03-04
Ron Baker,PG/SG,3000,2018-03-04
Timothe Luwawu-Cabarrot,SG/SF,3000,2018-03-04
James Webb III,SF,3000,2018-03-04
Alan Williams,C,3000,2018-03-04
Shaquille Harrison,PG/SG,3000,2018-03-04
Malachi Richardson,SG/SF,3000,2018-03-04
Marcus Paige,PG,3000,2018-03-04
Tyler Cavanaugh,PF,3000,2018-03-04
Milton Doyle,PG,3000,2018-03-04
Malik Monk,PG/SG,3000,2018-03-04
Dwayne Bacon,SG/SF,3000,2018-03-04
Mangok Mathiang,PF/C,3000,2018-03-04
Isaiah Hicks,PF/C,3000,2018-03-04
Johnathan Motley,SF,3000,2018-03-04
Antonius Cleveland,SG,3000,2018-03-04
Ben Moore,SF,3000,2018-03-04
Edmond Sumner,PG,3000,2018-03-04
Ike Anigbogu,PF/C,3000,2018-03-04
Trey McKinney Jones,SG,3000,2018-03-04
Sindarius Thornwell,SG,3000,2018-03-04
D.J. Wilson,PF/C,3000,2018-03-04
Frank Jackson,PG/SG,3000,2018-03-04
Charles Cooke,SG,3000,2018-03-04
Damyean Dotson,SG/SF,3000,2018-03-04
Luke Kornet,PF/C,3000,2018-03-04
Furkan Korkmaz,SG/SF,3000,2018-03-04
Alec Peters,SF/PF,3000,2018-03-04
Harry Giles,PF/C,3000,2018-03-04
Alfonzo McKinnie,PF,3000,2018-03-04
Devin Robinson,SG,3000,2018-03-04
TJ Leaf,SF/PF,3000,2018-03-04
Walt Lemon Jr.,SF,3000,2018-03-04
Scotty Hopson,SG/SF,3000,2018-03-04
Jaylen Morris,SG,3000,2018-03-04
LeBron James,SF/PF,11700,2018-03-05
Giannis Antetokounmpo,SF/PF,10400,2018-03-05
Damian Lillard,PG,9700,2018-03-05
Andre Drummond,C,9500,2018-03-05
Victor Oladipo,PG/SG,9100,2018-03-05
Kyrie Irving,PG,8800,2018-03-05
Devin Booker,SG/SF,8600,2018-03-05
Rudy Gobert,C,8300,2018-03-05
Donovan Mitchell,PG/SG,8100,2018-03-05
LaMarcus Aldridge,PF/C,8000,2018-03-05
Blake Griffin,PF/C,7900,2018-03-05
Goran Dragic,PG,7800,2018-03-05
C.J. McCollum,PG/SG,7700,2018-03-05
Marc Gasol,C,7600,2018-03-05
Tyreke Evans,PG/SG,7500,2018-03-05
Julius Randle,PF/C,7500,2018-03-05
Hassan Whiteside,C,7400,2018-03-05
Lonzo Ball,PG,7300,2018-03-05
Elfrid Payton,PG,7200,2018-03-05
Khris Middleton,SG/SF,7100,2018-03-05
Aaron Gordon,SF/PF,7000,2018-03-05
Eric Bledsoe,PG/SG,7000,2018-03-05
Nikola Vucevic,C,6900,2018-03-05
JaMychal Green,SF/PF,6800,2018-03-05
Jusuf Nurkic,C,6700,2018-03-05
Brandon Ingram,SG/SF,6700,2018-03-05
Kevin Love,PF/C,6600,2018-03-05
Zach LaVine,PG/SG,6600,2018-03-05
Pau Gasol,PF/C,6500,2018-03-05
Ricky Rubio,PG,6500,2018-03-05
Kris Dunn,PG/SG,6500,2018-03-05
Dejounte Murray,PG,6400,2018-03-05
Al Horford,PF/C,6300,2018-03-05
Myles Turner,C,6300,2018-03-05
Josh Richardson,SG/SF,6300,2018-03-05
Bobby Portis,PF/C,6200,2018-03-05
Josh Jackson,SG/SF,6200,2018-03-05
T.J. Warren,SF/PF,6100,2018-03-05
Kawhi Leonard,SF/PF,6000,2018-03-05
Thaddeus Young,SF/PF,6000,2018-03-05
