,,date,minutes,minutes,td,td,dd,dd,doubles,doubles,dk_per_min,dk_per_min,dk_per_min,dk_score,dk_score,dk_score,points,points,points,game_score,game_score,game_score,fg_pct,three_pct,two_pct,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,w
,,len,sum,mean,sum,mean,sum,mean,sum,mean,mean,max,std,mean,max,std,mean,max,std,mean,max,std,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
slug,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ridnolu01,Luke Ridnour,377,9460.950000000008,25.095358090185698,0,0.0,11,0.029177718832891247,193,0.5119363395225465,0.752063973286476,2.0297029702970297,0.2889535576022933,19.420424403183024,50.5,10.318029656364414,9.270557029177718,27,5.684151909790418,7.13872679045093,26.3,5.826981123439819,0.4301001522272387,0.291739295187571,0.45898184485717625,2.1538461538461537,0.3925729442970822,1.7612732095490715,3.8620689655172415,0.830238726790451,0.15649867374005305,1.5039787798408488,0.3713527851458886
randosh01,Shavlik Randolph,56,451.9666666666668,8.070833333333336,0,0.0,0,0.0,2,0.03571428571428571,0.7520324514270122,2.2865853658536586,0.6089429044434627,6.477678571428571,30.75,6.821136399876071,2.1964285714285716,16,3.221629417530219,1.842857142857142,13.0,3.1827864945877016,0.2846230158730159,0.0,0.2892857142857143,2.5535714285714284,0.9821428571428571,1.5714285714285714,0.17857142857142858,0.30357142857142855,0.19642857142857142,0.35714285714285715,0.5178571428571429
hoodro01,Rodney Hood,364,9616.066666666678,26.4177655677656,0,0.0,0,0.0,218,0.5989010989010989,0.7519437088659188,2.4277456647398843,0.29685132449024226,20.231456043956044,47.5,9.903937682591307,11.989010989010989,32,7.071059249431431,7.528571428571431,28.0,6.3759411031475794,0.4047814388016565,0.3296401172087987,0.44762680085482265,2.760989010989011,0.3489010989010989,2.412087912087912,1.804945054945055,0.717032967032967,0.19230769230769232,1.0714285714285714,0.5027472527472527
wearda01,David Wear,2,6.966666666666667,3.4833333333333334,0,0.0,0,0.0,0,0.0,0.7518796992481203,1.2406015037593985,0.6911570041673021,2.0,2.75,1.0606601717798212,0.0,0,0.0,0.1499999999999999,1.4,1.7677669529663689,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
jerebjo01,Jonas Jerebko,653,11032.766666666672,16.89550791220011,0,0.0,10,0.015313935681470138,149,0.22817764165390506,0.7518774531218045,2.5301204819277108,0.3509032727557985,13.314318529862174,43.25,8.53068025158749,5.85145482388974,23,4.759651337619319,4.714854517611026,24.7,4.673296729051073,0.4127456047440731,0.26922506623884873,0.4230860342652072,3.8147013782542114,1.114854517611026,2.699846860643185,0.8330781010719756,0.4793261868300153,0.2343032159264931,0.6309341500765697,0.5084226646248086
bayleje01,Jerryd Bayless,534,12005.35,22.481928838951312,0,0.0,6,0.011235955056179775,226,0.4232209737827715,0.7507139356215623,1.6666666666666667,0.3152882924491062,17.569756554307116,57.0,10.097365033316615,8.825842696629213,31,6.312203162383296,5.998314606741569,28.4,5.752609079836276,0.37300642034487635,0.2701499343353275,0.38725260902227177,2.252808988764045,0.3202247191011236,1.9325842696629214,3.0205992509363297,0.6722846441947565,0.14232209737827714,1.449438202247191,0.4700374531835206
willima02,Marvin Williams,736,20095.016666666674,27.30301177536233,0,0.0,44,0.059782608695652176,405,0.5502717391304348,0.750350628654109,1.9166106254203092,0.2749005251091069,20.794157608695652,53.75,9.351420633296309,9.521739130434783,31,5.568821389233793,7.7710597826087,28.0,5.710910142669528,0.4219678104468703,0.30935000235271953,0.46469423741042976,5.190217391304348,1.1059782608695652,4.084239130434782,1.2241847826086956,0.748641304347826,0.5679347826086957,0.7785326086956522,0.48777173913043476
whiteis01,Isaiah Whitehead,89,1823.099999999999,20.48426966292134,0,0.0,1,0.011235955056179775,25,0.2808988764044944,0.749834746130234,1.6923076923076923,0.27672584250386334,15.095505617977528,32.25,7.371581027413188,7.224719101123595,24,4.655770634845545,4.166292134831459,14.9,4.405779876795747,0.4127450265090715,0.22752808988764045,0.4576965481459864,2.359550561797753,0.4044943820224719,1.9550561797752808,2.3820224719101124,0.5617977528089888,0.42696629213483145,1.8651685393258426,0.21348314606741572
decolna01,Nando De Colo,125,1432.733333333333,11.461866666666664,0,0.0,0,0.0,13,0.104,0.7496624651016236,4.943181818181818,0.5822525551497364,9.208,35.75,8.116946132390495,3.656,15,3.891893974619224,2.9224000000000006,13.8,3.6815552463949355,0.34230707070707067,0.19599999999999998,0.31913333333333327,1.728,0.312,1.416,1.64,0.504,0.096,0.928,0.72
westde01,Delonte West,127,2993.2333333333336,23.568766404199476,0,0.0,0,0.0,54,0.4251968503937008,0.748800800946974,1.505281690140845,0.2987519371077619,17.846456692913385,42.75,8.973895521867595,8.417322834645669,27,5.416671714110306,6.597637795275587,23.5,5.204400832612404,0.4324235141627452,0.26824146981627295,0.4602464573921268,2.377952755905512,0.4251968503937008,1.952755905511811,2.921259842519685,0.9606299212598425,0.31496062992125984,1.5354330708661417,0.5669291338582677
wilsoja02,Jamil Wilson,15,273.7833333333333,18.25222222222222,0,0.0,0,0.0,4,0.26666666666666666,0.7483671238123055,1.603448275862069,0.3896648622202632,13.033333333333333,28.25,7.989315782134704,7.0,17,4.884377427793931,4.633333333333334,15.4,4.44468650134496,0.45722222222222225,0.3659523809523809,0.43333333333333335,2.1333333333333333,0.2,1.9333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.4
pressph01,Phil Pressey,150,2020.183333333334,13.467888888888893,0,0.0,3,0.02,15,0.1,0.7474199935495529,1.9256756756756757,0.40225782113678354,10.665,42.25,8.686651315312798,3.1133333333333333,20,3.461265367150351,2.9319999999999995,16.1,3.9641568583136886,0.2642813852813853,0.13977777777777778,0.27468253968253975,1.4466666666666668,0.24666666666666667,1.2,2.8866666666666667,0.7733333333333333,0.10666666666666667,1.0733333333333333,0.32
diallha01,Hamidou Diallo,51,526.1999999999999,10.317647058823528,0,0.0,0,0.0,5,0.09803921568627451,0.7473934438981218,3.351063829787234,0.6329896399903818,7.632352941176471,25.75,6.0115208020051965,3.7254901960784315,18,3.965241134521577,2.464705882352941,18.1,3.8553248127446675,0.3559714795008913,0.049019607843137254,0.39369747899159674,1.9019607843137254,0.7450980392156863,1.1568627450980393,0.3333333333333333,0.4117647058823529,0.19607843137254902,0.45098039215686275,0.5686274509803921
acyqu01,Quincy Acy,337,5392.966666666666,16.002868447082097,0,0.0,1,0.002967359050445104,49,0.14540059347181009,0.7468933509437419,4.423076923076923,0.43535807650710123,11.794510385756677,42.0,7.701138665076166,4.87240356083086,21,4.257176487553431,3.8483679525222576,20.7,4.1224420649044555,0.40741871876886726,0.18953897240247392,0.39011351325891386,3.4985163204747773,0.9169139465875371,2.5816023738872405,0.6439169139465876,0.41543026706231456,0.40059347181008903,0.6498516320474778,0.31750741839762614
clarkia01,Ian Clark,371,5068.300000000003,13.661185983827501,0,0.0,0,0.0,75,0.20215633423180593,0.7466665675451473,3.403361344537815,0.5276642419932109,10.053234501347708,51.5,8.328376454903454,5.619946091644205,36,5.540370852774678,3.558760107816713,26.0,4.841950419398966,0.39099982694401614,0.25546142985496073,0.4101120951525264,1.3288409703504043,0.1967654986522911,1.1320754716981132,1.1401617250673854,0.40431266846361186,0.12398921832884097,0.7142857142857143,0.6226415094339622
dorsejo01,Joey Dorsey,133,1496.4999999999995,11.251879699248116,0,0.0,4,0.03007518796992481,14,0.10526315789473684,0.7460623748806299,3.0303030303030303,0.4455380756135148,9.447368421052632,42.0,8.699206067460796,2.5789473684210527,13,2.810183123321836,2.661654135338347,15.2,3.5418861993531614,0.41251044277360066,0.0,0.41291323546962644,3.8796992481203008,1.4962406015037595,2.3834586466165413,0.42105263157894735,0.5037593984962406,0.3308270676691729,0.6541353383458647,0.518796992481203
goodwar01,Archie Goodwin,165,2395.699999999999,14.519393939393932,0,0.0,1,0.006060606060606061,45,0.2727272727272727,0.7460331191796097,2.869565217391304,0.4845539156568502,11.501515151515152,45.0,9.767982828812524,6.303030303030303,29,6.12315103244639,3.8393939393939402,24.0,5.189808222521177,0.3812676788556326,0.12333333333333334,0.41518389018388996,2.006060606060606,0.5212121212121212,1.4848484848484849,1.2484848484848485,0.41818181818181815,0.23030303030303031,1.2484848484848485,0.42424242424242425
brookma01,MarShon Brooks,207,3495.516666666666,16.886553945249595,0,0.0,1,0.004830917874396135,70,0.33816425120772947,0.745239501304469,2.8125,0.46285714538245826,13.614734299516908,46.0,11.250720054709785,7.729468599033816,27,6.810489568514448,4.918357487922705,22.4,5.915320835764413,0.3788138171220237,0.20686680469289165,0.3973172769102011,2.072463768115942,0.642512077294686,1.429951690821256,1.3768115942028984,0.5797101449275363,0.2028985507246377,1.21256038647343,0.4444444444444444
hudsole01,Lester Hudson,49,573.7833333333333,11.709863945578231,0,0.0,0,0.0,9,0.1836734693877551,0.7450147786788218,3.142857142857143,0.606132189330966,10.755102040816327,47.0,11.686050466697639,5.408163265306122,26,6.782079226863674,3.316326530612245,21.1,5.3238593042224975,0.285378397113091,0.1863297700032394,0.330954589628059,1.469387755102041,0.2857142857142857,1.183673469387755,1.469387755102041,0.6326530612244898,0.14285714285714285,1.0612244897959184,0.46938775510204084
delanma01,Malcolm Delaney,128,2265.1166666666663,17.69622395833333,0,0.0,0,0.0,23,0.1796875,0.7442372306974648,2.8676470588235294,0.37076668146331704,13.0390625,35.0,6.866946786548687,5.7578125,20,3.881606319310375,4.03203125,19.4,4.187795044841429,0.3591675685425686,0.23346354166666664,0.3928075396825396,1.75,0.1484375,1.6015625,2.78125,0.578125,0.0546875,1.2578125,0.421875
cookqu01,Quinn Cook,155,2354.45,15.19,0,0.0,0,0.0,42,0.2709677419354839,0.7440431839739546,2.990353697749196,0.49399004026792515,12.366129032258064,44.5,10.748462492713479,6.787096774193548,30,6.431443756208651,4.719999999999999,25.2,5.744465433517998,0.3967682201837798,0.2865821812596006,0.4294309095921998,1.8516129032258064,0.23870967741935484,1.6129032258064515,1.6387096774193548,0.27741935483870966,0.04516129032258064,0.6838709677419355,0.6580645161290323
chalmma01,Mario Chalmers,626,16390.166666666653,26.182374866879638,0,0.0,6,0.009584664536741214,262,0.4185303514376997,0.7439444740027539,2.1739130434782608,0.282486528717016,19.76038338658147,57.25,9.348994171181175,8.76038338658147,34,5.448531179389503,6.6781150159744405,29.9,5.7729063980936095,0.40624133090576847,0.3143140716223785,0.4411314989589752,2.440894568690096,0.31150159744408945,2.1293929712460065,3.487220447284345,1.3482428115015974,0.16773162939297126,1.8067092651757188,0.6230031948881789
petrojo01,Johan Petro,207,2704.783333333333,13.066586151368758,0,0.0,4,0.01932367149758454,26,0.12560386473429952,0.7425261157118217,2.03125,0.3748365426714107,10.1256038647343,36.25,7.297628720968968,3.782608695652174,16,3.409878134160651,2.71256038647343,14.4,3.5218784588082146,0.40165056360708534,0.00966183574879227,0.40488076067786216,3.3333333333333335,0.9420289855072463,2.391304347826087,0.5990338164251208,0.3719806763285024,0.4106280193236715,0.642512077294686,0.34782608695652173
ilgauzy01,Zydrunas Ilgauskas,119,1935.533333333334,16.264985994397765,0,0.0,3,0.025210084033613446,26,0.2184873949579832,0.7424812382855283,2.075029308323564,0.3748963783191713,12.695378151260504,33.5,7.7627805814533835,5.19327731092437,16,4.1257301581297305,3.8680672268907554,16.9,4.20763899280194,0.41681521093285806,0.04201680672268908,0.4154028277977859,4.109243697478991,1.5294117647058822,2.5798319327731094,0.5042016806722689,0.24369747899159663,0.7310924369747899,0.8067226890756303,0.7058823529411765
copelch01,Chris Copeland,192,2284.4999999999995,11.898437499999998,0,0.0,1,0.005208333333333333,43,0.22395833333333334,0.7424014079266857,4.411764705882353,0.6847512698381306,9.145833333333334,47.25,9.938861972700444,5.578125,33,6.490761910842677,3.023958333333334,22.8,4.754766025407557,0.3558777390778282,0.2766203703703705,0.3029859806927822,1.4895833333333333,0.3541666666666667,1.1354166666666667,0.5677083333333334,0.20833333333333334,0.171875,0.71875,0.5364583333333334
cavanty01,Tyler Cavanaugh,50,557.9333333333334,11.158666666666669,0,0.0,0,0.0,7,0.14,0.7422953374715466,2.5,0.49970863351203804,8.755,28.5,8.260505061892463,3.84,16,4.446323865663334,3.1100000000000017,16.3,4.185263261902239,0.3075966810966811,0.234,0.3123333333333333,2.7,0.96,1.74,0.56,0.18,0.08,0.3,0.36
harteis01,Isaiah Hartenstein,30,223.5,7.45,0,0.0,0,0.0,0,0.0,0.7422833594119067,3.2142857142857144,0.6401389513268292,5.733333333333333,14.75,4.568885273639311,1.9,6,2.1391264733450233,1.5933333333333335,6.6,2.1690508544511817,0.3416666666666667,0.06666666666666667,0.3444444444444444,1.6,0.7333333333333333,0.8666666666666667,0.5,0.23333333333333334,0.4,0.43333333333333335,0.5333333333333333
nichoan01,Andrew Nicholson,285,4079.8000000000025,14.315087719298255,0,0.0,5,0.017543859649122806,77,0.27017543859649124,0.7419374414130961,2.481203007518797,0.43464442958439936,11.37982456140351,42.75,8.99595399884829,5.964912280701754,24,5.383742193853998,3.7329824561403497,21.0,4.8608633836179935,0.3807908271066165,0.12292397660818716,0.3972464669833091,3.007017543859649,0.6596491228070176,2.3473684210526318,0.4421052631578947,0.2596491228070175,0.3333333333333333,0.743859649122807,0.3263157894736842
hamilda02,Daniel Hamilton,25,231.85000000000002,9.274000000000001,0,0.0,0,0.0,0,0.0,0.7415892019877424,3.327814569536424,0.7156685945483621,7.64,27.5,8.030566605165541,2.76,9,3.058866892603643,2.0480000000000005,9.5,3.578072106595953,0.27411111111111114,0.21333333333333335,0.25647619047619047,2.08,0.4,1.68,1.2,0.28,0.04,0.72,0.48
dorsety01,Tyler Dorsey,104,1672.0666666666662,16.077564102564097,0,0.0,0,0.0,30,0.28846153846153844,0.7415776535298921,1.7647058823529411,0.37636326769486034,12.588942307692308,49.75,9.70873882386571,6.740384615384615,29,5.993516225375442,4.262499999999999,23.1,4.875322991540627,0.3307585703208173,0.30848387723387727,0.3090964590964591,2.3365384615384617,0.4230769230769231,1.9134615384615385,1.2980769230769231,0.2980769230769231,0.0673076923076923,0.6153846153846154,0.25
kennalu01,Luke Kennard,140,3032.1166666666686,21.657976190476205,0,0.0,1,0.007142857142857143,58,0.4142857142857143,0.7415606150834692,1.8131868131868132,0.325141690155669,16.401785714285715,42.5,9.466178740851628,8.792857142857143,28,6.377226149411669,6.192857142857143,21.0,5.751879803543276,0.41938347716709073,0.3686252834467121,0.4292006802721089,2.6785714285714284,0.2357142857142857,2.442857142857143,1.75,0.5214285714285715,0.17142857142857143,0.9214285714285714,0.45714285714285713
ricegl02,Glen Rice,16,151.2166666666667,9.451041666666669,0,0.0,0,0.0,0,0.0,0.7413171279510774,3.2278481012658227,0.7544678886111476,6.125,17.75,5.490901565316938,2.6875,8,2.7980648074457934,0.9375000000000001,5.6,2.3136911346734825,0.24583333333333335,0.2,0.14166666666666666,1.5,0.375,1.125,0.5625,0.375,0.0625,0.6875,0.375
boykiea01,Earl Boykins,110,1659.4499999999996,15.085909090909087,0,0.0,0,0.0,27,0.24545454545454545,0.7405662737022213,2.1634615384615383,0.41769116035945986,11.920454545454545,41.75,9.233833617611456,6.372727272727273,26,5.703466016716197,4.642727272727273,20.1,5.125640870038317,0.3965942220287141,0.1795454545454546,0.40459387834387833,0.9727272727272728,0.20909090909090908,0.7636363636363637,2.3545454545454545,0.4818181818181818,0.05454545454545454,0.9090909090909091,0.37272727272727274
hezonma01,Mario Hezonja,277,5236.4,18.903971119133573,1,0.0036101083032490976,3,0.010830324909747292,98,0.35379061371841153,0.7402916214754091,5.09433962264151,0.4305862004146819,14.974729241877256,57.0,10.806612492716152,7.32129963898917,30,5.957702459394375,4.81552346570397,23.9,5.30780913928231,0.37920389878873617,0.2564867342845682,0.41979444012253514,3.03971119133574,0.4223826714801444,2.6173285198555956,1.3176895306859207,0.7472924187725631,0.2563176895306859,1.187725631768953,0.3104693140794224
datomlu01,Luigi Datome,58,460.40000000000015,7.937931034482761,0,0.0,0,0.0,7,0.1206896551724138,0.7402013057771735,3.5869565217391304,0.6706865097915928,6.086206896551724,31.75,6.720705066287449,3.310344827586207,22,4.492515790136068,1.9086206896551723,17.1,3.9688826693508092,0.3229342975032631,0.16600985221674877,0.3426313628899836,1.3103448275862069,0.29310344827586204,1.0172413793103448,0.3620689655172414,0.13793103448275862,0.13793103448275862,0.3448275862068966,0.3448275862068966
harrejo01,Josh Harrellson,79,912.5999999999999,11.551898734177215,0,0.0,1,0.012658227848101266,10,0.12658227848101267,0.7400588558259086,3.0,0.5085392707487778,9.370253164556962,33.75,8.206066076257645,3.481012658227848,18,3.960901087241972,3.043037974683544,16.3,3.9822903970242725,0.3354174657972127,0.17552742616033756,0.3546413502109705,2.9746835443037973,1.0506329113924051,1.9240506329113924,0.3291139240506329,0.379746835443038,0.45569620253164556,0.4430379746835443,0.43037974683544306
waltode01,Derrick Walton,16,147.21666666666667,9.201041666666667,0,0.0,0,0.0,0,0.0,0.7399559384666652,1.7880794701986755,0.35634980696294444,5.96875,17.5,4.4654926939812585,1.8125,7,1.973786547054502,2.2375000000000007,9.8,2.3818410246417936,0.1875,0.21875000000000003,0.0625,1.0,0.125,0.875,1.0,0.4375,0.1875,0.125,0.5
tylerje01,Jeremy Tyler,104,1034.1833333333336,9.944070512820515,0,0.0,2,0.019230769230769232,14,0.1346153846153846,0.7395163726933544,4.0,0.653783650593225,8.132211538461538,34.5,8.555781892935162,3.5865384615384617,17,4.204968344138321,2.200961538461539,14.0,3.440266844253712,0.3250301633681606,0.0,0.3252269694860193,2.5865384615384617,0.9423076923076923,1.6442307692307692,0.2403846153846154,0.22115384615384615,0.40384615384615385,0.6538461538461539,0.4230769230769231
breweco01,Corey Brewer,734,16555.19999999999,22.55476839237056,0,0.0,4,0.005449591280653951,321,0.4373297002724796,0.7384908515803091,1.8208092485549132,0.3234390636261395,17.164509536784742,69.0,9.910759581838064,8.885558583106267,51,6.406254076867531,6.086784741144411,40.8,5.766848121856352,0.407266225183871,0.2238621127585705,0.4591669811506728,2.5899182561307903,0.6852861035422343,1.904632152588556,1.486376021798365,1.2397820163487738,0.26294277929155313,1.103542234332425,0.4904632152588556
simmojo02,Jonathon Simmons,283,5681.699999999998,20.076678445229675,0,0.0,0,0.0,102,0.36042402826855124,0.7384808200388785,3.0434782608695654,0.3690909313857222,15.208480565371024,49.25,9.701497772542616,8.254416961130742,35,6.446089027821823,5.316961130742049,28.3,5.378278675623664,0.42126952790755046,0.22424420887318422,0.450568424508354,2.3392226148409896,0.4876325088339223,1.8515901060070672,1.823321554770318,0.6007067137809188,0.2226148409893993,1.2756183745583038,0.5936395759717314
diawbo01,Boris Diaw,659,16368.816666666671,24.838872028325753,1,0.0015174506828528073,16,0.024279210925644917,256,0.3884673748103187,0.7380523162700803,1.6806282722513088,0.27596406830797504,18.788315629742034,67.25,9.85388850084861,7.848254931714719,27,5.436679644041235,6.671168437025797,30.3,5.472908158252603,0.47476042521454476,0.262602066623311,0.5148233110676209,4.006069802731411,1.0182094081942337,2.9878603945371776,2.9969650986342944,0.5584218512898331,0.37784522003034904,1.5174506828528074,0.6327769347496206
watsocj01,C.J. Watson,514,9974.183333333336,19.40502594033723,0,0.0,1,0.0019455252918287938,132,0.25680933852140075,0.7380239141453323,2.0913461538461537,0.3301824594048742,14.700389105058365,62.25,9.332992362420322,6.856031128404669,40,5.575172320259581,5.212645914396896,36.8,5.4738413554213,0.37242136012542904,0.29404993514915706,0.37837061069064964,1.8521400778210118,0.32879377431906615,1.5233463035019454,2.482490272373541,0.8560311284046692,0.11284046692607004,1.0797665369649805,0.5603112840466926
leslitr01,Travis Leslie,10,45.28333333333334,4.528333333333334,0,0.0,0,0.0,0,0.0,0.7376293529881639,2.031700288184438,0.6529138718331107,3.975,11.75,3.988612262150556,1.4,6,2.1186998109427604,1.2599999999999998,7.1,2.48068091010871,0.2166666666666667,0.0,0.2166666666666667,0.9,0.6,0.3,0.5,0.2,0.2,0.2,0.5
satorto01,Tomá Satoranský,226,4621.216666666668,20.447861356932158,1,0.004424778761061947,8,0.035398230088495575,70,0.30973451327433627,0.7374121818718,4.2105263157894735,0.41630488140242494,16.30199115044248,54.5,12.071283942385712,6.20353982300885,25,5.319413989504899,6.315486725663719,25.3,6.000331767294269,0.4333569454144674,0.24825115887062787,0.45067425200168565,2.6946902654867255,0.8185840707964602,1.8761061946902655,3.47787610619469,0.7123893805309734,0.1504424778761062,1.0884955752212389,0.4911504424778761
knoxke01,Kevin Knox,75,2157.9333333333334,28.772444444444446,0,0.0,3,0.04,52,0.6933333333333334,0.7371044293556728,1.2186742118027485,0.23488528263955546,21.983333333333334,50.25,10.64240096022501,12.84,31,6.712312204831889,6.545333333333336,21.1,5.6428930028347555,0.35289156164475866,0.3208835978835979,0.37797764762470637,4.466666666666667,0.8133333333333334,3.6533333333333333,1.0933333333333333,0.5733333333333334,0.32,1.52,0.2
obryapa01,Patrick O'Bryant,7,32.36666666666667,4.623809523809524,0,0.0,0,0.0,0,0.0,0.7368763596840396,1.4796905222437138,0.5984711244676123,3.75,12.75,4.444097208657794,1.1428571428571428,3,1.2149857925879117,0.5285714285714286,2.2,1.2724180205607034,0.3333333333333333,0.0,0.35714285714285715,1.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.42857142857142855
freeljo01,Joel Freeland,162,1852.6833333333332,11.436316872427982,0,0.0,1,0.006172839506172839,10,0.06172839506172839,0.7364060815809511,3.2547169811320753,0.4925030590172654,8.520061728395062,30.5,6.210213636608245,2.950617283950617,16,2.97985465720805,2.498765432098765,12.3,3.1728465119060534,0.365159634604079,0.0,0.3692748609415276,3.253086419753086,1.1975308641975309,2.0555555555555554,0.4074074074074074,0.20987654320987653,0.35185185185185186,0.48148148148148145,0.5493827160493827
inglejo01,Joe Ingles,433,10898.416666666664,25.169553502694374,0,0.0,11,0.025404157043879907,180,0.41570438799076215,0.7361543087558025,1.5833333333333333,0.2948625315774644,19.650115473441108,49.75,11.085107679005809,8.120092378752886,27,5.902321262667994,6.899538106235562,27.1,5.770891978767644,0.4164505881595951,0.3589670209185222,0.4223816855456579,3.1732101616628174,0.3071593533487298,2.8660508083140877,3.376443418013857,1.0392609699769053,0.15935334872979215,1.5519630484988454,0.5427251732101617
ennisty01,Tyler Ennis,187,2353.7833333333338,12.587076648841357,0,0.0,1,0.0053475935828877,27,0.1443850267379679,0.7357818058975482,2.1,0.45400194618454837,9.764705882352942,45.5,8.748278496958218,4.192513368983957,22,4.392729525166774,2.992513368983957,20.1,4.141067286662916,0.3382130198975118,0.17299465240641712,0.34878193701723115,1.358288770053476,0.2727272727272727,1.085561497326203,1.9358288770053476,0.5240641711229946,0.0962566844919786,0.9144385026737968,0.41711229946524064
mcrobjo01,Josh McRoberts,407,8250.76666666667,20.27215397215398,0,0.0,12,0.029484029484029485,107,0.2628992628992629,0.7339876227534101,2.1905940594059405,0.3354819564345025,15.946560196560197,49.75,10.377232110090226,5.702702702702703,24,4.684905808135427,5.459459459459463,22.7,5.105367860192292,0.4098433371160642,0.16158886158886165,0.44038213356395145,4.076167076167076,1.1031941031941033,2.972972972972973,2.2285012285012287,0.5405405405405406,0.44963144963144963,0.9361179361179361,0.45454545454545453
bogdabo02,Bojan Bogdanovi?,429,11944.533333333335,27.842735042735047,0,0.0,2,0.004662004662004662,292,0.6806526806526807,0.7329927001797659,1.998706338939198,0.29363231652835486,20.982517482517483,57.5,10.295232301092351,13.125874125874127,44,7.347070558246805,8.5009324009324,33.9,6.823964716768402,0.43104468301683396,0.3444947308583671,0.4719477233463247,3.4358974358974357,0.4731934731934732,2.9627039627039626,1.400932400932401,0.5710955710955711,0.07692307692307693,1.3962703962703962,0.43356643356643354
turkohe01,Hedo Türko?lu,314,7165.266666666659,22.819320594479805,1,0.0031847133757961785,7,0.022292993630573247,121,0.3853503184713376,0.7327789901946212,2.8448275862068964,0.350128151183237,17.653662420382165,56.5,11.805925069028522,7.509554140127388,26,5.8299851044531605,5.592675159235666,24.5,5.613320861612963,0.37681090141281226,0.3007013952077647,0.3747668909293113,3.2261146496815285,0.36942675159235666,2.856687898089172,2.767515923566879,0.697452229299363,0.2929936305732484,1.3152866242038217,0.5796178343949044
ochefda01,Daniel Ochefu,23,80.0166666666667,3.478985507246378,0,0.0,0,0.0,0,0.0,0.7321768210995169,3.1451612903225805,0.9169940143484586,2.5760869565217392,15.25,3.688460801337592,1.0434782608695652,8,2.0775479618042123,0.44347826086956527,8.4,2.1189247030588896,0.22826086956521738,0.0,0.22826086956521738,1.0,0.21739130434782608,0.782608695652174,0.13043478260869565,0.08695652173913043,0.0,0.17391304347826086,0.5652173913043478
nealga01,Gary Neal,397,8327.933333333327,20.977162048698556,0,0.0,0,0.0,185,0.4659949622166247,0.7320789132451192,3.1690140845070425,0.3153285268134255,15.553526448362721,38.75,8.064927508327429,9.594458438287154,29,5.721152451662356,5.649370277078079,22.8,5.338206188366868,0.40598588182177575,0.3609901643276957,0.41704093555478955,2.138539042821159,0.2216624685138539,1.9168765743073048,1.5516372795969773,0.380352644836272,0.030226700251889168,1.0050377833753148,0.5994962216624685
hillgr01,Grant Hill,223,6126.599999999996,27.47354260089684,0,0.0,6,0.026905829596412557,125,0.5605381165919282,0.7316344062143647,1.3425715583825535,0.25393354764671994,20.845291479820627,56.25,10.48589519307924,10.493273542600896,34,6.605941875650819,7.834977578475338,26.6,6.189415250905669,0.44350301249206553,0.2008434764040146,0.46059162135690307,4.1076233183856505,0.7130044843049327,3.3946188340807173,2.192825112107623,0.7219730941704036,0.47085201793721976,1.3946188340807175,0.547085201793722
kellyry01,Ryan Kelly,163,3125.0833333333317,19.172290388548046,0,0.0,2,0.012269938650306749,36,0.22085889570552147,0.7315536362898676,1.9370860927152318,0.3685381184081838,13.868098159509202,46.25,10.039555751825322,6.0184049079754605,26,5.315331183296477,4.465030674846625,21.3,5.186194086610287,0.3757239342316934,0.2391323400525855,0.3852225143636186,3.0920245398773005,0.4723926380368098,2.6196319018404908,1.3190184049079754,0.48466257668711654,0.5153374233128835,0.6503067484662577,0.2147239263803681
favervi01,Vítor Faverani,37,487.65000000000003,13.179729729729731,0,0.0,1,0.02702702702702703,6,0.16216216216216217,0.7314720016825949,1.5799373040752351,0.3993904743105075,11.27027027027027,50.0,10.795346602043784,4.4324324324324325,13,3.8118276495704824,2.978378378378378,17.7,4.2538306354478985,0.38154225654225654,0.1981981981981982,0.419047619047619,3.4594594594594597,1.135135135135135,2.324324324324324,0.43243243243243246,0.3783783783783784,0.7297297297297297,1.1081081081081081,0.35135135135135137
harrian01,Andrew Harrison,151,3104.7499999999995,20.561258278145694,0,0.0,0,0.0,40,0.26490066225165565,0.7311665053169566,2.317073170731707,0.34797645587469156,15.211920529801324,43.25,9.790248053733999,6.960264900662252,28,5.281263478502074,4.894701986754967,20.2,5.2950642184266945,0.36811816770426037,0.2724219489120152,0.37778828970881945,1.9735099337748345,0.3708609271523179,1.6026490066225165,2.728476821192053,0.6490066225165563,0.33112582781456956,1.1986754966887416,0.41721854304635764
randlch01,Chasson Randle,75,1041.8500000000001,13.891333333333336,0,0.0,0,0.0,17,0.22666666666666666,0.7310902925370566,1.4849833147942157,0.3896888589875044,10.566666666666666,26.75,7.02809676542264,5.44,20,4.523930364842714,3.726666666666666,15.2,4.119509723299649,0.353959595959596,0.2968412698412698,0.3426666666666667,1.1733333333333333,0.21333333333333335,0.96,1.7466666666666666,0.4533333333333333,0.06666666666666667,0.8266666666666667,0.36
