,p1,p2,p3,team,date,venue
1748,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/1/2016,Location.AWAY
1749,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/1/2016,Location.AWAY
1750,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/1/2016,Location.AWAY
1751,Rudy Gay,Arron Afflalo,Ty Lawson,Team.SACRAMENTO_KINGS,11/1/2016,Location.AWAY
1752,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/1/2016,Location.HOME
1753,Dante Cunningham,Anthony Davis,Tim Frazier,Team.NEW_ORLEANS_PELICANS,11/1/2016,Location.HOME
1754,Joe Johnson,Rudy Gobert,Rodney Hood,Team.UTAH_JAZZ,11/1/2016,Location.AWAY
1755,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/1/2016,Location.HOME
1756,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,11/1/2016,Location.AWAY
1757,Kawhi Leonard,LaMarcus Aldridge,Tony Parker,Team.SAN_ANTONIO_SPURS,11/1/2016,Location.HOME
1758,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/1/2016,Location.AWAY
1759,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/1/2016,Location.HOME
1760,Andrew Harrison,Troy Williams,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/1/2016,Location.AWAY
1761,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/1/2016,Location.HOME
1762,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/1/2016,Location.HOME
1763,John Wall,Bradley Beal,Otto Porter,Team.WASHINGTON_WIZARDS,11/2/2016,Location.HOME
1764,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/2/2016,Location.AWAY
1765,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/2/2016,Location.AWAY
1766,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,11/2/2016,Location.HOME
1767,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/2/2016,Location.HOME
1768,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/2/2016,Location.AWAY
1769,Harrison Barnes,Wesley Matthews,Seth Curry,Team.DALLAS_MAVERICKS,11/2/2016,Location.AWAY
1770,DeMar DeRozan,Kyle Lowry,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,11/2/2016,Location.AWAY
1771,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/2/2016,Location.AWAY
1772,Lance Stephenson,Anthony Davis,Ömer A??k,Team.NEW_ORLEANS_PELICANS,11/2/2016,Location.AWAY
1773,George Hill,Rodney Hood,Joe Johnson,Team.UTAH_JAZZ,11/2/2016,Location.HOME
1774,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/2/2016,Location.HOME
1775,Brook Lopez,Rondae Hollis-Jefferson,Trevor Booker,Team.BROOKLYN_NETS,11/2/2016,Location.HOME
1776,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/2/2016,Location.HOME
1777,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/2/2016,Location.AWAY
1778,Isaiah Thomas,Marcus Smart,Jae Crowder,Team.BOSTON_CELTICS,11/2/2016,Location.HOME
1779,Marc Gasol,Mike Conley,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/2/2016,Location.HOME
1780,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/2/2016,Location.AWAY
1781,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/2/2016,Location.HOME
1782,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/2/2016,Location.AWAY
1783,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/3/2016,Location.HOME
1784,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/3/2016,Location.HOME
1785,DeMarcus Cousins,Ty Lawson,Rudy Gay,Team.SACRAMENTO_KINGS,11/3/2016,Location.AWAY
1786,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/3/2016,Location.AWAY
1787,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/3/2016,Location.HOME
1788,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/3/2016,Location.AWAY
1789,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,11/3/2016,Location.HOME
1790,Wilson Chandler,Danilo Gallinari,Jameer Nelson,Team.DENVER_NUGGETS,11/3/2016,Location.AWAY
1791,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/3/2016,Location.HOME
1792,Avery Bradley,Jaylen Brown,Isaiah Thomas,Team.BOSTON_CELTICS,11/3/2016,Location.AWAY
1793,John Wall,Bradley Beal,Otto Porter,Team.WASHINGTON_WIZARDS,11/4/2016,Location.HOME
1794,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/4/2016,Location.HOME
1795,Hassan Whiteside,Goran Dragi?,Tyler Johnson,Team.MIAMI_HEAT,11/4/2016,Location.AWAY
1796,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,11/4/2016,Location.AWAY
1797,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/4/2016,Location.AWAY
1798,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/4/2016,Location.HOME
1799,Harrison Barnes,Wesley Matthews,Seth Curry,Team.DALLAS_MAVERICKS,11/4/2016,Location.HOME
1800,DeMar DeRozan,Kyle Lowry,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,11/4/2016,Location.HOME
1801,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/4/2016,Location.AWAY
1802,Anthony Davis,E'Twaun Moore,Solomon Hill,Team.NEW_ORLEANS_PELICANS,11/4/2016,Location.HOME
1803,Rudy Gobert,Trey Lyles,Dante Exum,Team.UTAH_JAZZ,11/4/2016,Location.HOME
1804,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/4/2016,Location.AWAY
1805,Brook Lopez,Rondae Hollis-Jefferson,Trevor Booker,Team.BROOKLYN_NETS,11/4/2016,Location.HOME
1806,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/4/2016,Location.AWAY
1807,Kawhi Leonard,Patty Mills,LaMarcus Aldridge,Team.SAN_ANTONIO_SPURS,11/4/2016,Location.AWAY
1808,Marc Gasol,Mike Conley,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/4/2016,Location.HOME
1809,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/4/2016,Location.AWAY
1810,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/4/2016,Location.AWAY
1811,Markieff Morris,Marcin Gortat,Bradley Beal,Team.WASHINGTON_WIZARDS,11/5/2016,Location.AWAY
1812,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/5/2016,Location.AWAY
1813,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/5/2016,Location.HOME
1814,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/5/2016,Location.HOME
1815,Garrett Temple,DeMarcus Cousins,Jordan Farmar,Team.SACRAMENTO_KINGS,11/5/2016,Location.AWAY
1816,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/5/2016,Location.HOME
1817,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/5/2016,Location.AWAY
1818,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/5/2016,Location.HOME
1819,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/5/2016,Location.AWAY
1820,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,11/5/2016,Location.HOME
1821,Kawhi Leonard,LaMarcus Aldridge,Patty Mills,Team.SAN_ANTONIO_SPURS,11/5/2016,Location.HOME
1822,Wilson Chandler,Danilo Gallinari,Jameer Nelson,Team.DENVER_NUGGETS,11/5/2016,Location.AWAY
1823,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/5/2016,Location.AWAY
1824,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/5/2016,Location.AWAY
1825,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/5/2016,Location.HOME
1826,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/5/2016,Location.HOME
1827,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/6/2016,Location.HOME
1828,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/6/2016,Location.HOME
1829,Harrison Barnes,Wesley Matthews,Seth Curry,Team.DALLAS_MAVERICKS,11/6/2016,Location.HOME
1830,Kyle Lowry,DeMar DeRozan,Patrick Patterson,Team.TORONTO_RAPTORS,11/6/2016,Location.HOME
1831,Arron Afflalo,Ty Lawson,DeMarcus Cousins,Team.SACRAMENTO_KINGS,11/6/2016,Location.AWAY
1832,Rodney Hood,Gordon Hayward,George Hill,Team.UTAH_JAZZ,11/6/2016,Location.AWAY
1833,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,11/6/2016,Location.AWAY
1834,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/6/2016,Location.AWAY
1835,Wilson Chandler,Danilo Gallinari,Jameer Nelson,Team.DENVER_NUGGETS,11/6/2016,Location.AWAY
1836,Avery Bradley,Isaiah Thomas,Marcus Smart,Team.BOSTON_CELTICS,11/6/2016,Location.HOME
1837,Marc Gasol,Mike Conley,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/6/2016,Location.HOME
1838,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/6/2016,Location.AWAY
1839,John Wall,Bradley Beal,Otto Porter,Team.WASHINGTON_WIZARDS,11/7/2016,Location.HOME
1840,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/7/2016,Location.HOME
1841,Hassan Whiteside,Goran Dragi?,Tyler Johnson,Team.MIAMI_HEAT,11/7/2016,Location.AWAY
1842,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/7/2016,Location.HOME
1843,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,11/7/2016,Location.HOME
1844,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/7/2016,Location.AWAY
1845,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/7/2016,Location.HOME
1846,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/7/2016,Location.HOME
1847,Anthony Davis,Tim Frazier,Solomon Hill,Team.NEW_ORLEANS_PELICANS,11/7/2016,Location.AWAY
1848,Rudy Gobert,Gordon Hayward,Joe Ingles,Team.UTAH_JAZZ,11/7/2016,Location.AWAY
1849,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/7/2016,Location.AWAY
1850,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/7/2016,Location.HOME
1851,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/7/2016,Location.AWAY
1852,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/7/2016,Location.AWAY
1853,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/8/2016,Location.HOME
1854,Harrison Barnes,Wesley Matthews,Seth Curry,Team.DALLAS_MAVERICKS,11/8/2016,Location.AWAY
1855,Darren Collison,DeMarcus Cousins,Ty Lawson,Team.SACRAMENTO_KINGS,11/8/2016,Location.HOME
1856,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/8/2016,Location.HOME
1857,Anthony Davis,E'Twaun Moore,Tim Frazier,Team.NEW_ORLEANS_PELICANS,11/8/2016,Location.AWAY
1858,Brook Lopez,Rondae Hollis-Jefferson,Trevor Booker,Team.BROOKLYN_NETS,11/8/2016,Location.HOME
1859,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/8/2016,Location.AWAY
1860,Danilo Gallinari,Emmanuel Mudiay,Gary Harris,Team.DENVER_NUGGETS,11/8/2016,Location.AWAY
1861,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/8/2016,Location.AWAY
1862,Marc Gasol,Mike Conley,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/8/2016,Location.HOME
1863,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/8/2016,Location.AWAY
1864,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/8/2016,Location.HOME
1865,John Wall,Bradley Beal,Otto Porter,Team.WASHINGTON_WIZARDS,11/9/2016,Location.HOME
1866,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/9/2016,Location.AWAY
1867,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/9/2016,Location.AWAY
1868,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,11/9/2016,Location.HOME
1869,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/9/2016,Location.HOME
1870,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/9/2016,Location.HOME
1871,Justin Anderson,Seth Curry,Dorian Finney-Smith,Team.DALLAS_MAVERICKS,11/9/2016,Location.AWAY
1872,Kyle Lowry,DeMar DeRozan,Patrick Patterson,Team.TORONTO_RAPTORS,11/9/2016,Location.AWAY
1873,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/9/2016,Location.HOME
1874,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/9/2016,Location.HOME
1875,Rudy Gobert,Gordon Hayward,Joe Ingles,Team.UTAH_JAZZ,11/9/2016,Location.AWAY
1876,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/9/2016,Location.HOME
1877,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/9/2016,Location.HOME
1878,Brook Lopez,Rondae Hollis-Jefferson,Trevor Booker,Team.BROOKLYN_NETS,11/9/2016,Location.AWAY
1879,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/9/2016,Location.HOME
1880,Kawhi Leonard,LaMarcus Aldridge,Danny Green,Team.SAN_ANTONIO_SPURS,11/9/2016,Location.HOME
1881,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/9/2016,Location.AWAY
1882,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/9/2016,Location.AWAY
1883,Avery Bradley,Marcus Smart,Isaiah Thomas,Team.BOSTON_CELTICS,11/9/2016,Location.AWAY
1884,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/9/2016,Location.AWAY
1885,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/9/2016,Location.HOME
1886,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/9/2016,Location.AWAY
1887,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/10/2016,Location.AWAY
1888,Hassan Whiteside,Goran Dragi?,Tyler Johnson,Team.MIAMI_HEAT,11/10/2016,Location.HOME
1889,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/10/2016,Location.AWAY
1890,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/10/2016,Location.AWAY
1891,Darren Collison,DeMarcus Cousins,Ty Lawson,Team.SACRAMENTO_KINGS,11/10/2016,Location.HOME
1892,Anthony Davis,Tim Frazier,Terrence Jones,Team.NEW_ORLEANS_PELICANS,11/10/2016,Location.AWAY
1893,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,11/10/2016,Location.HOME
1894,Juan Hernangómez,Kenneth Faried,Jamal Murray,Team.DENVER_NUGGETS,11/10/2016,Location.HOME
1895,John Wall,Otto Porter,Markieff Morris,Team.WASHINGTON_WIZARDS,11/11/2016,Location.HOME
1896,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/11/2016,Location.HOME
1897,Nicolas Batum,Marvin Williams,Kemba Walker,Team.CHARLOTTE_HORNETS,11/11/2016,Location.HOME
1898,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/11/2016,Location.AWAY
1899,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/11/2016,Location.HOME
1900,DeMar DeRozan,Kyle Lowry,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,11/11/2016,Location.AWAY
1901,Darren Collison,DeMarcus Cousins,Ty Lawson,Team.SACRAMENTO_KINGS,11/11/2016,Location.AWAY
1902,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/11/2016,Location.HOME
1903,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/11/2016,Location.AWAY
1904,Rudy Gobert,Gordon Hayward,Joe Ingles,Team.UTAH_JAZZ,11/11/2016,Location.AWAY
1905,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/11/2016,Location.AWAY
1906,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/11/2016,Location.AWAY
1907,LaMarcus Aldridge,Kawhi Leonard,Pau Gasol,Team.SAN_ANTONIO_SPURS,11/11/2016,Location.HOME
1908,Marcus Smart,Avery Bradley,Kelly Olynyk,Team.BOSTON_CELTICS,11/11/2016,Location.HOME
1909,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/11/2016,Location.AWAY
1910,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/11/2016,Location.HOME
1911,Markieff Morris,Sheldon Mac,Marcin Gortat,Team.WASHINGTON_WIZARDS,11/12/2016,Location.AWAY
1912,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/12/2016,Location.HOME
1913,Justise Winslow,Josh Richardson,Hassan Whiteside,Team.MIAMI_HEAT,11/12/2016,Location.HOME
1914,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/12/2016,Location.AWAY
1915,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/12/2016,Location.AWAY
1916,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/12/2016,Location.AWAY
1917,DeMar DeRozan,Kyle Lowry,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,11/12/2016,Location.HOME
1918,Anthony Davis,Tim Frazier,Buddy Hield,Team.NEW_ORLEANS_PELICANS,11/12/2016,Location.HOME
1919,Rudy Gobert,Gordon Hayward,Joe Ingles,Team.UTAH_JAZZ,11/12/2016,Location.AWAY
1920,Jeff Teague,Monta Ellis,C.J. Miles,Team.INDIANA_PACERS,11/12/2016,Location.HOME
1921,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/12/2016,Location.AWAY
1922,Brook Lopez,Rondae Hollis-Jefferson,Trevor Booker,Team.BROOKLYN_NETS,11/12/2016,Location.AWAY
1923,Giannis Antetokounmpo,Tony Snell,Malcolm Brogdon,Team.MILWAUKEE_BUCKS,11/12/2016,Location.HOME
1924,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/12/2016,Location.HOME
1925,Kawhi Leonard,LaMarcus Aldridge,Danny Green,Team.SAN_ANTONIO_SPURS,11/12/2016,Location.AWAY
1926,Wilson Chandler,Danilo Gallinari,Jameer Nelson,Team.DENVER_NUGGETS,11/12/2016,Location.HOME
1927,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/12/2016,Location.HOME
1928,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/12/2016,Location.HOME
1929,Avery Bradley,Marcus Smart,Amir Johnson,Team.BOSTON_CELTICS,11/12/2016,Location.AWAY
1930,Marc Gasol,Mike Conley,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/12/2016,Location.AWAY
1931,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/12/2016,Location.AWAY
1932,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/12/2016,Location.HOME
1933,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,11/13/2016,Location.AWAY
1934,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/13/2016,Location.AWAY
1935,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/13/2016,Location.AWAY
1936,Klay Thompson,Stephen Curry,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/13/2016,Location.HOME
1937,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/13/2016,Location.HOME
1938,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/13/2016,Location.HOME
1939,Devin Booker,Eric Bledsoe,T.J. Warren,Team.PHOENIX_SUNS,11/13/2016,Location.AWAY
1940,Wilson Chandler,Danilo Gallinari,Jameer Nelson,Team.DENVER_NUGGETS,11/13/2016,Location.AWAY
1941,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/13/2016,Location.HOME
1942,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/13/2016,Location.HOME
1943,Dion Waiters,Justise Winslow,Hassan Whiteside,Team.MIAMI_HEAT,11/14/2016,Location.AWAY
1944,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/14/2016,Location.AWAY
1945,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/14/2016,Location.HOME
1946,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/14/2016,Location.AWAY
1947,Harrison Barnes,Wesley Matthews,Seth Curry,Team.DALLAS_MAVERICKS,11/14/2016,Location.AWAY
1948,Russell Westbrook,Andre Roberson,Steven Adams,Team.OKLAHOMA_CITY_THUNDER,11/14/2016,Location.AWAY
1949,Anthony Davis,Solomon Hill,Langston Galloway,Team.NEW_ORLEANS_PELICANS,11/14/2016,Location.HOME
1950,Rudy Gobert,Gordon Hayward,Joe Ingles,Team.UTAH_JAZZ,11/14/2016,Location.HOME
1951,Paul George,Jeff Teague,Myles Turner,Team.INDIANA_PACERS,11/14/2016,Location.HOME
1952,DeAndre Jordan,J.J. Redick,Jamal Crawford,Team.LOS_ANGELES_CLIPPERS,11/14/2016,Location.HOME
1953,Randy Foye,Yogi Ferrell,Anthony Bennett,Team.BROOKLYN_NETS,11/14/2016,Location.AWAY
1954,Kawhi Leonard,LaMarcus Aldridge,Danny Green,Team.SAN_ANTONIO_SPURS,11/14/2016,Location.HOME
1955,James Harden,Trevor Ariza,Eric Gordon,Team.HOUSTON_ROCKETS,11/14/2016,Location.HOME
1956,Marcus Smart,Isaiah Thomas,Kelly Olynyk,Team.BOSTON_CELTICS,11/14/2016,Location.AWAY
1957,Marc Gasol,Mike Conley,JaMychal Green,Team.MEMPHIS_GRIZZLIES,11/14/2016,Location.AWAY
1958,Tobias Harris,Marcus Morris,Kentavious Caldwell-Pope,Team.DETROIT_PISTONS,11/14/2016,Location.HOME
1959,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,11/15/2016,Location.AWAY
1960,Josh Richardson,Hassan Whiteside,Rodney McGruder,Team.MIAMI_HEAT,11/15/2016,Location.HOME
1961,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,11/15/2016,Location.AWAY
1962,Jordan Clarkson,Brandon Ingram,Julius Randle,Team.LOS_ANGELES_LAKERS,11/15/2016,Location.HOME
1963,DeMar DeRozan,Kyle Lowry,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,11/15/2016,Location.AWAY
1964,LeBron James,Kyrie Irving,Tristan Thompson,Team.CLEVELAND_CAVALIERS,11/15/2016,Location.HOME
1965,Brook Lopez,Rondae Hollis-Jefferson,Trevor Booker,Team.BROOKLYN_NETS,11/15/2016,Location.AWAY
1966,Andrew Wiggins,Karl-Anthony Towns,Gorgui Dieng,Team.MINNESOTA_TIMBERWOLVES,11/15/2016,Location.HOME
1967,Dennis Schröder,Paul Millsap,Dwight Howard,Team.ATLANTA_HAWKS,11/15/2016,Location.AWAY
1968,CJ McCollum,Damian Lillard,Allen Crabbe,Team.PORTLAND_TRAIL_BLAZERS,11/15/2016,Location.HOME
1969,Otto Porter,Marcin Gortat,Marcus Thornton,Team.WASHINGTON_WIZARDS,11/16/2016,Location.AWAY
1970,Nik Stauskas,T.J. McConnell,Dario ?ari?,Team.PHILADELPHIA_76ERS,11/16/2016,Location.HOME
1971,Carmelo Anthony,Courtney Lee,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/16/2016,Location.HOME
1972,Elfrid Payton,Aaron Gordon,Evan Fournier,Team.ORLANDO_MAGIC,11/16/2016,Location.HOME
1973,Harrison Barnes,Wesley Matthews,Seth Curry,Team.DALLAS_MAVERICKS,11/16/2016,Location.AWAY
1974,DeMar DeRozan,Kyle Lowry,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,11/16/2016,Location.HOME
