,p1,p2,p3,team,date,venue
4046,clarkjo01,ingrabr01,randlju01,Team.LOS_ANGELES_LAKERS,4/9/17,Location.HOME
4047,brussni01,poweldw01,ferreyo01,Team.DALLAS_MAVERICKS,4/9/17,Location.AWAY
4048,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/9/17,Location.AWAY
4049,templga01,hieldbu01,labissk01,Team.SACRAMENTO_KINGS,4/9/17,Location.HOME
4050,westbru01,roberan03,adamsst01,Team.OKLAHOMA_CITY_THUNDER,4/9/17,Location.AWAY
4051,jamesle01,irvinky01,loveke01,Team.CLEVELAND_CAVALIERS,4/9/17,Location.AWAY
4052,bendedr01,ulisty01,warretj01,Team.PHOENIX_SUNS,4/9/17,Location.HOME
4053,chandwi01,gallida01,murraja01,Team.DENVER_NUGGETS,4/9/17,Location.HOME
4054,willitr02,hardeja01,willilo02,Team.HOUSTON_ROCKETS,4/9/17,Location.AWAY
4055,wiggian01,townska01,dienggo01,Team.MINNESOTA_TIMBERWOLVES,4/9/17,Location.AWAY
4056,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/9/17,Location.HOME
4057,ellenhe01,johnsst04,smithis01,Team.DETROIT_PISTONS,4/9/17,Location.AWAY
4058,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/9/17,Location.HOME
4059,oubreke01,bealbr01,jennibr01,Team.WASHINGTON_WIZARDS,4/10/17,Location.AWAY
4060,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/10/17,Location.HOME
4061,whiteha01,dragigo01,johnsty01,Team.MIAMI_HEAT,4/10/17,Location.HOME
4062,stausni01,mccontj01,saricda01,Team.PHILADELPHIA_76ERS,4/10/17,Location.HOME
4063,kiddgmi01,batumni01,zelleco01,Team.CHARLOTTE_HORNETS,4/10/17,Location.AWAY
4064,paytoel01,gordoaa01,fournev01,Team.ORLANDO_MAGIC,4/10/17,Location.AWAY
4065,duranke01,curryst01,mccawpa01,Team.GOLDEN_STATE_WARRIORS,4/10/17,Location.HOME
4066,willide01,smithjr01,shumpim01,Team.CLEVELAND_CAVALIERS,4/10/17,Location.AWAY
4067,exumda01,inglejo01,goberru01,Team.UTAH_JAZZ,4/10/17,Location.AWAY
4068,georgpa01,teaguje01,turnemy01,Team.INDIANA_PACERS,4/10/17,Location.AWAY
4069,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/10/17,Location.HOME
4070,holliro01,lopezbr01,linje01,Team.BROOKLYN_NETS,4/10/17,Location.AWAY
4071,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/10/17,Location.HOME
4072,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/10/17,Location.AWAY
4073,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/10/17,Location.AWAY
4074,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/10/17,Location.HOME
4075,harrito02,morrima03,caldwke01,Team.DETROIT_PISTONS,4/10/17,Location.HOME
4076,vonleno01,napiesh01,connapa01,Team.PORTLAND_TRAIL_BLAZERS,4/10/17,Location.HOME
4077,lambje01,roberbr01,plumlmi01,Team.CHARLOTTE_HORNETS,4/11/17,Location.AWAY
4078,clarkjo01,ingrabr01,randlju01,Team.LOS_ANGELES_LAKERS,4/11/17,Location.HOME
4079,ferreyo01,finnedo01,bareajo01,Team.DALLAS_MAVERICKS,4/11/17,Location.HOME
4080,hieldbu01,lawsoty01,templga01,Team.SACRAMENTO_KINGS,4/11/17,Location.HOME
4081,oladivi01,sabondo01,chrisse01,Team.OKLAHOMA_CITY_THUNDER,4/11/17,Location.AWAY
4082,holidjr01,hillso01,diallch01,Team.NEW_ORLEANS_PELICANS,4/11/17,Location.AWAY
4083,chrisma01,warretj01,ulisty01,Team.PHOENIX_SUNS,4/11/17,Location.AWAY
4084,harriga01,plumlma01,murraja01,Team.DENVER_NUGGETS,4/11/17,Location.AWAY
4085,wiggian01,townska01,dienggo01,Team.MINNESOTA_TIMBERWOLVES,4/11/17,Location.HOME
4086,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/11/17,Location.HOME
4087,mcclesh01,burketr01,satorto01,Team.WASHINGTON_WIZARDS,4/12/17,Location.AWAY
4088,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/12/17,Location.HOME
4089,whiteha01,dragigo01,johnsty01,Team.MIAMI_HEAT,4/12/17,Location.HOME
4090,anderju01,holmeri01,poythal01,Team.PHILADELPHIA_76ERS,4/12/17,Location.AWAY
4091,bakerro01,plumlma02,randlch01,Team.NEW_YORK_KNICKS,4/12/17,Location.HOME
4092,paytoel01,gordoaa01,fournev01,Team.ORLANDO_MAGIC,4/12/17,Location.HOME
4093,clarkjo01,ingrabr01,randlju01,Team.LOS_ANGELES_LAKERS,4/12/17,Location.AWAY
4094,brussni01,poweldw01,finnedo01,Team.DALLAS_MAVERICKS,4/12/17,Location.AWAY
4095,powelno01,siakapa01,wrighde01,Team.TORONTO_RAPTORS,4/12/17,Location.AWAY
4096,curryst01,mccawpa01,mcadoja01,Team.GOLDEN_STATE_WARRIORS,4/12/17,Location.HOME
4097,gallola01,hieldbu01,caulewi01,Team.SACRAMENTO_KINGS,4/12/17,Location.AWAY
4098,singlky01,oladivi01,huestjo01,Team.OKLAHOMA_CITY_THUNDER,4/12/17,Location.HOME
4099,jonesja02,shumpim01,willide02,Team.CLEVELAND_CAVALIERS,4/12/17,Location.HOME
4100,hillso01,diallch01,fraziti01,Team.NEW_ORLEANS_PELICANS,4/12/17,Location.AWAY
4101,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,4/12/17,Location.HOME
4102,georgpa01,teaguje01,turnemy01,Team.INDIANA_PACERS,4/12/17,Location.HOME
4103,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/12/17,Location.HOME
4104,dinwisp01,holliro01,hamilju01,Team.BROOKLYN_NETS,4/12/17,Location.AWAY
4105,vaughra01,beaslmi01,paytoga02,Team.MILWAUKEE_BUCKS,4/12/17,Location.AWAY
4106,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/12/17,Location.AWAY
4107,murraja01,jokicni01,beaslma01,Team.DENVER_NUGGETS,4/12/17,Location.AWAY
4108,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/12/17,Location.HOME
4109,wiggian01,townska01,dienggo01,Team.MINNESOTA_TIMBERWOLVES,4/12/17,Location.AWAY
4110,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/12/17,Location.HOME
4111,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/12/17,Location.HOME
4112,smithis01,harrito02,bullore01,Team.DETROIT_PISTONS,4/12/17,Location.AWAY
4113,bembrde01,caldejo01,humphkr01,Team.ATLANTA_HAWKS,4/12/17,Location.AWAY
4114,vonleno01,laymaja01,connapa01,Team.PORTLAND_TRAIL_BLAZERS,4/12/17,Location.HOME
4115,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/15/17,Location.HOME
4116,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,4/15/17,Location.HOME
4117,haywago01,hillge01,inglejo01,Team.UTAH_JAZZ,4/15/17,Location.AWAY
4118,georgpa01,teaguje01,turnemy01,Team.INDIANA_PACERS,4/15/17,Location.AWAY
4119,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/15/17,Location.HOME
4120,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/15/17,Location.AWAY
4121,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/15/17,Location.HOME
4122,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/15/17,Location.AWAY
4123,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/16/17,Location.HOME
4124,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/16/17,Location.AWAY
4125,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,4/16/17,Location.HOME
4126,westbru01,roberan03,adamsst01,Team.OKLAHOMA_CITY_THUNDER,4/16/17,Location.AWAY
4127,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/16/17,Location.HOME
4128,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/16/17,Location.HOME
4129,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/16/17,Location.AWAY
4130,mccolcj01,lillada01,crabbal01,Team.PORTLAND_TRAIL_BLAZERS,4/16/17,Location.AWAY
4131,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,4/17/17,Location.HOME
4132,georgpa01,teaguje01,turnemy01,Team.INDIANA_PACERS,4/17/17,Location.AWAY
4133,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/17/17,Location.HOME
4134,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/17/17,Location.AWAY
4135,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/18/17,Location.AWAY
4136,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/18/17,Location.HOME
4137,haywago01,hillge01,favorde01,Team.UTAH_JAZZ,4/18/17,Location.AWAY
4138,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/18/17,Location.HOME
4139,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/18/17,Location.AWAY
4140,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/18/17,Location.HOME
4141,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/19/17,Location.HOME
4142,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,4/19/17,Location.HOME
4143,westbru01,roberan03,adamsst01,Team.OKLAHOMA_CITY_THUNDER,4/19/17,Location.AWAY
4144,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/19/17,Location.HOME
4145,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/19/17,Location.AWAY
4146,mccolcj01,lillada01,crabbal01,Team.PORTLAND_TRAIL_BLAZERS,4/19/17,Location.AWAY
4147,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/20/17,Location.AWAY
4148,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,4/20/17,Location.AWAY
4149,georgpa01,teaguje01,turnemy01,Team.INDIANA_PACERS,4/20/17,Location.HOME
4150,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/20/17,Location.HOME
4151,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/20/17,Location.AWAY
4152,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/20/17,Location.HOME
4153,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/21/17,Location.HOME
4154,westbru01,roberan03,adamsst01,Team.OKLAHOMA_CITY_THUNDER,4/21/17,Location.HOME
4155,haywago01,favorde01,hillge01,Team.UTAH_JAZZ,4/21/17,Location.HOME
4156,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/21/17,Location.AWAY
4157,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/21/17,Location.AWAY
4158,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/21/17,Location.AWAY
4159,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/22/17,Location.AWAY
4160,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/22/17,Location.AWAY
4161,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,4/22/17,Location.AWAY
4162,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/22/17,Location.HOME
4163,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/22/17,Location.AWAY
4164,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/22/17,Location.HOME
4165,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/22/17,Location.HOME
4166,mccolcj01,lillada01,crabbal01,Team.PORTLAND_TRAIL_BLAZERS,4/22/17,Location.HOME
4167,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/23/17,Location.HOME
4168,westbru01,roberan03,adamsst01,Team.OKLAHOMA_CITY_THUNDER,4/23/17,Location.HOME
4169,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,4/23/17,Location.AWAY
4170,hillge01,inglejo01,hoodro01,Team.UTAH_JAZZ,4/23/17,Location.HOME
4171,georgpa01,teaguje01,turnemy01,Team.INDIANA_PACERS,4/23/17,Location.HOME
4172,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/23/17,Location.AWAY
4173,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/23/17,Location.AWAY
4174,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/23/17,Location.AWAY
4175,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/24/17,Location.AWAY
4176,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/24/17,Location.HOME
4177,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,4/24/17,Location.AWAY
4178,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/24/17,Location.AWAY
4179,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/24/17,Location.HOME
4180,mccolcj01,lillada01,crabbal01,Team.PORTLAND_TRAIL_BLAZERS,4/24/17,Location.HOME
4181,westbru01,roberan03,adamsst01,Team.OKLAHOMA_CITY_THUNDER,4/25/17,Location.AWAY
4182,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,4/25/17,Location.AWAY
4183,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/25/17,Location.HOME
4184,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/25/17,Location.HOME
4185,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,4/25/17,Location.HOME
4186,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/25/17,Location.AWAY
4187,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/26/17,Location.HOME
4188,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/26/17,Location.AWAY
4189,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/26/17,Location.HOME
4190,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/26/17,Location.AWAY
4191,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,4/27/17,Location.AWAY
4192,antetgi01,snellto01,brogdma01,Team.MILWAUKEE_BUCKS,4/27/17,Location.HOME
4193,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,4/27/17,Location.AWAY
4194,gasolma01,conlemi01,greenja01,Team.MEMPHIS_GRIZZLIES,4/27/17,Location.HOME
4195,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/28/17,Location.AWAY
4196,butleji01,lopezro01,wadedw01,Team.CHICAGO_BULLS,4/28/17,Location.HOME
4197,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,4/28/17,Location.HOME
4198,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/28/17,Location.AWAY
4199,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/28/17,Location.AWAY
4200,schrode01,millspa01,howardw01,Team.ATLANTA_HAWKS,4/28/17,Location.HOME
4201,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,4/30/17,Location.AWAY
4202,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,4/30/17,Location.AWAY
4203,jordade01,redicjj01,crawfja01,Team.LOS_ANGELES_CLIPPERS,4/30/17,Location.HOME
4204,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,4/30/17,Location.HOME
4205,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,5/1/17,Location.AWAY
4206,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/1/17,Location.HOME
4207,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,5/1/17,Location.HOME
4208,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,5/1/17,Location.AWAY
4209,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,5/2/17,Location.AWAY
4210,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/2/17,Location.HOME
4211,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,5/2/17,Location.AWAY
4212,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/2/17,Location.HOME
4213,derozde01,lowryky01,valanjo01,Team.TORONTO_RAPTORS,5/3/17,Location.AWAY
4214,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/3/17,Location.HOME
4215,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,5/3/17,Location.HOME
4216,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,5/3/17,Location.AWAY
4217,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,5/4/17,Location.HOME
4218,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/4/17,Location.HOME
4219,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,5/4/17,Location.AWAY
4220,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/4/17,Location.AWAY
4221,derozde01,powelno01,ibakase01,Team.TORONTO_RAPTORS,5/5/17,Location.HOME
4222,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/5/17,Location.AWAY
4223,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,5/5/17,Location.AWAY
4224,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,5/5/17,Location.HOME
4225,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/6/17,Location.AWAY
4226,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,5/6/17,Location.HOME
4227,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,5/7/17,Location.HOME
4228,tuckepj01,derozde01,josepco01,Team.TORONTO_RAPTORS,5/7/17,Location.HOME
4229,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/7/17,Location.AWAY
4230,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,5/7/17,Location.AWAY
4231,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,5/7/17,Location.HOME
4232,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/7/17,Location.AWAY
4233,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/8/17,Location.AWAY
4234,goberru01,haywago01,inglejo01,Team.UTAH_JAZZ,5/8/17,Location.HOME
4235,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,5/9/17,Location.HOME
4236,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,5/9/17,Location.AWAY
4237,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,5/10/17,Location.AWAY
4238,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/10/17,Location.HOME
4239,aldrila01,simmojo02,greenda02,Team.SAN_ANTONIO_SPURS,5/11/17,Location.AWAY
4240,hardeja01,arizatr01,gordoer01,Team.HOUSTON_ROCKETS,5/11/17,Location.HOME
4241,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,5/12/17,Location.HOME
4242,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/12/17,Location.AWAY
4243,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/14/17,Location.HOME
4244,leonaka01,aldrila01,greenda02,Team.SAN_ANTONIO_SPURS,5/14/17,Location.AWAY
4245,walljo01,bealbr01,porteot01,Team.WASHINGTON_WIZARDS,5/15/17,Location.AWAY
4246,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/15/17,Location.HOME
4247,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/16/17,Location.HOME
4248,murrade01,aldrila01,simmojo02,Team.SAN_ANTONIO_SPURS,5/16/17,Location.AWAY
4249,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/17/17,Location.AWAY
4250,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/17/17,Location.HOME
4251,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/19/17,Location.AWAY
4252,thomais02,smartma01,crowdja01,Team.BOSTON_CELTICS,5/19/17,Location.HOME
4253,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/20/17,Location.AWAY
4254,simmojo02,millspa02,greenda02,Team.SAN_ANTONIO_SPURS,5/20/17,Location.HOME
4255,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/21/17,Location.HOME
4256,bradlav01,smartma01,crowdja01,Team.BOSTON_CELTICS,5/21/17,Location.AWAY
4257,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,5/22/17,Location.AWAY
4258,ginobma01,millspa02,murrade01,Team.SAN_ANTONIO_SPURS,5/22/17,Location.HOME
4259,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/23/17,Location.HOME
4260,crowdja01,smartma01,bradlav01,Team.BOSTON_CELTICS,5/23/17,Location.AWAY
4261,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,5/25/17,Location.AWAY
4262,roziete01,bradlav01,crowdja01,Team.BOSTON_CELTICS,5/25/17,Location.HOME
4263,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,6/1/17,Location.HOME
4264,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,6/1/17,Location.AWAY
4265,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,6/4/17,Location.HOME
4266,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,6/4/17,Location.AWAY
4267,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,6/7/17,Location.AWAY
4268,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,6/7/17,Location.HOME
4269,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,6/9/17,Location.AWAY
4270,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,6/9/17,Location.HOME
4271,thompkl01,curryst01,greendr01,Team.GOLDEN_STATE_WARRIORS,6/12/17,Location.HOME
4272,jamesle01,irvinky01,thomptr01,Team.CLEVELAND_CAVALIERS,6/12/17,Location.AWAY
4273,thompkl01,duranke01,greendr01,Team.GOLDEN_STATE_WARRIORS,10/17/17,Location.HOME
4274,jamesle01,smithjr01,greenje02,Team.CLEVELAND_CAVALIERS,10/17/17,Location.HOME
4275,hardeja01,arizatr01,tuckepj01,Team.HOUSTON_ROCKETS,10/17/17,Location.AWAY
4276,tatumja01,horfoal01,roziete01,Team.BOSTON_CELTICS,10/17/17,Location.AWAY
4277,bealbr01,porteot01,oubreke01,Team.WASHINGTON_WIZARDS,10/18/17,Location.HOME
4278,waitedi01,whiteha01,richajo01,Team.MIAMI_HEAT,10/18/17,Location.AWAY
4279,simmobe01,covinro01,saricda01,Team.PHILADELPHIA_76ERS,10/18/17,Location.AWAY
4280,walkeke02,howardw01,willima02,Team.CHARLOTTE_HORNETS,10/18/17,Location.AWAY
4281,simmojo02,gordoaa01,fournev01,Team.ORLANDO_MAGIC,10/18/17,Location.HOME
4282,barneha02,ferreyo01,matthwe02,Team.DALLAS_MAVERICKS,10/18/17,Location.HOME
4283,hieldbu01,labissk01,hillge01,Team.SACRAMENTO_KINGS,10/18/17,Location.HOME
4284,holidjr01,davisan02,mooreet01,Team.NEW_ORLEANS_PELICANS,10/18/17,Location.AWAY
4285,mitchdo01,inglejo01,favorde01,Team.UTAH_JAZZ,10/18/17,Location.HOME
4286,youngth01,oladivi01,bogdabo02,Team.INDIANA_PACERS,10/18/17,Location.HOME
4287,dinwisp01,crabbal01,carrode01,Team.BROOKLYN_NETS,10/18/17,Location.AWAY
4288,middlkh01,brogdma01,antetgi01,Team.MILWAUKEE_BUCKS,10/18/17,Location.AWAY
4289,warretj01,bendedr01,jacksjo02,Team.PHOENIX_SUNS,10/18/17,Location.HOME
4290,aldrila01,millspa02,anderky01,Team.SAN_ANTONIO_SPURS,10/18/17,Location.HOME
4291,bartowi01,murraja01,jokicni01,Team.DENVER_NUGGETS,10/18/17,Location.AWAY
4292,hardeja01,arizatr01,tuckepj01,Team.HOUSTON_ROCKETS,10/18/17,Location.AWAY
4293,wiggian01,townska01,gibsota01,Team.MINNESOTA_TIMBERWOLVES,10/18/17,Location.AWAY
4294,tatumja01,horfoal01,roziete01,Team.BOSTON_CELTICS,10/18/17,Location.HOME
4295,gasolma01,brookdi01,martija01,Team.MEMPHIS_GRIZZLIES,10/18/17,Location.HOME
4296,drumman01,smithis01,johnsst04,Team.DETROIT_PISTONS,10/18/17,Location.HOME
4297,princta02,schrode01,bazemke01,Team.ATLANTA_HAWKS,10/18/17,Location.AWAY
4298,connapa01,lillada01,aminual01,Team.PORTLAND_TRAIL_BLAZERS,10/18/17,Location.AWAY
4299,holidju01,valende01,markkla01,Team.CHICAGO_BULLS,10/19/17,Location.AWAY
4300,leeco01,hardati02,kanteen01,Team.NEW_YORK_KNICKS,10/19/17,Location.AWAY
4301,ingrabr01,nancela02,balllo01,Team.LOS_ANGELES_LAKERS,10/19/17,Location.HOME
4302,derozde01,lowryky01,ibakase01,Team.TORONTO_RAPTORS,10/19/17,Location.HOME
4303,westbru01,georgpa01,anthoca01,Team.OKLAHOMA_CITY_THUNDER,10/19/17,Location.HOME
4304,willilo02,jordade01,riverau01,Team.LOS_ANGELES_CLIPPERS,10/19/17,Location.AWAY
4305,bealbr01,porteot01,oubreke01,Team.WASHINGTON_WIZARDS,10/20/17,Location.HOME
4306,simmobe01,covinro01,saricda01,Team.PHILADELPHIA_76ERS,10/20/17,Location.HOME
4307,walkeke02,howardw01,willima02,Team.CHARLOTTE_HORNETS,10/20/17,Location.HOME
4308,fournev01,vucevni01,rosste01,Team.ORLANDO_MAGIC,10/20/17,Location.AWAY
4309,balllo01,ingrabr01,breweco01,Team.LOS_ANGELES_LAKERS,10/20/17,Location.AWAY
4310,barneha02,ferreyo01,matthwe02,Team.DALLAS_MAVERICKS,10/20/17,Location.HOME
4311,thompkl01,duranke01,greendr01,Team.GOLDEN_STATE_WARRIORS,10/20/17,Location.AWAY
4312,hillge01,randoza01,templga01,Team.SACRAMENTO_KINGS,10/20/17,Location.AWAY
4313,jamesle01,smithjr01,greenje02,Team.CLEVELAND_CAVALIERS,10/20/17,Location.AWAY
4314,holidjr01,davisan02,mooreet01,Team.NEW_ORLEANS_PELICANS,10/20/17,Location.HOME
4315,mitchdo01,inglejo01,favorde01,Team.UTAH_JAZZ,10/20/17,Location.AWAY
4316,youngth01,oladivi01,bogdabo02,Team.INDIANA_PACERS,10/20/17,Location.HOME
4317,dinwisp01,crabbal01,carrode01,Team.BROOKLYN_NETS,10/20/17,Location.HOME
4318,antetgi01,middlkh01,brogdma01,Team.MILWAUKEE_BUCKS,10/20/17,Location.HOME
