,p1,p2,p3,team,date,venue
7076,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/2/2015,Location.AWAY
7077,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/2/2015,Location.AWAY
7078,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/2/2015,Location.AWAY
7079,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/2/2015,Location.AWAY
7080,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/2/2015,Location.HOME
7081,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/3/2015,Location.AWAY
7082,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/3/2015,Location.HOME
7083,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/3/2015,Location.HOME
7084,bartowi01,hicksjj01,farieke01,Team.DENVER_NUGGETS,11/3/2015,Location.AWAY
7085,collida01,caulewi01,collida01,Team.SACRAMENTO_KINGS,11/3/2015,Location.HOME
7086,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/3/2015,Location.HOME
7087,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/3/2015,Location.AWAY
7088,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,11/3/2015,Location.AWAY
7089,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/3/2015,Location.AWAY
7090,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/3/2015,Location.AWAY
7091,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/3/2015,Location.HOME
7092,stuckro01,hilljo01,stuckro01,Team.INDIANA_PACERS,11/3/2015,Location.AWAY
7093,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/3/2015,Location.HOME
7094,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/3/2015,Location.HOME
7095,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/4/2015,Location.HOME
7096,mccontj01,okafoja01,okafoja01,Team.PHILADELPHIA_76ERS,11/4/2015,Location.AWAY
7097,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,11/4/2015,Location.AWAY
7098,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/4/2015,Location.AWAY
7099,belinma01,koufoko01,koufoko01,Team.SACRAMENTO_KINGS,11/4/2015,Location.AWAY
7100,gallola01,porzikr01,anthoca01,Team.NEW_YORK_KNICKS,11/4/2015,Location.AWAY
7101,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,11/4/2015,Location.HOME
7102,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/4/2015,Location.AWAY
7103,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,11/4/2015,Location.AWAY
7104,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/4/2015,Location.HOME
7105,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/4/2015,Location.HOME
7106,curryst01,ezelife01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/4/2015,Location.HOME
7107,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/4/2015,Location.AWAY
7108,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/4/2015,Location.AWAY
7109,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/4/2015,Location.AWAY
7110,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/4/2015,Location.HOME
7111,ellismo01,hilljo01,georgpa01,Team.INDIANA_PACERS,11/4/2015,Location.HOME
7112,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/4/2015,Location.HOME
7113,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/4/2015,Location.HOME
7114,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/4/2015,Location.HOME
7115,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/5/2015,Location.HOME
7116,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/5/2015,Location.HOME
7117,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/5/2015,Location.HOME
7118,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/5/2015,Location.HOME
7119,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/5/2015,Location.HOME
7120,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/5/2015,Location.AWAY
7121,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/5/2015,Location.AWAY
7122,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/5/2015,Location.AWAY
7123,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/5/2015,Location.AWAY
7124,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/5/2015,Location.AWAY
7125,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/6/2015,Location.AWAY
7126,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/6/2015,Location.AWAY
7127,canaais01,noelne01,noelne01,Team.PHILADELPHIA_76ERS,11/6/2015,Location.AWAY
7128,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/6/2015,Location.AWAY
7129,collida01,caulewi01,casspom01,Team.SACRAMENTO_KINGS,11/6/2015,Location.HOME
7130,gallola01,porzikr01,porzikr01,Team.NEW_YORK_KNICKS,11/6/2015,Location.HOME
7131,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,11/6/2015,Location.AWAY
7132,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/6/2015,Location.AWAY
7133,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/6/2015,Location.HOME
7134,oladivi01,dedmode01,oladivi01,Team.ORLANDO_MAGIC,11/6/2015,Location.HOME
7135,knighbr03,chandty01,knighbr03,Team.PHOENIX_SUNS,11/6/2015,Location.HOME
7136,curryst01,ezelife01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/6/2015,Location.HOME
7137,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/6/2015,Location.AWAY
7138,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/6/2015,Location.HOME
7139,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/6/2015,Location.AWAY
7140,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/6/2015,Location.HOME
7141,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/6/2015,Location.AWAY
7142,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/6/2015,Location.HOME
7143,hardeja01,capelca01,hardeja01,Team.HOUSTON_ROCKETS,11/6/2015,Location.AWAY
7144,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/6/2015,Location.HOME
7145,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/7/2015,Location.HOME
7146,canaais01,okafoja01,canaais01,Team.PHILADELPHIA_76ERS,11/7/2015,Location.HOME
7147,redicjj01,jordade01,griffbl01,Team.LOS_ANGELES_CLIPPERS,11/7/2015,Location.HOME
7148,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/7/2015,Location.HOME
7149,rondora01,koufoko01,rondora01,Team.SACRAMENTO_KINGS,11/7/2015,Location.HOME
7150,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,11/7/2015,Location.AWAY
7151,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/7/2015,Location.HOME
7152,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/7/2015,Location.AWAY
7153,paytoel01,dedmode01,paytoel01,Team.ORLANDO_MAGIC,11/7/2015,Location.AWAY
7154,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/7/2015,Location.AWAY
7155,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/7/2015,Location.AWAY
7156,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/7/2015,Location.HOME
7157,iguodan01,ezelife01,iguodan01,Team.GOLDEN_STATE_WARRIORS,11/7/2015,Location.AWAY
7158,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/7/2015,Location.HOME
7159,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/7/2015,Location.HOME
7160,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/7/2015,Location.AWAY
7161,gordoer01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/7/2015,Location.AWAY
7162,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/7/2015,Location.AWAY
7163,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/8/2015,Location.AWAY
7164,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/8/2015,Location.HOME
7165,caldejo01,lopezro01,lopezro01,Team.NEW_YORK_KNICKS,11/8/2015,Location.HOME
7166,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/8/2015,Location.AWAY
7167,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/8/2015,Location.AWAY
7168,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/8/2015,Location.AWAY
7169,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/8/2015,Location.HOME
7170,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/8/2015,Location.HOME
7171,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/8/2015,Location.AWAY
7172,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/8/2015,Location.HOME
7173,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/9/2015,Location.HOME
7174,pressph01,okafoja01,okafoja01,Team.PHILADELPHIA_76ERS,11/9/2015,Location.HOME
7175,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,11/9/2015,Location.HOME
7176,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/9/2015,Location.HOME
7177,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/9/2015,Location.AWAY
7178,rondora01,couside01,couside01,Team.SACRAMENTO_KINGS,11/9/2015,Location.HOME
7179,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/9/2015,Location.AWAY
7180,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/9/2015,Location.AWAY
7181,fournev01,fryech01,fournev01,Team.ORLANDO_MAGIC,11/9/2015,Location.AWAY
7182,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/9/2015,Location.AWAY
7183,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/9/2015,Location.AWAY
7184,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/9/2015,Location.HOME
7185,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/9/2015,Location.AWAY
7186,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/9/2015,Location.HOME
7187,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/10/2015,Location.AWAY
7188,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/10/2015,Location.AWAY
7189,gallola01,lopezro01,anthoca01,Team.NEW_YORK_KNICKS,11/10/2015,Location.AWAY
7190,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,11/10/2015,Location.HOME
7191,lavinza01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/10/2015,Location.HOME
7192,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/10/2015,Location.AWAY
7193,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/10/2015,Location.HOME
7194,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/10/2015,Location.AWAY
7195,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/10/2015,Location.HOME
7196,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/10/2015,Location.AWAY
7197,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/10/2015,Location.HOME
7198,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/10/2015,Location.HOME
7199,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/10/2015,Location.HOME
7200,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/10/2015,Location.AWAY
7201,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/11/2015,Location.HOME
7202,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/11/2015,Location.AWAY
7203,thompho01,okafoja01,okafoja01,Team.PHILADELPHIA_76ERS,11/11/2015,Location.HOME
7204,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,11/11/2015,Location.AWAY
7205,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/11/2015,Location.HOME
7206,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/11/2015,Location.HOME
7207,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/11/2015,Location.HOME
7208,rondora01,couside01,couside01,Team.SACRAMENTO_KINGS,11/11/2015,Location.HOME
7209,afflaar01,lopezro01,anthoca01,Team.NEW_YORK_KNICKS,11/11/2015,Location.AWAY
7210,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/11/2015,Location.AWAY
7211,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/11/2015,Location.AWAY
7212,napiesh01,fryech01,fryech01,Team.ORLANDO_MAGIC,11/11/2015,Location.HOME
7213,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/11/2015,Location.HOME
7214,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/11/2015,Location.AWAY
7215,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/11/2015,Location.AWAY
7216,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/11/2015,Location.HOME
7217,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/11/2015,Location.AWAY
7218,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/11/2015,Location.AWAY
7219,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/11/2015,Location.AWAY
7220,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/11/2015,Location.HOME
7221,gordoer01,asikom01,gordoer01,Team.NEW_ORLEANS_PELICANS,11/11/2015,Location.AWAY
7222,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/11/2015,Location.HOME
7223,crawfja01,jordade01,griffbl01,Team.LOS_ANGELES_CLIPPERS,11/12/2015,Location.AWAY
7224,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/12/2015,Location.HOME
7225,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/12/2015,Location.AWAY
7226,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/12/2015,Location.HOME
7227,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/12/2015,Location.AWAY
7228,johnsty01,boshch01,boshch01,Team.MIAMI_HEAT,11/12/2015,Location.HOME
7229,teaguje01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/13/2015,Location.AWAY
7230,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/13/2015,Location.AWAY
7231,stausni01,noelne01,woodch01,Team.PHILADELPHIA_76ERS,11/13/2015,Location.AWAY
7232,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/13/2015,Location.HOME
7233,bartowi01,hicksjj01,gallida01,Team.DENVER_NUGGETS,11/13/2015,Location.HOME
7234,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/13/2015,Location.AWAY
7235,rondora01,couside01,couside01,Team.SACRAMENTO_KINGS,11/13/2015,Location.HOME
7236,afflaar01,lopezro01,anthoca01,Team.NEW_YORK_KNICKS,11/13/2015,Location.HOME
7237,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/13/2015,Location.HOME
7238,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/13/2015,Location.AWAY
7239,fournev01,vucevni01,harrito02,Team.ORLANDO_MAGIC,11/13/2015,Location.HOME
7240,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/13/2015,Location.AWAY
7241,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/13/2015,Location.HOME
7242,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/13/2015,Location.AWAY
7243,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/13/2015,Location.HOME
7244,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/13/2015,Location.HOME
7245,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/13/2015,Location.HOME
7246,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/13/2015,Location.HOME
7247,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/13/2015,Location.AWAY
7248,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/13/2015,Location.AWAY
7249,gordoer01,ajincal01,gordoer01,Team.NEW_ORLEANS_PELICANS,11/13/2015,Location.AWAY
7250,batumni01,jeffeal01,batumni01,Team.CHARLOTTE_HORNETS,11/13/2015,Location.AWAY
7251,pressph01,okafoja01,okafoja01,Team.PHILADELPHIA_76ERS,11/14/2015,Location.AWAY
7252,crawfja01,jordade01,griffbl01,Team.LOS_ANGELES_CLIPPERS,11/14/2015,Location.HOME
7253,feltora01,poweldw01,feltora01,Team.DALLAS_MAVERICKS,11/14/2015,Location.AWAY
7254,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/14/2015,Location.AWAY
7255,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,11/14/2015,Location.HOME
7256,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/14/2015,Location.AWAY
7257,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/14/2015,Location.AWAY
7258,fournev01,vucevni01,fournev01,Team.ORLANDO_MAGIC,11/14/2015,Location.AWAY
7259,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/14/2015,Location.HOME
7260,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/14/2015,Location.HOME
7261,anderky01,aldrila01,aldrila01,Team.SAN_ANTONIO_SPURS,11/14/2015,Location.HOME
7262,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/14/2015,Location.HOME
7263,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/14/2015,Location.AWAY
7264,hardeja01,capelca01,hardeja01,Team.HOUSTON_ROCKETS,11/14/2015,Location.HOME
7265,bazemke01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/15/2015,Location.HOME
7266,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/15/2015,Location.HOME
7267,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/15/2015,Location.AWAY
7268,rondora01,couside01,couside01,Team.SACRAMENTO_KINGS,11/15/2015,Location.HOME
7269,afflaar01,lopezro01,anthoca01,Team.NEW_YORK_KNICKS,11/15/2015,Location.HOME
7270,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/15/2015,Location.AWAY
7271,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/15/2015,Location.HOME
7272,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/15/2015,Location.AWAY
7273,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/15/2015,Location.AWAY
7274,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/15/2015,Location.AWAY
7275,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/15/2015,Location.AWAY
7276,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/15/2015,Location.HOME
7277,holidjr01,davisan02,davisan02,Team.NEW_ORLEANS_PELICANS,11/15/2015,Location.AWAY
7278,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/15/2015,Location.HOME
7279,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/16/2015,Location.AWAY
7280,mccontj01,okafoja01,okafoja01,Team.PHILADELPHIA_76ERS,11/16/2015,Location.HOME
7281,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/16/2015,Location.AWAY
7282,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/16/2015,Location.AWAY
7283,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/16/2015,Location.HOME
7284,conlemi01,randoza01,randoza01,Team.MEMPHIS_GRIZZLIES,11/16/2015,Location.HOME
7285,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/16/2015,Location.HOME
7286,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/16/2015,Location.AWAY
7287,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/16/2015,Location.HOME
7288,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/16/2015,Location.AWAY
7289,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/16/2015,Location.AWAY
7290,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/16/2015,Location.HOME
7291,macksh01,horfoal01,horfoal01,Team.ATLANTA_HAWKS,11/17/2015,Location.AWAY
7292,bartowi01,gallida01,bartowi01,Team.DENVER_NUGGETS,11/17/2015,Location.AWAY
7293,afflaar01,lopezro01,anthoca01,Team.NEW_YORK_KNICKS,11/17/2015,Location.HOME
7294,walljo01,gortama01,walljo01,Team.WASHINGTON_WIZARDS,11/17/2015,Location.HOME
7295,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/17/2015,Location.HOME
7296,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/17/2015,Location.HOME
7297,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/17/2015,Location.AWAY
7298,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/17/2015,Location.HOME
7299,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/17/2015,Location.AWAY
7300,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/17/2015,Location.HOME
7301,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/17/2015,Location.AWAY
7302,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/17/2015,Location.AWAY
7303,gordoer01,anderry01,gordoer01,Team.NEW_ORLEANS_PELICANS,11/17/2015,Location.HOME
7304,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/17/2015,Location.AWAY
7305,schrode01,horfoal01,millspa01,Team.ATLANTA_HAWKS,11/18/2015,Location.HOME
7306,mccontj01,okafoja01,grantje01,Team.PHILADELPHIA_76ERS,11/18/2015,Location.HOME
7307,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/18/2015,Location.AWAY
7308,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/18/2015,Location.AWAY
7309,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/18/2015,Location.AWAY
7310,rondora01,couside01,couside01,Team.SACRAMENTO_KINGS,11/18/2015,Location.AWAY
7311,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/18/2015,Location.AWAY
7312,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/18/2015,Location.AWAY
7313,oladivi01,vucevni01,vucevni01,Team.ORLANDO_MAGIC,11/18/2015,Location.HOME
7314,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/18/2015,Location.AWAY
7315,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/18/2015,Location.HOME
7316,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/18/2015,Location.HOME
7317,lowryky01,valanjo01,lowryky01,Team.TORONTO_RAPTORS,11/18/2015,Location.AWAY
7318,thomais02,johnsam01,thomais02,Team.BOSTON_CELTICS,11/18/2015,Location.HOME
7319,parketo01,aldrila01,leonaka01,Team.SAN_ANTONIO_SPURS,11/18/2015,Location.HOME
7320,westbru01,kanteen01,westbru01,Team.OKLAHOMA_CITY_THUNDER,11/18/2015,Location.HOME
7321,ellismo01,mahinia01,georgpa01,Team.INDIANA_PACERS,11/18/2015,Location.AWAY
7322,hardeja01,howardw01,hardeja01,Team.HOUSTON_ROCKETS,11/18/2015,Location.HOME
7323,gordoer01,ajincal01,anderry01,Team.NEW_ORLEANS_PELICANS,11/18/2015,Location.AWAY
7324,walkeke02,zelleco01,walkeke02,Team.CHARLOTTE_HORNETS,11/18/2015,Location.HOME
7325,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,11/19/2015,Location.HOME
7326,rondora01,caulewi01,rondora01,Team.SACRAMENTO_KINGS,11/19/2015,Location.AWAY
7327,curryst01,bogutan01,curryst01,Team.GOLDEN_STATE_WARRIORS,11/19/2015,Location.AWAY
7328,wadedw01,whiteha01,whiteha01,Team.MIAMI_HEAT,11/19/2015,Location.HOME
7329,antetgi01,monrogr01,antetgi01,Team.MILWAUKEE_BUCKS,11/19/2015,Location.AWAY
7330,jamesle01,thomptr01,jamesle01,Team.CLEVELAND_CAVALIERS,11/19/2015,Location.HOME
7331,clarkjo01,randlju01,clarkjo01,Team.LOS_ANGELES_LAKERS,11/20/2015,Location.HOME
7332,stausni01,noelne01,stausni01,Team.PHILADELPHIA_76ERS,11/20/2015,Location.AWAY
7333,paulch01,jordade01,paulch01,Team.LOS_ANGELES_CLIPPERS,11/20/2015,Location.AWAY
7334,willide01,pachuza01,nowitdi01,Team.DALLAS_MAVERICKS,11/20/2015,Location.HOME
7335,bartowi01,jokicni01,bartowi01,Team.DENVER_NUGGETS,11/20/2015,Location.HOME
7336,lillada01,plumlma01,lillada01,Team.PORTLAND_TRAIL_BLAZERS,11/20/2015,Location.HOME
7337,afflaar01,lopezro01,anthoca01,Team.NEW_YORK_KNICKS,11/20/2015,Location.AWAY
7338,jacksre01,drumman01,drumman01,Team.DETROIT_PISTONS,11/20/2015,Location.AWAY
7339,butleji01,gasolpa01,butleji01,Team.CHICAGO_BULLS,11/20/2015,Location.AWAY
7340,bogdabo02,lopezbr01,lopezbr01,Team.BROOKLYN_NETS,11/20/2015,Location.AWAY
7341,wiggian01,townska01,townska01,Team.MINNESOTA_TIMBERWOLVES,11/20/2015,Location.HOME
7342,conlemi01,gasolma01,gasolma01,Team.MEMPHIS_GRIZZLIES,11/20/2015,Location.HOME
7343,haywago01,favorde01,haywago01,Team.UTAH_JAZZ,11/20/2015,Location.AWAY
7344,knighbr03,lenal01,knighbr03,Team.PHOENIX_SUNS,11/20/2015,Location.AWAY
