,p1,p2,p3,team,date,venue
6018,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,1/13/2017,Location.AWAY
6019,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,1/13/2017,Location.HOME
6020,Sergio Rodríguez,Joel Embiid,Dario ?ari?,Team.PHILADELPHIA_76ERS,1/13/2017,Location.HOME
6021,Russell Westbrook,Steven Adams,Enes Kanter,Team.OKLAHOMA_CITY_THUNDER,1/13/2017,Location.AWAY
6022,Kemba Walker,Cody Zeller,Nicolas Batum,Team.CHARLOTTE_HORNETS,1/13/2017,Location.AWAY
6023,Dennis Schröder,Dwight Howard,Paul Millsap,Team.ATLANTA_HAWKS,1/13/2017,Location.HOME
6024,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,1/13/2017,Location.AWAY
6025,Reggie Bullock,Andre Drummond,Beno Udrih,Team.DETROIT_PISTONS,1/13/2017,Location.AWAY
6026,Elfrid Payton,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,1/13/2017,Location.AWAY
6027,James Harden,Nenê Hilário,Montrezl Harrell,Team.HOUSTON_ROCKETS,1/13/2017,Location.HOME
6028,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,1/13/2017,Location.HOME
6029,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,1/13/2017,Location.AWAY
6030,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,1/13/2017,Location.AWAY
6031,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,1/13/2017,Location.AWAY
6032,Darren Collison,DeMarcus Cousins,Ty Lawson,Team.SACRAMENTO_KINGS,1/13/2017,Location.HOME
6033,Damian Lillard,Mason Plumlee,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,1/13/2017,Location.HOME
6034,Gordon Hayward,Rudy Gobert,George Hill,Team.UTAH_JAZZ,1/13/2017,Location.HOME
6035,Giannis Antetokounmpo,Greg Monroe,Jabari Parker,Team.MILWAUKEE_BUCKS,1/28/2017,Location.HOME
6036,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,1/28/2017,Location.HOME
6037,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,1/28/2017,Location.HOME
6038,Kemba Walker,Spencer Hawes,Nicolas Batum,Team.CHARLOTTE_HORNETS,1/28/2017,Location.HOME
6039,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,1/28/2017,Location.AWAY
6040,Raymond Felton,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,1/28/2017,Location.AWAY
6041,Stephen Curry,Zaza Pachulia,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,1/28/2017,Location.HOME
6042,Isaiah Thomas,Kelly Olynyk,Jae Crowder,Team.BOSTON_CELTICS,1/28/2017,Location.AWAY
6043,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,1/28/2017,Location.AWAY
6044,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,1/28/2017,Location.AWAY
6045,Eric Bledsoe,Tyson Chandler,Devin Booker,Team.PHOENIX_SUNS,1/28/2017,Location.HOME
6046,Darren Collison,DeMarcus Cousins,Ty Lawson,Team.SACRAMENTO_KINGS,1/28/2017,Location.AWAY
6047,Jameer Nelson,Jusuf Nurki?,Danilo Gallinari,Team.DENVER_NUGGETS,1/28/2017,Location.AWAY
6048,Gordon Hayward,Rudy Gobert,George Hill,Team.UTAH_JAZZ,1/28/2017,Location.HOME
6049,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,1/30/2017,Location.HOME
6050,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,1/30/2017,Location.HOME
6051,Gerald Henderson,Nerlens Noel,Robert Covington,Team.PHILADELPHIA_76ERS,1/30/2017,Location.HOME
6052,Seth Curry,Dwight Powell,Harrison Barnes,Team.DALLAS_MAVERICKS,1/30/2017,Location.HOME
6053,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,1/30/2017,Location.AWAY
6054,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,1/30/2017,Location.AWAY
6055,Elfrid Payton,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,1/30/2017,Location.AWAY
6056,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,1/30/2017,Location.HOME
6057,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,1/30/2017,Location.AWAY
6058,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,1/30/2017,Location.AWAY
6059,Eric Bledsoe,Alex Len,Devin Booker,Team.PHOENIX_SUNS,1/30/2017,Location.HOME
6060,Darren Collison,DeMarcus Cousins,Ty Lawson,Team.SACRAMENTO_KINGS,1/30/2017,Location.AWAY
6061,Giannis Antetokounmpo,Greg Monroe,Tony Snell,Team.MILWAUKEE_BUCKS,2/11/2017,Location.AWAY
6062,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,2/11/2017,Location.AWAY
6063,T.J. McConnell,Richaun Holmes,Dario ?ari?,Team.PHILADELPHIA_76ERS,2/11/2017,Location.HOME
6064,Seth Curry,Dwight Powell,Harrison Barnes,Team.DALLAS_MAVERICKS,2/11/2017,Location.HOME
6065,Russell Westbrook,Steven Adams,Victor Oladipo,Team.OKLAHOMA_CITY_THUNDER,2/11/2017,Location.HOME
6066,Nicolas Batum,Frank Kaminsky,Marco Belinelli,Team.CHARLOTTE_HORNETS,2/11/2017,Location.HOME
6067,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,2/11/2017,Location.HOME
6068,C.J. Watson,Bismack Biyombo,Serge Ibaka,Team.ORLANDO_MAGIC,2/11/2017,Location.AWAY
6069,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,2/11/2017,Location.HOME
6070,James Harden,Clint Capela,Trevor Ariza,Team.HOUSTON_ROCKETS,2/11/2017,Location.HOME
6071,Jamal Crawford,Marreese Speights,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,2/11/2017,Location.AWAY
6072,Stephen Curry,JaVale McGee,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,2/11/2017,Location.AWAY
6073,Isaiah Thomas,Kelly Olynyk,Al Horford,Team.BOSTON_CELTICS,2/11/2017,Location.AWAY
6074,Jared Dudley,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,2/11/2017,Location.AWAY
6075,Jameer Nelson,Nikola Joki?,Gary Harris,Team.DENVER_NUGGETS,2/11/2017,Location.AWAY
6076,Gordon Hayward,Rudy Gobert,George Hill,Team.UTAH_JAZZ,2/11/2017,Location.HOME
6077,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,2/15/2017,Location.AWAY
6078,Giannis Antetokounmpo,Greg Monroe,Khris Middleton,Team.MILWAUKEE_BUCKS,2/15/2017,Location.AWAY
6079,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,2/15/2017,Location.AWAY
6080,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,2/15/2017,Location.AWAY
6081,T.J. McConnell,Nerlens Noel,Robert Covington,Team.PHILADELPHIA_76ERS,2/15/2017,Location.AWAY
6082,Seth Curry,Andrew Bogut,Dirk Nowitzki,Team.DALLAS_MAVERICKS,2/15/2017,Location.AWAY
6083,Russell Westbrook,Steven Adams,Jerami Grant,Team.OKLAHOMA_CITY_THUNDER,2/15/2017,Location.HOME
6084,Kemba Walker,Frank Kaminsky,Michael Kidd-Gilchrist,Team.CHARLOTTE_HORNETS,2/15/2017,Location.AWAY
6085,Derrick Rose,Kristaps Porzi??is,Carmelo Anthony,Team.NEW_YORK_KNICKS,2/15/2017,Location.AWAY
6086,Lou Williams,Julius Randle,Jordan Clarkson,Team.LOS_ANGELES_LAKERS,2/15/2017,Location.AWAY
6087,Dennis Schröder,Dwight Howard,Paul Millsap,Team.ATLANTA_HAWKS,2/15/2017,Location.AWAY
6088,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,2/15/2017,Location.HOME
6089,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,2/15/2017,Location.HOME
6090,Elfrid Payton,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,2/15/2017,Location.HOME
6091,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,2/15/2017,Location.AWAY
6092,James Harden,Clint Capela,Trevor Ariza,Team.HOUSTON_ROCKETS,2/15/2017,Location.HOME
6093,Raymond Felton,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,2/15/2017,Location.HOME
6094,Klay Thompson,JaVale McGee,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,2/15/2017,Location.HOME
6095,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,2/15/2017,Location.HOME
6096,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,2/15/2017,Location.HOME
6097,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,2/15/2017,Location.AWAY
6098,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,2/15/2017,Location.HOME
6099,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,2/15/2017,Location.HOME
6100,Eric Bledsoe,Alex Len,Devin Booker,Team.PHOENIX_SUNS,2/15/2017,Location.HOME
6101,Malachi Richardson,DeMarcus Cousins,Matt Barnes,Team.SACRAMENTO_KINGS,2/15/2017,Location.AWAY
6102,Maurice Harkless,Jusuf Nurki?,Meyers Leonard,Team.PORTLAND_TRAIL_BLAZERS,2/15/2017,Location.AWAY
6103,Will Barton,Nikola Joki?,Gary Harris,Team.DENVER_NUGGETS,2/15/2017,Location.HOME
6104,Gordon Hayward,Rudy Gobert,George Hill,Team.UTAH_JAZZ,2/15/2017,Location.HOME
6105,Malcolm Brogdon,Greg Monroe,John Henson,Team.MILWAUKEE_BUCKS,2/27/2017,Location.AWAY
6106,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,2/27/2017,Location.AWAY
6107,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,2/27/2017,Location.AWAY
6108,T.J. McConnell,Richaun Holmes,Dario ?ari?,Team.PHILADELPHIA_76ERS,2/27/2017,Location.HOME
6109,Seth Curry,Nerlens Noel,Harrison Barnes,Team.DALLAS_MAVERICKS,2/27/2017,Location.HOME
6110,Courtney Lee,Willy Hernangómez,Derrick Rose,Team.NEW_YORK_KNICKS,2/27/2017,Location.HOME
6111,Dennis Schröder,Dwight Howard,Paul Millsap,Team.ATLANTA_HAWKS,2/27/2017,Location.AWAY
6112,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,2/27/2017,Location.HOME
6113,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,2/27/2017,Location.AWAY
6114,James Harden,Clint Capela,Trevor Ariza,Team.HOUSTON_ROCKETS,2/27/2017,Location.HOME
6115,Stephen Curry,Zaza Pachulia,Kevin Durant,Team.GOLDEN_STATE_WARRIORS,2/27/2017,Location.AWAY
6116,DeMar DeRozan,Jonas Valan?i?nas,Serge Ibaka,Team.TORONTO_RAPTORS,2/27/2017,Location.AWAY
6117,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,2/27/2017,Location.HOME
6118,Ty Lawson,Kosta Koufos,Willie Cauley-Stein,Team.SACRAMENTO_KINGS,2/27/2017,Location.HOME
6119,Jimmy Butler,Robin Lopez,Dwyane Wade,Team.CHICAGO_BULLS,3/12/2017,Location.AWAY
6120,Dion Waiters,Hassan Whiteside,Wayne Ellington,Team.MIAMI_HEAT,3/12/2017,Location.AWAY
6121,T.J. McConnell,Richaun Holmes,Dario ?ari?,Team.PHILADELPHIA_76ERS,3/12/2017,Location.AWAY
6122,Derrick Rose,Kristaps Porzi??is,Carmelo Anthony,Team.NEW_YORK_KNICKS,3/12/2017,Location.AWAY
6123,Jordan Clarkson,Julius Randle,Larry Nance,Team.LOS_ANGELES_LAKERS,3/12/2017,Location.HOME
6124,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,3/12/2017,Location.AWAY
6125,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,3/12/2017,Location.HOME
6126,James Harden,Clint Capela,Trevor Ariza,Team.HOUSTON_ROCKETS,3/12/2017,Location.HOME
6127,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,3/12/2017,Location.HOME
6128,Sean Kilpatrick,Brook Lopez,Trevor Booker,Team.BROOKLYN_NETS,3/12/2017,Location.HOME
6129,Devin Booker,Alan Williams,Eric Bledsoe,Team.PHOENIX_SUNS,3/12/2017,Location.HOME
6130,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,3/12/2017,Location.AWAY
6131,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,3/19/2017,Location.HOME
6132,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,3/19/2017,Location.HOME
6133,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,3/19/2017,Location.AWAY
6134,T.J. McConnell,Richaun Holmes,Dario ?ari?,Team.PHILADELPHIA_76ERS,3/19/2017,Location.HOME
6135,Seth Curry,Dwight Powell,Harrison Barnes,Team.DALLAS_MAVERICKS,3/19/2017,Location.AWAY
6136,D'Angelo Russell,Ivica Zubac,Jordan Clarkson,Team.LOS_ANGELES_LAKERS,3/19/2017,Location.HOME
6137,LeBron James,Tristan Thompson,Kyrie Irving,Team.CLEVELAND_CAVALIERS,3/19/2017,Location.AWAY
6138,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,3/19/2017,Location.HOME
6139,Jeff Teague,Myles Turner,Paul George,Team.INDIANA_PACERS,3/19/2017,Location.AWAY
6140,DeMar DeRozan,Jakob Pöltl,Jonas Valan?i?nas,Team.TORONTO_RAPTORS,3/19/2017,Location.HOME
6141,Terry Rozier,Al Horford,Kelly Olynyk,Team.BOSTON_CELTICS,3/19/2017,Location.AWAY
6142,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,3/19/2017,Location.HOME
6143,Spencer Dinwiddie,Brook Lopez,Isaiah Whitehead,Team.BROOKLYN_NETS,3/19/2017,Location.HOME
6144,Tyler Ulis,Alan Williams,T.J. Warren,Team.PHOENIX_SUNS,3/19/2017,Location.AWAY
6145,Buddy Hield,Willie Cauley-Stein,Garrett Temple,Team.SACRAMENTO_KINGS,3/19/2017,Location.AWAY
6146,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,3/19/2017,Location.AWAY
6147,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,3/23/2017,Location.HOME
6148,Seth Curry,Dwight Powell,Harrison Barnes,Team.DALLAS_MAVERICKS,3/23/2017,Location.HOME
6149,Chasson Randle,Kristaps Porzi??is,Courtney Lee,Team.NEW_YORK_KNICKS,3/23/2017,Location.AWAY
6150,Chris Paul,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,3/23/2017,Location.AWAY
6151,DeMar DeRozan,Jakob Pöltl,Delon Wright,Team.TORONTO_RAPTORS,3/23/2017,Location.AWAY
6152,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,3/23/2017,Location.HOME
6153,K.J. McDaniels,Quincy Acy,Jeremy Lin,Team.BROOKLYN_NETS,3/23/2017,Location.HOME
6154,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,3/23/2017,Location.AWAY
6155,Devin Booker,Alex Len,Marquese Chriss,Team.PHOENIX_SUNS,3/23/2017,Location.AWAY
6156,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,3/23/2017,Location.HOME
6157,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,4/5/2017,Location.AWAY
6158,Yogi Ferrell,Salah Mejri,Wesley Matthews,Team.DALLAS_MAVERICKS,4/5/2017,Location.AWAY
6159,Russell Westbrook,Steven Adams,Enes Kanter,Team.OKLAHOMA_CITY_THUNDER,4/5/2017,Location.AWAY
6160,Kemba Walker,Cody Zeller,Nicolas Batum,Team.CHARLOTTE_HORNETS,4/5/2017,Location.HOME
6161,Tyler Ennis,Larry Nance,David Nwaba,Team.LOS_ANGELES_LAKERS,4/5/2017,Location.AWAY
6162,LeBron James,Channing Frye,Kyrie Irving,Team.CLEVELAND_CAVALIERS,4/5/2017,Location.AWAY
6163,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,4/5/2017,Location.HOME
6164,James Harden,Clint Capela,Trevor Ariza,Team.HOUSTON_ROCKETS,4/5/2017,Location.HOME
6165,Chris Paul,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,4/5/2017,Location.HOME
6166,Stephen Curry,JaVale McGee,Patrick McCaw,Team.GOLDEN_STATE_WARRIORS,4/5/2017,Location.AWAY
6167,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,4/5/2017,Location.AWAY
6168,Isaiah Thomas,Al Horford,Jae Crowder,Team.BOSTON_CELTICS,4/5/2017,Location.HOME
6169,Patty Mills,LaMarcus Aldridge,Kawhi Leonard,Team.SAN_ANTONIO_SPURS,4/5/2017,Location.HOME
6170,Tony Allen,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,4/5/2017,Location.HOME
6171,Jared Dudley,Alan Williams,Devin Booker,Team.PHOENIX_SUNS,4/5/2017,Location.HOME
6172,Gary Harris,Nikola Joki?,Danilo Gallinari,Team.DENVER_NUGGETS,4/5/2017,Location.AWAY
6173,Jrue Holiday,Anthony Davis,E'Twaun Moore,Team.NEW_ORLEANS_PELICANS,4/7/2017,Location.AWAY
6174,Goran Dragi?,Hassan Whiteside,James Johnson,Team.MIAMI_HEAT,4/7/2017,Location.AWAY
6175,Andrew Wiggins,Karl-Anthony Towns,Ricky Rubio,Team.MINNESOTA_TIMBERWOLVES,4/7/2017,Location.AWAY
6176,J.J. Barea,Dwight Powell,Nerlens Noel,Team.DALLAS_MAVERICKS,4/7/2017,Location.HOME
6177,Russell Westbrook,Steven Adams,Enes Kanter,Team.OKLAHOMA_CITY_THUNDER,4/7/2017,Location.AWAY
6178,Courtney Lee,Willy Hernangómez,Maurice Ndour,Team.NEW_YORK_KNICKS,4/7/2017,Location.AWAY
6179,Jordan Clarkson,Julius Randle,Larry Nance,Team.LOS_ANGELES_LAKERS,4/7/2017,Location.HOME
6180,Tim Hardaway,Mike Muscala,Mike Dunleavy,Team.ATLANTA_HAWKS,4/7/2017,Location.AWAY
6181,LeBron James,Channing Frye,Kyrie Irving,Team.CLEVELAND_CAVALIERS,4/7/2017,Location.HOME
6182,Kentavious Caldwell-Pope,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,4/7/2017,Location.AWAY
6183,James Harden,Montrezl Harrell,Patrick Beverley,Team.HOUSTON_ROCKETS,4/7/2017,Location.HOME
6184,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,4/7/2017,Location.HOME
6185,Bryn Forbes,Dewayne Dedmon,D?vis Bert?ns,Team.SAN_ANTONIO_SPURS,4/7/2017,Location.AWAY
6186,Mike Conley,Marc Gasol,Zach Randolph,Team.MEMPHIS_GRIZZLIES,4/7/2017,Location.HOME
6187,Devin Booker,Alan Williams,T.J. Warren,Team.PHOENIX_SUNS,4/7/2017,Location.HOME
6188,Darren Collison,Willie Cauley-Stein,Skal Labissière,Team.SACRAMENTO_KINGS,4/7/2017,Location.AWAY
6189,Gary Harris,Nikola Joki?,Danilo Gallinari,Team.DENVER_NUGGETS,4/7/2017,Location.HOME
6190,Gordon Hayward,Rudy Gobert,Joe Johnson,Team.UTAH_JAZZ,4/7/2017,Location.HOME
6191,Bradley Beal,Marcin Gortat,Otto Porter,Team.WASHINGTON_WIZARDS,11/5/2017,Location.AWAY
6192,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,11/5/2017,Location.AWAY
6193,Jimmy Butler,Karl-Anthony Towns,Andrew Wiggins,Team.MINNESOTA_TIMBERWOLVES,11/5/2017,Location.HOME
6194,Russell Westbrook,Steven Adams,Paul George,Team.OKLAHOMA_CITY_THUNDER,11/5/2017,Location.AWAY
6195,Kemba Walker,Dwight Howard,Jeremy Lamb,Team.CHARLOTTE_HORNETS,11/5/2017,Location.AWAY
6196,Courtney Lee,Enes Kanter,Kristaps Porzi??is,Team.NEW_YORK_KNICKS,11/5/2017,Location.HOME
6197,Kentavious Caldwell-Pope,Julius Randle,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,11/5/2017,Location.HOME
6198,Dennis Schröder,Dewayne Dedmon,Taurean Waller-Prince,Team.ATLANTA_HAWKS,11/5/2017,Location.AWAY
6199,LeBron James,Channing Frye,Dwyane Wade,Team.CLEVELAND_CAVALIERS,11/5/2017,Location.HOME
6200,Evan Fournier,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,11/5/2017,Location.HOME
6201,Victor Oladipo,Domantas Sabonis,Thaddeus Young,Team.INDIANA_PACERS,11/5/2017,Location.AWAY
6202,James Harden,Nenê Hilário,Trevor Ariza,Team.HOUSTON_ROCKETS,11/5/2017,Location.HOME
6203,Lou Williams,DeAndre Jordan,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,11/5/2017,Location.HOME
6204,DeMar DeRozan,Jonas Valan?i?nas,Kyle Lowry,Team.TORONTO_RAPTORS,11/5/2017,Location.HOME
6205,Kyrie Irving,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,11/5/2017,Location.AWAY
6206,Kyle Anderson,LaMarcus Aldridge,Pau Gasol,Team.SAN_ANTONIO_SPURS,11/5/2017,Location.HOME
6207,Tyreke Evans,Marc Gasol,Dillon Brooks,Team.MEMPHIS_GRIZZLIES,11/5/2017,Location.AWAY
6208,Devin Booker,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,11/5/2017,Location.AWAY
6209,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,11/5/2017,Location.HOME
6210,Donovan Mitchell,Derrick Favors,Rudy Gobert,Team.UTAH_JAZZ,11/5/2017,Location.AWAY
6211,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,11/6/2017,Location.AWAY
6212,Dennis Schröder,Dewayne Dedmon,Taurean Waller-Prince,Team.ATLANTA_HAWKS,11/6/2017,Location.HOME
6213,Kevin Durant,Kevon Looney,Draymond Green,Team.GOLDEN_STATE_WARRIORS,11/6/2017,Location.HOME
6214,Kyrie Irving,Al Horford,Jayson Tatum,Team.BOSTON_CELTICS,11/6/2017,Location.AWAY
6215,D'Angelo Russell,Tyler Zeller,Allen Crabbe,Team.BROOKLYN_NETS,11/6/2017,Location.AWAY
6216,Devin Booker,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,11/6/2017,Location.HOME
6217,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,11/8/2017,Location.AWAY
6218,Jimmy Butler,Karl-Anthony Towns,Andrew Wiggins,Team.MINNESOTA_TIMBERWOLVES,11/8/2017,Location.AWAY
6219,Tim Hardaway,Enes Kanter,Courtney Lee,Team.NEW_YORK_KNICKS,11/8/2017,Location.AWAY
6220,Kentavious Caldwell-Pope,Julius Randle,Kyle Kuzma,Team.LOS_ANGELES_LAKERS,11/8/2017,Location.AWAY
6221,Ish Smith,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,11/8/2017,Location.HOME
6222,Evan Fournier,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,11/8/2017,Location.HOME
6223,Cory Joseph,Al Jefferson,Thaddeus Young,Team.INDIANA_PACERS,11/8/2017,Location.AWAY
6224,Klay Thompson,David West,Stephen Curry,Team.GOLDEN_STATE_WARRIORS,11/8/2017,Location.HOME
6225,Terry Rozier,Aron Baynes,Marcus Morris,Team.BOSTON_CELTICS,11/8/2017,Location.HOME
6226,Devin Booker,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,11/8/2017,Location.HOME
6227,Denzel Valentine,Lauri Markkanen,Bobby Portis,Team.CHICAGO_BULLS,11/10/2017,Location.HOME
6228,Giannis Antetokounmpo,John Henson,Khris Middleton,Team.MILWAUKEE_BUCKS,11/10/2017,Location.AWAY
6229,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,11/10/2017,Location.AWAY
6230,Russell Westbrook,Dakari Johnson,Paul George,Team.OKLAHOMA_CITY_THUNDER,11/10/2017,Location.HOME
6231,Kemba Walker,Dwight Howard,Jeremy Lamb,Team.CHARLOTTE_HORNETS,11/10/2017,Location.AWAY
6232,Dennis Schröder,Dewayne Dedmon,Taurean Waller-Prince,Team.ATLANTA_HAWKS,11/10/2017,Location.AWAY
6233,Ish Smith,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,11/10/2017,Location.HOME
6234,Evan Fournier,Nikola Vu?evi?,Aaron Gordon,Team.ORLANDO_MAGIC,11/10/2017,Location.AWAY
6235,Victor Oladipo,Domantas Sabonis,Thaddeus Young,Team.INDIANA_PACERS,11/10/2017,Location.AWAY
6236,Lou Williams,Willie Reed,Blake Griffin,Team.LOS_ANGELES_CLIPPERS,11/10/2017,Location.AWAY
6237,Shane Larkin,Aron Baynes,Marcus Morris,Team.BOSTON_CELTICS,11/10/2017,Location.HOME
6238,Kyle Anderson,LaMarcus Aldridge,Pau Gasol,Team.SAN_ANTONIO_SPURS,11/10/2017,Location.HOME
6239,D'Angelo Russell,Quincy Acy,DeMarre Carroll,Team.BROOKLYN_NETS,11/10/2017,Location.AWAY
6240,Devin Booker,Alex Len,T.J. Warren,Team.PHOENIX_SUNS,11/10/2017,Location.HOME
6241,Damian Lillard,Jusuf Nurki?,CJ McCollum,Team.PORTLAND_TRAIL_BLAZERS,11/10/2017,Location.HOME
6242,Donovan Mitchell,Derrick Favors,Rudy Gobert,Team.UTAH_JAZZ,11/10/2017,Location.HOME
6243,Goran Dragi?,Kelly Olynyk,Josh Richardson,Team.MIAMI_HEAT,11/12/2017,Location.AWAY
6244,J.J. Barea,Dwight Powell,Harrison Barnes,Team.DALLAS_MAVERICKS,11/12/2017,Location.AWAY
6245,Russell Westbrook,Dakari Johnson,Paul George,Team.OKLAHOMA_CITY_THUNDER,11/12/2017,Location.HOME
6246,Ish Smith,Andre Drummond,Tobias Harris,Team.DETROIT_PISTONS,11/12/2017,Location.HOME
6247,Victor Oladipo,Domantas Sabonis,Thaddeus Young,Team.INDIANA_PACERS,11/12/2017,Location.HOME
